x,y,z,idx
44.7444892499675,-23.553901900877168,0.0,0
20.317659648992052,-23.211470502311034,0.0,1
-25.094035334609217,-22.355336773495114,0.0,2
-68.17664223399831,-22.402386397440065,0.0,3
-83.88015603120137,-22.319771524137867,0.0,4
-89.97487312579447,-22.622980385179968,0.0,5
-101.72503459375635,-23.394749284588695,0.0,6
-115.58431016019405,-24.75318871426761,0.0,7
-124.79987964773852,-26.123270380715795,0.0,8
-136.01400444676153,-28.178389463487278,0.0,9
-145.89575122747166,-31.517936494502123,0.0,10
-152.00244333990108,-34.600589323527004,0.0,11
-157.78574513369418,-37.479700269804646,0.0,12
-163.34515106617505,-41.11806157397002,0.0,13
-169.330094040453,-45.08718792603167,0.0,14
-174.40219606084563,-48.65664907041339,0.0,15
-179.2409407513377,-52.32258452670369,0.0,16
-183.33565511586718,-55.961646258258526,0.0,17
-187.10904350095836,-59.379940847952454,0.0,18
-190.45045218155173,-63.049048532491256,0.0,19
-192.7480725217734,-65.91135985796552,0.0,20
-194.74898669761797,-68.68112495422868,0.0,21
-196.74751321970163,-72.10630476887387,0.0,22
-197.96882960564182,-74.67518809730045,0.0,23
-199.1901399309624,-77.75784669346027,0.0,24
-200.078360523595,-80.41235733489826,0.0,25
-200.85554267586872,-83.66627104016689,0.0,26
-201.52168366618707,-87.6908460559165,0.0,27
-202.1878215164568,-91.80105087899655,0.0,28
-202.63190689678825,-94.96933339175186,0.0,29
-202.96495667506824,-98.39450219961572,0.0,30
-203.1869624971955,-102.67596102581975,0.0,31
-203.29793133885372,-107.21430591158423,0.0,32
-203.29787645473658,-111.06761634413688,0.0,33
-203.2978196328523,-114.92092677671447,0.0,34
-203.18674178228486,-118.00357341305849,0.0,35
-202.85358983852143,-121.77124937768069,0.0,36
-202.52043744580078,-125.45329590128743,0.0,37
-201.96522128795505,-129.1353383635806,0.0,38
-201.1879428450632,-132.73174734478363,0.0,39
-200.29963323820488,-136.2425245356653,0.0,40
-199.1892475004965,-140.4383294594349,0.0,41
-198.07887397026434,-143.86347160696954,0.0,42
-196.85746790898577,-147.2886106266239,0.0,43
-195.52503099712297,-150.62811733746878,0.0,44
-194.3036356486383,-153.368221976237,0.0,45
-192.9712083184408,-156.10832348055393,0.0,46
-191.63878000510846,-158.84842402985743,0.0,47
-189.7511830429729,-162.18791470610034,0.0,48
-187.64152446882989,-165.4417699952699,0.0,49
-185.8649744352807,-167.9249704906,0.0,50
-184.0884235939155,-170.40816983556542,0.0,51
-181.6456781964814,-173.23386851360155,0.0,52
-179.5360365415005,-175.5457999121345,0.0,53
-177.53742915715182,-177.68647494962786,0.0,54
-174.7615940890296,-180.25527463844753,0.0,55
-172.65195640863985,-182.31031569109854,0.0,56
-170.431287166642,-184.36535294184372,0.0,57
-168.09958844483816,-186.3347575714893,0.0,58
-165.21272365156696,-188.732290837465,0.0,59
-162.9995699522118,-190.4551279925427,0.0,60
