x,y,z,idx
98.66397365941921,-189.44171346774792,0.0,0
106.81073252247171,-186.03621141192568,0.0,1
113.85269467419643,-182.37709257415054,0.0,2
122.77916220310584,-174.82467878999748,0.0,3
132.3280437695656,-165.10746957025734,0.0,4
142.53200862026011,-153.17418176731894,0.0,5
150.137248085473,-142.3802362482291,0.0,6
153.741450030936,-135.42663802165697,0.0,7
157.02111347021713,-132.13279930949395,0.0,8
160.30246027985498,-130.14217162890944,0.0,9
163.491404065748,-126.1335469565188,0.0,10
165.46256579852854,-120.23439983387537,0.0,11
166.1395978109755,-117.16063950442123,0.0,12
166.5407515821323,-114.12142409025483,0.0,13
166.57374141621227,-105.05871823342102,0.0,14
166.46415225708932,-96.06122794389016,0.0,15
165.400919948659,-88.88803339683336,0.0,16
164.09771202138134,-84.09337818062434,0.0,17
161.58703131183609,-76.71379340936332,0.0,18
159.06232743262194,-71.22722869324208,0.0,19
156.01793985416546,-65.98727625687768,0.0,20
152.03547173654005,-60.123636925731965,0.0,21
147.03513582499235,-53.8565815429657,0.0,22
144.12040212635648,-50.81964350903055,0.0,23
138.13769037589725,-45.93785316808483,0.0,24
132.50643493338376,-42.05712005088525,0.0,25
127.4597576863282,-39.03707737799883,0.0,26
121.50190219748936,-36.061178374587996,0.0,27
114.20556204983485,-33.11707158772057,0.0,28
108.26182095163884,-31.50153241175463,0.0,29
102.0729174013021,-31.09671437131623,0.0,30
92.43737058822128,-31.305001454493986,0.0,31
57.19990464169399,-31.780275840912708,0.0,32
30.398553065353617,-31.649976973690222,0.0,33
-0.273141142681467,-31.356743501864045,0.0,34
-29.73250343114038,-31.165716788985026,0.0,35
-59.94727750141418,-30.912695622735114,0.0,36
-77.86256841397511,-30.819416558365276,0.0,37
