# x_m, y_m, w_tr_right_m, w_tr_left_m
-96.1171642282101,-4.66938626572407,5.07330546865712,2.95922754489332
-98.6086807974231,-4.8750134441382,5.20349255789908,2.83256369636728
-101.09750273695,-5.11102060710879,5.35318237587464,2.68733528155431
-103.583088232713,-5.37895639996725,5.52284008624606,2.52347342737859
-106.064905883988,-5.67977986270755,5.71071342882563,2.34545557592425
-108.542327773973,-6.01488930947878,5.91232820245974,2.16051160862248
-111.014585920696,-6.38616260809643,6.12332939414508,1.97546379308382
-113.481153672211,-6.79349633595152,6.33736871074385,1.7990601955437
-115.941008670584,-7.23958501957936,6.55091005911016,1.63722753470833
-118.393495970721,-7.72451837264558,6.75779533168753,1.49841513101903
-120.83775541752,-8.24935619708698,6.90718586072881,1.3900599514851
-123.272516870429,-8.81662399724628,7.02276495730072,1.31812706666779
-125.697123968359,-9.4258214951845,7.11015113685622,1.23562003503561
-128.11030465871,-10.0788207268424,7.16993705709883,1.162834260769
-130.510831138678,-10.7769016336599,7.20563857227815,1.12562088507541
-132.897829737546,-11.519897780201,7.20275032584186,1.12141558336709
-135.269548277795,-12.3103063646637,7.13610544752818,1.14500111153316
-137.625366596449,-13.1469075501285,7.0555865852558,1.1949924391055
-139.963275976456,-14.0323211919444,6.96616958788793,1.26597563602852
-142.282049472289,-14.9666970942329,6.87024851475736,1.35504028149839
-144.580377165277,-15.9502942803942,6.77034707988672,1.45909829469434
-146.85645629158,-16.9843268073955,6.6700582056091,1.57394527440392
-149.108989572713,-18.0686787001414,6.56066921147446,1.69677461982146
-151.336229342579,-19.2040838012515,6.41820607691954,1.82448075565083
-153.536747959354,-20.3904266362659,6.2815139855819,1.95573340372106
-155.708167489836,-21.6292374695957,6.15346011259205,2.08737682853168
-157.850091993208,-22.9183606618957,6.03275698360497,2.22045289142816
-159.960098429872,-24.2591027121177,5.92212412619243,2.35200466936821
-162.035718592168,-25.6524741076777,5.82406708731552,2.47932079704742
-164.076548878739,-27.0963145299163,5.73731266685479,2.60345856634699
-166.08077588657,-28.5905558569039,5.66311299015644,2.72296641893802
-168.046191714402,-30.1354920622414,5.5947493344962,2.82684389068998
-169.971291671317,-31.7303946698207,5.50288759674795,2.87204225509461
-171.854602476655,-33.3744152349558,5.42637001413239,2.91016343189007
-173.695104849473,-35.0662250130539,5.36511092253586,2.94101564188123
-175.490935083975,-36.8053918017544,5.32025906562428,2.96319785451128
-177.240650683229,-38.5909290759184,5.29227971641815,2.97598590539769
-178.943632384603,-40.4210986196244,5.28052537697715,2.97977395416749
-180.597111741448,-42.2961063614328,5.2870941805969,2.97235445805823
-182.202580169921,-44.2123702571633,5.30811378243251,2.95782899180306
-183.757133699123,-46.1701848579078,5.34554375109097,2.93453086917539
-185.26048547485,-48.1675990085075,5.38915050252844,2.90424031475237
-186.710748887138,-50.2038764113815,5.40979533145463,2.86673158621845
-188.108491470829,-52.2765575967451,5.44319926816016,2.82477351680894
-189.45324512218,-54.3840045043727,5.48830927158448,2.77981373316096
-190.743693484916,-56.525132971485,5.5450870568194,2.73229331785065
-191.979121357935,-58.6984703816492,5.61278113602144,2.68336625749686
-193.160057271519,-60.9018934242099,5.68924147220001,2.63555943452104
-194.285769974218,-63.1340244927061,5.77378455414677,2.58995147423842
-195.355946295507,-65.3933016630905,5.86527668689727,2.51383095783376
-196.371088079411,-67.6778378367264,5.94864690951171,2.40642323646663
-197.330910599209,-69.9861789316394,5.99537663284346,2.30452706617478
-198.234285504143,-72.3171863781276,6.04550457184104,2.20868089964777
-199.082033481615,-74.6690044518263,6.09667918138514,2.12149906861342
-199.874201952576,-77.0401189599188,6.14638682213611,2.04558430747057
-200.609377296123,-79.4295159895042,6.19325070338615,1.98397469242182
-201.289726621763,-81.8350985633044,6.23215022204774,1.94372832471462
-201.914239400908,-84.2557807602263,6.25048960212067,1.92855640792123
-202.482268496363,-86.6903446282296,6.19626816433857,1.9425374504598
-202.994534548311,-89.1372405356342,6.12315356850148,1.99115234397602
-203.450368262123,-91.5952846331855,6.02881477435857,2.07846199850553
-203.851239177629,-94.0628875395732,5.90874871513068,2.21073225129813
-204.194259240353,-96.5391899405206,5.76475831561266,2.38316661474253
-204.480873399916,-99.0226324146658,5.55856771884149,2.57786315763565
-204.693904184822,-101.513521765463,5.37444892893054,2.75547121617497
-204.876702362943,-104.006807324432,5.19296157260318,2.90340674657487
-205.005483270912,-106.503324956944,5.05246169753723,3.02885418594337
-205.066385762086,-109.002538731138,4.97709559966441,3.09927811262694
-205.069377648888,-111.502483210136,4.95257219189709,3.1145905888302
-205.015234687008,-114.001849654753,4.97064187115103,3.08412946253837
-204.90352300057,-116.499300342474,5.02426820110893,3.01755092419413
-204.733417287329,-118.993456015334,5.1068086866725,2.92413177136437
-204.504809899444,-121.482932271298,5.21090437412002,2.81383955408632
-204.216756720888,-123.966229893114,5.33003879196322,2.69577253475961
-203.869208933346,-126.441897777142,5.45680293784032,2.57988959659228
-203.464699472934,-128.908901640455,5.58143935697399,2.47885021821105
-202.99796941948,-131.36488848065,5.68635739070636,2.39779581540439
