center_x,center_y
-5.115570542763299,-625.5249716600201
-4.124830516330477,-625.6546299766276
-3.134135880185122,-625.784741774864
-2.1432718452340644,-625.9131611569527
-1.1528266539792555,-626.0457650894454
-0.15588228038668472,-626.1134375061263
0.8420998228232252,-626.1707422560409
1.8398065941595227,-626.2307977696363
2.8375871404388793,-626.2901162190509
3.835347918819615,-626.3496321615075
4.833113993851777,-626.4090951959768
5.830878650176855,-626.4685723693544
6.828643684678839,-626.5280458950854
7.826408625180287,-626.587519872495
8.824173563506978,-626.6469956908359
9.821938604533226,-626.706463693773
10.819703236935993,-626.7659611173942
11.817469401133138,-626.8253486736829
12.815229846776248,-626.8851462786181
13.813011634841125,-626.9434135562994
15.808512647686104,-626.9648746063286
16.807312945905572,-626.9501098847531
17.806143966559684,-626.9331403740578
18.80496682213616,-626.9167631866858
19.80379161558854,-626.9002214951397
20.80261682261493,-626.8837454969668
21.801438437469386,-626.867171229475
22.800274007437565,-626.8509243458857
23.799057349122798,-626.8334661960054
24.796742529680586,-626.7905627324113
25.79201076714495,-626.6916559575745
26.787844391997858,-626.6058498520716
27.783526521756592,-626.5165334328003
28.779249244503468,-626.4281575992684
29.774961090391955,-626.3395297365473
30.770675850725848,-626.2509694048438
31.76638983013651,-626.162390978259
32.76210401879469,-626.0738174001817
33.75781815138604,-625.9852425229567
34.753532298997186,-625.8966679938142
35.74924644259596,-625.8080933714891
36.74496058722443,-625.7195187738121
37.74067473174647,-625.6309441707257
38.73638887566456,-625.5423695646286
39.73210302210488,-625.4537949759834
40.72781715906024,-625.3652203205413
41.72353133143322,-625.2766459148352
42.71924537162066,-625.188070576982
43.714959905132645,-625.0994987179811
44.71067259753197,-625.0109138757182
45.70639216105738,-624.9223774876507
46.70208608119115,-624.833660266064
47.69787570376539,-624.7456179243582
50.16671781953389,-624.3948340358731
51.151304572744806,-624.2277906636716
52.135994743079884,-624.0614765754187
53.12065720525093,-623.89496708868
54.10532708295395,-623.7285099119362
55.089995006693115,-623.5620388936987
56.07466333075569,-623.395570931441
57.05933200748851,-623.2291045867586
58.04399887321694,-623.0626287157944
59.02867263029264,-622.8961893323819
60.0133206329837,-622.7296135250449
60.99806476186603,-622.5635469258539
61.98245014036794,-622.395579918003
62.966705242796195,-622.2269227983909
63.93705761854058,-621.9846187408737
64.9088182406666,-621.7497745893249
65.88020152431193,-621.5129315619965
66.85168591549845,-621.2766241318188
67.82314321500098,-621.0401731888172
68.79460777369825,-620.8037606999607
69.76607038730049,-620.5673379073479
70.73753352208814,-620.3309178756147
71.7089965172291,-620.0944971041201
72.6804595497715,-619.8580765307905
73.6519225723548,-619.6216559045629
74.62338559737306,-619.3852352917627
75.59484862261064,-619.148814678151
76.56631164453589,-618.912394054357
77.53777467949118,-618.6759734721034
78.5092376656387,-618.4395527338718
79.48070083398727,-618.2031325780115
80.45216332233932,-617.9667102486434
81.42362834847643,-617.7302960309355
82.39508390346978,-617.4938515400947
83.3665748052531,-617.2575200301252
84.33793379102036,-617.020766869803
86.23462137915658,-616.404415659549
87.18101889187517,-616.087951580951
88.12734924858977,-615.7712947786615
89.0741935479337,-615.4561981401012
90.01844052169844,-615.133202056526
90.94476900310906,-614.7557031509458
91.87291303562677,-614.3837266587452
92.80057059269136,-614.0102704403391
93.72835850046128,-613.6372107133759
94.65611148086302,-613.2640447468465
95.58387382003225,-612.8909072471389
96.51163365149957,-612.5177621197104
97.43939415500702,-612.144619036344
98.36715447805588,-611.7714754044496
99.29491485089903,-611.3983319226055
100.22267520502365,-611.0251883890875
101.15043558422803,-610.6520449122154
102.0781958818319,-610.2789012604335
103.00595648075804,-609.9057582516448
103.93371595599564,-609.5326128457931
104.86147962466512,-609.1594763852003
105.78922764329559,-608.786306540635
106.71703406865029,-608.4132612867006
107.64462251714701,-608.0397510542148
108.57289874512455,-607.6677079623644
109.47986166530384,-607.250200268553
110.38044011777724,-606.8190735113684
111.28271099844044,-606.3915569679398
112.18452845940337,-605.9630732057296
113.08646717097753,-605.5348481048898
113.98837429980708,-605.1065555773507
114.89028650900386,-604.6782740952386
115.7922099794763,-604.2500158581172
116.69408332447884,-603.8216535956058
118.48566065815606,-602.9403823941279
119.36177475653686,-602.4585435657511
120.2367642311946,-601.9743700019949
121.11205504787071,-601.490822028698
121.98726512019638,-601.0071064289427
122.86249682790555,-600.5234357445615
123.73772273843116,-600.0397530251421
124.61295020230746,-599.5560735305016
125.48817724996445,-599.0723931717839
126.36340440914812,-598.5887130445966
127.23863153844438,-598.1050328553645
128.11385867576348,-597.621352682781
128.98908581087866,-597.137672505648
129.86431294678675,-596.6539923300645
130.73954008172717,-596.1703121528319
131.61476721974535,-595.6866319806468
132.48999434642016,-595.2029517899209
133.36522151539046,-594.7192716683101
134.24044852652213,-594.2355912887804
135.11567612671303,-593.751911871811
135.99090152850562,-593.2682288625191
136.8661351348323,-592.7845592599572
137.74133812142102,-592.3008396227976
138.61665538242733,-591.8173067172984
139.49154616550135,-591.3330769197562
140.78579199712505,-590.576935298671
141.64019740086863,-590.0592310027079
142.49537526027024,-589.5427888332911
143.3502977737656,-589.0259298560793
144.20546921522796,-588.509475983501
145.0599002907285,-587.9918185001836
145.91695668643592,-587.4784285836085
146.748055133901,-586.9228432681427
147.57482602009583,-586.3602233800146
148.40272732491448,-585.7994410191639
149.2303257349758,-585.238166294363
150.0580053054427,-584.677023498085
150.88566312904447,-584.1158453516658
151.71332677970122,-583.5546766772884
152.5409888690033,-582.9935054648851
153.3686513766691,-582.4323349325438
154.19631377223465,-581.8711642179803
155.0239761978374,-581.3099935522432
155.8516386153917,-580.748822873423
156.67930103510253,-580.1876521981085
157.50696345423557,-579.6264815218549
158.3346258735234,-579.0653108458527
159.16228829276974,-578.504140169783
159.98995071202728,-577.9429694937317
160.8176131312817,-577.381798817675
161.64527555053724,-576.8206281416203
162.47293796979136,-576.2594574655635
163.30060038905035,-575.6982867895136
164.12826280829105,-575.137116113438
164.95592522759992,-574.5759454374587
165.7835876466545,-574.0147747611193
166.61125006665807,-573.453604086124
167.43891248312005,-572.8924334061126
168.2665749127994,-572.3312627448213
169.09423729315083,-571.7700920136656
169.92189985759643,-571.2089215432482
170.74956173499328,-570.6477500997411
171.57722617649097,-570.0865822878545
172.4048810486343,-569.525400922576
173.23257163409403,-568.9642701392448
174.06012893564247,-568.4029505815158
174.87734624352458,-567.8269861497824
175.68809779703204,-567.2418640569267
176.50065624746583,-566.6593011317223
177.31273053771355,-566.0760524746661
178.1249345717794,-565.4929875773662
178.93710379075875,-564.9098733728927
179.74928252626577,-564.3267726373571
180.56145801074865,-563.7436673332434
181.36093451099495,-563.143180822163
182.15598625267398,-562.5366380870088
182.95236412153758,-561.9319104389522
183.74838665569303,-561.3266964397735
184.54450440149657,-560.7216127579852
185.34059663541586,-560.1164941577576
186.13669570522399,-559.5113849138975
186.93279294336125,-558.9062731630061
187.72889067229318,-558.3011620838718
188.5249882697171,-557.6960508247408
189.32108590237846,-557.0909396138397
190.11718352559814,-556.4858283900157
190.9132811513469,-555.8807171696533
191.70937877642115,-555.2756059483677
192.50547640166428,-554.6704947273134
193.30157402690648,-554.0653835062567
194.09767165198363,-553.4602722849786
194.89376927772184,-552.855161064588
195.68986690098075,-552.250049840869
196.48596453349592,-551.6449386295758
197.28206213146527,-551.0398273719081
198.07815985836174,-550.4347162873128
198.87425710409542,-549.8296045568031
199.67035614555317,-549.2244952368775
200.46644848527757,-548.6193769205299
201.26256583621125,-548.0142921792865
202.0587359203514,-547.4092782272196
202.85574280414215,-546.805387596907
203.65263886955108,-546.2013482037468
204.44956462865593,-545.5973486714715
205.24648243135897,-544.9933384585042
206.04340236597346,-544.3893311074198
206.84032172934403,-543.7853229894961
207.6372412457789,-543.1813150770463
208.43416072120033,-542.5773071095401
209.23108020761117,-541.9732991567861
210.0279996910778,-541.3692912000797
210.8249191753319,-540.7652832444304
211.62183865938056,-540.161275288505
212.41875814346332,-539.5572673326274
213.21567762761498,-538.953259376834
214.01259711145713,-538.3492514206566
214.8095165964683,-537.7452434659311
215.6064360771128,-537.1412355057819
216.4033555740553,-536.5372275658758
217.20027501017228,-535.9332195504203
217.99719467329334,-535.3292118169197
218.79411348922366,-534.7252030311481
219.59103546691287,-534.1211981725062
220.3879456447571,-533.517178657617
221.1848998602224,-532.9132138405871
221.98168972504848,-532.3090448883668
222.77515821533774,-531.7007189356849
223.95104355322607,-530.770258012285
224.72112208520423,-530.1322447358018
225.49219789923913,-529.4955184952055
226.2630064923523,-528.8584473943826
227.03388668709567,-528.2214686985789
227.80474769623999,-527.584465242925
228.57561384615013,-526.947468421653
229.34647861859622,-526.3104698227036
230.11734376013268,-525.6734717000814
230.88820880277166,-525.0364734498278
231.65907387191015,-524.3994752337729
232.42993893394816,-523.7624770085545
233.2008039978887,-523.1254787857915
233.97166906131946,-522.4884805623706
234.7425341248868,-521.8514823391258
235.51339918841757,-521.214484115834
236.28426425195812,-520.5774858925547
237.05512931549606,-519.940487669272
237.82599437903468,-519.3034894459904
238.59685944257313,-518.6664912227084
239.3677245061116,-518.0294929994265
240.13858956965012,-517.3924947761446
240.9094546331886,-516.7554965528627
241.68031969672708,-516.1184983295807
242.45118476026556,-515.4815001062989
243.22204982380407,-514.844501883017
243.99291488734255,-514.2075036597349
244.76377995088103,-513.5705054364531
245.53464501441954,-512.9335072131712
246.30551007795805,-512.2965089898892
247.07637514149653,-511.65951076660735
247.847240205035,-511.0225125433253
248.61810526857346,-510.3855143200435
249.38897033211197,-509.7485160967616
250.15983539565045,-509.11151787347967
250.93070045918893,-508.4745196501977
251.7015655227275,-507.8375214269158
252.4724305862657,-507.20052320363357
253.2432956498052,-506.5635249803529
254.01416071333992,-505.9265267570664
254.78502577689244,-505.28952853380144
255.55589084037857,-504.65253031045637
256.3267559041124,-504.0155320874103
257.0976209669219,-503.3785338632481
257.86848603318117,-502.7415356432515
258.6393510865657,-502.10453740770856
259.4102161879993,-501.4675392301855
260.181081110111,-500.83054083612916
260.95194670146145,-500.19354325018605
261.7228097951787,-499.5565426483234
262.49368221019023,-498.9195533020254
263.264519837658,-498.2825219493885
264.03544426307167,-497.64559540621906
264.8053458976883,-497.0074338319935
265.5751457695309,-496.36914937810684
266.3449726488868,-495.7308975360878
267.1147922916015,-495.09263695574515
267.88461387336827,-494.4543787168292
268.6544349355677,-493.8161198505299
269.4242561369847,-493.1778611523374
270.1940773010985,-492.5396024091009
270.96389847520766,-491.90134367793394
271.7337196466385,-491.2630849435329
272.5035408187871,-490.6248262099984
273.27336199074335,-489.9865674762317
274.0431831627511,-489.34830874252725
274.8130043347451,-488.7100500088061
275.5828255067428,-488.0717912750894
276.35264667873946,-487.43353254137156
277.12246785073637,-486.79527380765404
277.8922890227333,-486.1570150739364
278.6621101947301,-485.51875634021883
279.431931366727,-484.8804976065012
280.2017525387239,-484.24223887278356
280.97157371072075,-483.6039801390659
281.74139488271766,-482.96572140534835
282.5112160547145,-482.32746267163077
283.2810372267114,-481.68920393791313
284.0508583987083,-481.0509452041955
284.8206795707051,-480.412686470478
285.59050074270203,-479.7744277367603
286.36032191469906,-479.1361690030429
287.1301430866953,-478.4979102693245
287.8999642586947,-477.8596515356098
288.6697854306823,-477.22139280188105
289.43960660271364,-476.5831340682051
290.2094277745819,-475.9448753343321
290.97924894705875,-475.3066166011944
291.74907011726435,-474.6683578653128
292.51889129594633,-474.03009913967094
293.2887124429942,-473.39184037581447
294.058533708102,-472.75358175457666
294.8283545326043,-472.1153226010787
295.5981770014688,-471.47706543400284
296.3679933334896,-470.8388008534982
297.13783111195136,-470.20056218071954
297.9075401474958,-469.56216798394314
298.67715006931854,-468.923654055825
299.4467828797791,-468.2851677776355
300.21640955724774,-467.6466740906699
300.98603787804666,-467.00818238887996
301.75566575851644,-466.36969015516377
302.52529375697213,-465.73119806397676
303.29492172381356,-465.09270593459917
304.064549699126,-464.45421381545475
304.83417767216866,-463.8157216935683
305.60380564581953,-463.17722957241665
306.37343361930743,-462.5387374510681
307.143061592839,-461.90024532977225
307.91268956635884,-461.2617532084623
308.6823175398818,-460.62326108715615
309.451945513404,-459.98476896584896
310.22157348692633,-459.3462768445421
310.9912014604486,-458.7077847232351
311.7608294339709,-458.06929260192817
312.53045740749326,-457.4308004806212
313.30008538101555,-456.79230835931423
314.0697133545379,-456.15381623800727
314.8393413280602,-455.5153241167003
315.60896930158253,-454.87683199539333
316.3785972751049,-454.23833987408636
317.14822524862717,-453.59984775277945
317.91785322214946,-452.9613556314725
318.6874811956718,-452.3228635101656
319.45710916919415,-451.6843713888586
320.2267371427165,-451.04587926755164
320.9963651162388,-450.4073871462447
321.7659930897611,-449.7688950249377
322.53562106328343,-449.13040290363074
323.3052490368057,-448.49191078232377
324.07487701032807,-447.8534186610168
324.84450498385036,-447.21492653970984
325.6141329573727,-446.5764344184029
326.383760930895,-445.93794229709596
327.15338890441734,-445.299450175789
327.92301687793963,-444.6609580544821
328.692644851462,-444.0224659331751
329.4622728249843,-443.38397381186815
330.2319007985066,-442.7454816905612
331.0015287720289,-442.1069895692542
331.77115674555125,-441.46849744794724
332.5407847190736,-440.8300053266403
333.3104126925959,-440.1915132053333
334.0800406661182,-439.5530210840264
334.8496686396405,-438.91452896271943
335.6192966131629,-438.27603684141246
336.3889245866852,-437.63754472010555
337.15855256020745,-436.9990525987986
337.9281805337298,-436.3605604774916
338.69780850725215,-435.72206835618465
339.46743648077444,-435.0835762348777
340.2370644542968,-434.4450841135707
341.0066924278191,-433.80659199226375
341.7763204013414,-433.16809987095684
342.54594837486377,-432.52960774964987
343.315576348386,-431.89111562834296
344.08520432190835,-431.252623507036
344.8548322954307,-430.614131385729
345.62446026895304,-429.97563926442206
346.3940882424754,-429.3371471431151
347.1637162159976,-428.6986550218081
347.93334418951997,-428.06016290050115
348.7029721630423,-427.4216707791942
349.4726001365646,-426.7831786578873
350.24222811008696,-426.1446865365803
351.01185608360925,-425.50619441527334
351.7814840571316,-424.8677022939664
352.5511120306539,-424.22921017265946
353.3207400041762,-423.5907180513525
354.09036797769863,-422.95222593004564
354.8599959512206,-422.3137338087382
355.62962392474424,-421.67524168743284
356.39925189826164,-421.03674956611997
357.1688798718022,-420.39825744483517
357.93850784525637,-419.75976532344566
358.70813581903303,-419.12127320244656
359.4777637916061,-418.4827810799908
360.2473917686711,-417.8442889629713
361.01701972897206,-417.20579682566324
361.7866477518371,-416.5673047640732
362.55627554121,-415.9288124198997
363.3259042019871,-415.290321130342
364.09552961064,-414.6518259049045
364.86516715638516,-414.01334536837044
365.63502685733795,-413.37513369494764
366.4055650824788,-412.73774320472495
367.1759251044375,-412.10013704428457
367.94633287579506,-411.4625886725049
368.7167278527397,-410.82502481630036
369.4871262579369,-410.1874651091349
370.2575237445367,-409.54990429023775
371.02792147727394,-408.9123437692282
371.7983191440587,-408.27478316839995
372.5687168285155,-407.63722258895905
373.3391145082371,-406.9996620037874
374.1095121892274,-406.3621014201513
374.8799098698778,-405.72454083610376
375.65030755061935,-405.0869802521664
376.42070523133634,-404.44941966819965
377.19110291206,-403.8118590842407
377.9615005927819,-403.1742985002797
378.73189827350416,-402.5367379163192
379.5022959542264,-401.8991773323586
380.27269363494867,-401.261616748398
381.0430913156709,-400.62405616443743
381.8134889963931,-399.9864955804768
382.58388667711534,-399.3489349965162
383.35428435783757,-398.71137441255564
384.12468203855985,-398.073813828595
384.895079719282,-397.4362532446345
385.6654774000043,-396.79869266067385
386.43587508072653,-396.1611320767133
387.20627276144876,-395.52357149275264
387.976670442171,-394.88601090879206
388.7470681228932,-394.2484503248315
389.51746580361544,-393.6108897408709
390.28786348433766,-392.9733291569103
391.0582611650599,-392.33576857294975
391.82865884578223,-391.6982079889891
392.5990565265044,-391.06064740502853
393.3694542072266,-390.42308682106795
394.1398518879489,-389.7855262371073
394.9102495686711,-389.1479656531468
395.68064724939336,-388.51040506918616
396.4510449301156,-387.8728444852256
397.2214426108378,-387.235283901265
397.99184029156004,-386.59772331730437
398.76223797228226,-385.9601627333438
399.5326356530045,-385.3226021493832
400.3030333337267,-384.6850415654226
401.07343101444894,-384.04748098146206
401.8438286951713,-383.4099203975014
402.61422637589345,-382.77235981354085
403.3846240566157,-382.13479922958027
404.15502173733796,-381.49723864561963
404.92541941806013,-380.85967806165905
405.6958170987824,-380.2221174776985
406.46621477950464,-379.58455689373784
407.23661246022687,-378.9469963097773
408.0070101409491,-378.3094357258167
408.7774078216713,-377.67187514185605
409.5478055023936,-377.0343145578955
410.3182031831156,-376.39675397393466
411.0886008638387,-375.7591933899751
411.85899854455783,-375.1216328060108
412.62939622529154,-374.484072222064
413.399793905971,-373.84651163805177
414.170191586853,-373.20895105428406
414.940589266979,-372.5713904696037
415.71098694992634,-371.9338298883292
416.4813846223445,-371.29626929434414
417.2517823340579,-370.65870874779534
418.0221798991195,-370.021148024212
418.792578011493,-369.3835879613307
419.5629740812709,-368.74602543267565
420.33337777411907,-368.1084721064135
421.10375301728186,-367.4708844363536
421.8739625962363,-366.8330967803187
422.6425385822313,-366.19333708890014
423.4114371915701,-365.5539668608701
424.18024935424444,-364.9144922764396
424.9490846802327,-364.27504565422237
425.7179137996298,-363.63559153955265
426.4867445820779,-362.9961394324795
427.25557491891277,-362.35668678747254
428.02440537514946,-361.7172342866044
428.7932357993925,-361.0777817471145
429.56206623220817,-360.4383292179732
430.33089666272684,-359.798876686059
431.09972709386096,-359.1594241548878
431.8685575248303,-358.51997162351756
432.6373879558436,-357.88051909220064
433.40621838684524,-357.2410665608694
434.17504881785,-356.60161402954196
434.9438792488538,-355.9621614982135
435.712709679858,-355.32270896688544
436.48154011086206,-354.68325643555715
437.2503705418662,-354.043803904229
438.01920097287024,-353.4043513729008
438.7880314038743,-352.7648988415726
439.5568618348784,-352.12544631024434
440.3256922658825,-351.48599377891617
441.09452269688654,-350.846541247588
441.86335312789066,-350.20708871625976
442.6321835588947,-349.56763618493153
443.4010139898988,-348.92818365360336
444.1698444209029,-348.2887311222751
444.93867485190697,-347.6492785909469
445.70750528291103,-347.0098260596187
446.4763357139151,-346.37037352829054
447.2451661449192,-345.7309209969623
448.01399657592333,-345.0914684656341
448.78282700692733,-344.4520159343059
449.55165743793145,-343.81256340297773
450.3204878689355,-343.1731108716495
451.0893182999396,-342.53365834032127
451.85814873094375,-341.8942058089931
452.62697916194776,-341.25475327766486
453.3958095929519,-340.61530074633663
454.16464002395594,-339.97584821500845
454.93347045496,-339.3363956836803
455.7023008859641,-338.69694315235205
456.4711313169681,-338.0574906210238
457.2399617479723,-337.41803808969564
458.00879217897636,-336.77858555836747
458.7776226099804,-336.13913302703924
459.5464530409845,-335.499680495711
460.31528347198855,-334.86022796438283
461.08411390299267,-334.2207754330546
461.8529443339968,-333.58132290172637
462.62177476500085,-332.9418703703982
463.3906051960049,-332.30241783907
464.159435627009,-331.6629653077418
464.92826605801304,-331.02351277641355
465.69709648901716,-330.3840602450854
466.4659269200212,-329.74460771375715
467.23475735102534,-329.105155182429
468.0035877820294,-328.46570265110074
468.77241821303346,-327.82625011977257
469.5412486440376,-327.18679758844434
470.3100790750416,-326.5473450571161
471.0789095060457,-325.90789252578793
471.8477399370498,-325.26843999445975
472.6165703680539,-324.6289874631315
473.385400799058,-323.9895349318033
474.154231230062,-323.3500824004751
474.92306166106613,-322.7106298691469
475.6918920920702,-322.0711773378187
476.46072252307425,-321.4317248064905
477.2295529540784,-320.7922722751623
477.99838338508243,-320.1528197438341
478.7672138160865,-319.51336721250584
479.5360442470906,-318.87391468117767
480.3048746780947,-318.2344621498495
481.07370510909874,-317.59500961852126
481.84253554010286,-316.95555708719314
482.61136597110675,-316.3161045558646
483.38019640211166,-315.67665202453736
484.1490268331126,-315.0371994932056
484.91785726412854,-314.3977469618908
485.68668769508827,-313.75829443051265
486.45551812625797,-313.11884189937075
487.2243485566437,-312.47938936734727
487.9931789899556,-311.8399368386141
488.7620094123471,-311.20048429760095
489.5308398754936,-310.56103180241735
490.29967018654037,-309.92157913619576
491.0685010652312,-309.2821271082963
491.83732982544575,-308.6426726981464
492.6061664919212,-308.00322717867624
493.37497365182924,-307.36374847873765
494.1438909317462,-306.72439360999306
494.91239723819467,-306.08457659694056
495.68242569791107,-305.44647126247094
496.44529927452913,-304.8003201858512
497.1901736230503,-304.13392890368436
498.30860606989825,-303.13559699896183
499.0314605633042,-302.44441421420777
499.75736380989605,-301.75666329223725
500.4824501455338,-301.0679928054053
501.20775537180197,-300.3795687152354
501.93300194650243,-299.69107860327887
502.65826423684314,-299.00260618180675
503.3835223161908,-298.3141290201836
504.10878152387056,-297.62565312868014
504.8340404292146,-296.9371768968491
505.5592994155694,-296.2487007562085
506.28455838021733,-295.5602245911336
507.0098173506816,-294.87174843260584
507.73507631958745,-294.18327227232373
508.46033528891076,-293.4947961125116
509.18559425812253,-292.80631995257403
509.9108532273627,-292.1178437926684
510.6361121966012,-291.42936763276043
511.3613711658178,-290.74089147282984
512.086630135124,-290.0524153129922
512.8118891040936,-289.3639391528051
513.5371480743202,-288.6754629939228
514.2624070398556,-287.9869868301711
514.987666022898,-287.29851068459203
515.7129249406031,-286.61003447119174
516.4381841021512,-285.92155851090365
517.1634423536644,-285.2330816059882
517.8887040014745,-284.54460822647
518.6139529741322,-283.85612168999
519.3392492511025,-283.16768425596
520.0643689859744,-282.4790635690921
520.789862989308,-281.7908313774235
521.5102212997615,-281.09726827430137
522.2302558633888,-280.4033691180498
522.9503768176086,-279.7095596362801
523.6704746235388,-279.01572612630554
524.3905786320345,-278.32189905466896
525.1106809785579,-277.628070257885
525.8307837704052,-276.93424192335283
526.5508864429285,-276.24041346496074
527.2709891474244,-275.54658503975674
527.9910918433534,-274.85275660566003
528.7111945415779,-274.15892817394615
529.4312972391874,-273.4650997415938
530.1513999369615,-272.77127130941244
530.8715026346916,-272.0774428771853
531.5916053324336,-271.3836144449705
532.3117080301723,-270.6897860127523
533.031810727912,-269.9959575805351
533.7519134256509,-269.30212914831725
534.4720161233918,-268.6083007161012
535.1921188211256,-267.91447228387847
535.9122215188856,-267.22064385168085
536.6323242165482,-266.5268154193896
537.3524269145739,-265.8329869874473
538.0725296112449,-265.139158554203
538.7926323129717,-264.4453301258179
539.5127349958298,-263.75150167929775
540.232837749107,-263.05767330045893
540.9529402395762,-262.3638446690296
541.6730437108589,-261.670016980281
542.3931435216953,-260.97618577340006
543.113256993503,-260.2823676963678
543.8333194818717,-259.588500618073
544.5535722430254,-258.8948164149798
545.2731148964784,-258.2004497123426
546.3312770982253,-257.1386564017304
547.0013114200458,-256.3971085538914
547.6581301283347,-255.64283835321206
548.3181134692354,-254.89161548357336
548.9772488493834,-254.13957608404326
549.6366114399302,-253.38775547303817
550.2959131496343,-252.63587623782445
550.955231172311,-251.8840127109201
551.6145448239398,-251.13214497498697
552.2738596467874,-250.38027836685967
552.9331741558078,-249.62841145653772
553.592488748918,-248.8765446271886
554.2518033194965,-248.1246777761429
554.9111178961123,-247.3728109309107
555.5704324711103,-246.62094408412082
556.229747046542,-245.8690772377484
556.8890616218571,-245.11721039126377
557.5483761972049,-244.36534354481051
558.207690772538,-243.61347669834396
558.8670053478975,-242.8616098518991
559.5263199231658,-242.10974300538098
560.1856344987727,-241.3578761591341
560.8449490731163,-240.60600931187543
561.5042636521748,-239.85414246839275
562.163578213637,-239.10227561081808
562.8228928407691,-238.35040880583517
563.4822072228183,-237.59854180457734
564.1415225195294,-236.8466755358275
564.8008344026753,-236.09480653332048
565.4601590254204,-235.34294773333403
566.1194361033333,-234.59105085702265
566.7788906209764,-233.8392960834904
568.0434204092161,-232.29207000484516
568.6707344642039,-231.51444459801368
569.295154405241,-230.7345258436958
569.9140646814889,-229.95033234642415
570.4872918988829,-229.13059874283334
571.0691098438045,-228.31754871910272
571.6486259073502,-227.50270783365858
572.2287587688722,-226.68834681520843
572.8087263198647,-225.87385719049567
573.388738314999,-225.05940212383936
573.9687378440958,-224.24493743121997
574.548742793201,-223.4304766843964
575.1287385283104,-222.6160097803526
575.7087656993949,-221.80156355939397
576.2886763405738,-220.98704076331484
576.8690216653995,-220.17280358463262
577.4477447855445,-219.3575005114832
577.731331681036,-218.94570144297944
578.8300482121845,-217.27721246241347
579.3664471660256,-216.43409965816795
579.9017385939002,-215.59025914424166
580.4373271946013,-214.74661386640994
580.9728346299623,-213.90291535388053
581.5083695538569,-213.05923454404729
582.0438756889579,-212.2155361581273
582.5794694906995,-211.37189037385807
583.1147414146726,-210.52805175907253
583.6460948170804,-209.68186593265582
584.1184031846964,-208.80031177323738
584.6019711825899,-207.9255022005965
585.0825221716486,-207.04888542137792
585.5638815657687,-206.17275288169267
586.0450243484786,-205.29649059045175
586.5262251717681,-204.4202630659002
587.0074104441494,-203.5440262261468
587.4885998795828,-202.6677918805114
587.9697882137168,-201.7915568736058
588.4509767899966,-200.91532201766316
588.9321654989923,-200.03908721913888
589.4133534349791,-199.16285203997813
589.894544330285,-198.2866183259449
590.3757241613232,-197.41037913203803
590.8569452901137,-196.53416039249808
591.3380122921625,-195.6578653153642
591.8196545034255,-194.78185513423918
592.2991500045734,-193.90478170667274
593.1660818138271,-192.1062608501372
593.5863535622644,-191.1998544242066
594.0064251459055,-190.29334885851995
594.4265503685532,-189.38686985942596
594.8466611999704,-188.4803837337173
595.266775957303,-187.57389954787465
595.6868894022037,-186.6674147291828
596.1070041709175,-185.76093050202147
596.5271149568111,-184.85444454158738
596.9472403501723,-183.94796492271394
597.3673112964832,-183.0414616708705
597.7875854235274,-182.13504660934638
598.2071012746887,-181.22830241951507
598.6289518616863,-180.32257161758244
599.0007181409296,-179.39510181191088
599.3562322679334,-178.460577788779
599.7160212493325,-177.52790925851178
600.0746647869487,-176.59474355042994
600.4336152453009,-175.66171106074188
600.7924834644917,-174.7286428752934
601.151373719592,-173.79558425449272
601.5102580702162,-172.8625230708612
601.8691440028357,-171.92946257390537
602.2280295119498,-170.99640189307758
602.5869151330901,-170.06334126106196
602.9458007296306,-169.13028061766954
603.3046863125444,-168.19721997097224
603.663571974565,-167.26415934887112
604.0224573337848,-166.33109863169028
604.3813438251016,-165.39803827023223
604.7402260908307,-164.46497658096257
605.0991241268139,-163.53191984721656
605.4579633073683,-162.5988446191875
605.8170221393833,-161.66583841276722
606.4712896203185,-159.78128240560505
606.7487912952957,-158.82256234394245
607.0245563448188,-157.86330650838477
607.2856937284232,-156.899612612032
607.5095336795482,-155.9245961092227
607.7422029710344,-154.9522600017914
607.9725064479417,-153.97920568459173
608.2034438428041,-153.00634381108745
608.4342113804245,-152.0334303725701
608.6650244290577,-151.06053075040944
608.8958252908818,-150.0876274278353
609.1266293889296,-149.11472509055824
609.3574327288915,-148.1418225125065
609.5882358649733,-147.16891991225629
609.8190405746616,-146.1960176415747
610.0498391938033,-145.2231140748171
610.2806606015251,-144.25021536279496
610.5113969454737,-143.27729852790694
610.7424507559354,-142.3044493297469
610.9723197641174,-141.33134770754089
611.2064157991067,-140.35914666027298
611.4170831195929,-139.3819540872541
611.6084489972934,-138.40064931044083
611.8041782050075,-137.42027414818358
611.9987382617942,-136.43964989643342
612.193611592277,-135.45909238809912
612.3884009789032,-134.4785169955942
612.5832128672592,-133.49794639635581
612.7780186925525,-132.51737450822202
612.9728262683673,-131.53680298240334
613.1676329051578,-130.5562312962195
613.3624415475246,-129.57565988918122
613.5572431066109,-128.59508752592592
613.7520709932419,-127.61451870839316
613.946800652975,-126.63393666418716
614.3060982675187,-124.6683184667728
614.4496684532967,-123.67911439958543
614.5967437506122,-122.69035664785753
614.7110559746382,-121.69718582325899
614.8142334761934,-120.7025108623278
614.9202413453643,-119.70821826844855
615.0254908198735,-118.71382321962986
615.1309435054131,-117.71945562351699
615.2363417414933,-116.72508067152032
615.3417545643802,-115.73070769035303
