interpolated_x,interpolated_y
3.4401913311856402,2.9663241233275017
2.785854595612023,3.722519347766042
2.131517860038404,4.478714572204581
1.4771811244647801,5.234909796643116
0.8228443888911653,5.991105021081658
0.16850765331753492,6.747300245520188
-0.4858290822560356,7.503495469958768
-1.1401658178298681,8.259690694397126
-1.7945025534025567,9.015885918836457
-2.4488392889800927,9.772081143271658
-3.1031760245374476,10.528276367724061
-3.7575127601779394,11.284471592105596
-4.411849495478824,12.040666816776609
-5.066186232156716,12.796862040273888
-5.720522963286676,13.55305726850011
-6.37485971664776,14.309252477776988
-7.029196381345816,15.065447762628363
-7.683533398195906,15.821642747312765
-8.345410648207363,16.57115452006665
-9.022500029688924,17.307090976630093
-9.69621097411647,18.046053065391156
-10.370828018241252,18.78420427334237
-11.045202116535718,19.52257294134794
-11.719641368755836,20.260883292927826
-12.394063146264461,20.999209285705987
-13.068489611100173,21.737531082985736
-13.742914818751597,22.4758540053881
-14.41734036289064,23.214176627270817
-15.091765818796492,23.952499325547237
-15.76619129440952,24.690822016124834
-16.44061676574593,25.429144672331276
-17.115042285856735,26.1674674315334
-17.79350976947746,26.902097517339527
-18.482007046833427,27.62720460020232
-19.168479922607858,28.354276184108183
-19.855300591648568,29.081013164294085
-20.542772669929718,29.807114960463814
-21.23372752113452,30.52982136093597
-21.950297130658292,31.227397128665977
-22.666833161411958,31.924923093553694
-23.383671228806,32.622164176629596
-24.10039338239037,33.319517391203924
-24.817155970785567,34.016830970131984
-25.53390521263626,34.714157739170176
-26.25065870397683,35.41148028518992
-26.96741087558867,36.10880414800106
-27.684163451690726,36.8061276059406
-28.400915897682633,37.50345119459557
-29.117668412056645,38.20077471392024
-29.8344208051682,38.89809835718647
-30.551173573890427,39.59542161601591
-31.267925103508468,40.292746143314766
-31.984680686672245,40.99006652053073
-32.70142326176086,41.68740021745892
-33.41820647454938,42.384692294960814
-34.13486754081093,43.082109503368564
-34.8518742868419,43.77917239138317
-35.56801153379504,44.47712698094546
-36.2863337900762,45.172827037998616
-37.01018228287027,45.862746765367106
-37.73493217126787,46.551694906401295
-38.45904837915107,47.241324382399426
-39.18345836826533,47.93063887552313
-39.907708946174,48.620124097521014
-40.63216900791211,49.30938503894433
-41.3561064586992,49.99920568405008
-42.08196848553848,50.68695436312041
-43.197301236095,51.68928849551079
-43.952277013763094,52.34498182523443
-44.707953292079196,52.999896934256434
-45.463441010980524,53.65502158166484
-46.218979501090786,54.310089805461686
-46.97450431889345,54.96517322562756
-47.730032819158076,55.62025255238079
-48.48556032746119,56.27533298192777
-49.2410881029572,56.93041311439329
-49.99661580668965,57.58549332665481
-50.752143528872104,58.2405735184181
-51.507671249463044,58.895653711872654
-52.263198957635446,59.55073391944016
-53.01872671798459,60.205814067831035
-53.774254278631865,60.86089444268784
-54.529782599046904,61.51597395595121
-55.28530802946382,62.171056746545915
-56.04084445481155,62.82612706815669
-56.79633903901376,63.48124483672564
-57.55199284811198,64.13618198526929
-58.31138402207408,64.78681438982034
-59.07925070527088,65.42730880521844
-59.84477920355802,66.07065459157954
-60.610949263207466,66.71322208158277
-61.376943865946416,67.35600271509622
-62.142986525996676,67.99872498990106
-62.909016010947695,68.64146326579822
-63.67504914560931,69.28419710805122
-64.44108113312399,69.92693234829113
-65.20711398826734,70.56966651674664
-65.97314451778482,71.21240357723698
-66.7391835672734,71.85513003748684
-67.50519051621384,72.497896428981
-68.27131868224711,73.14051206438876
-69.04313996723349,73.7760869320233
-69.84579069704711,74.37253132966342
-70.64816965127706,74.96922461871006
-71.45088988745619,75.56549900042265
-72.25348578204871,76.16192896729638
-73.0561238097111,76.75830563580169
-73.8587481749814,77.3546997108856
-74.66137687824445,77.95108822949692
-75.46400409579024,78.54747866493733
-76.26663227732728,79.14386783358452
-77.06925844949993,79.74025967729747
-77.87189089187133,80.3366431454169
-78.67450311624765,80.93305368292386
-79.47717932707127,81.52937829799899
-80.27965942943628,82.12596734866122
-81.08271198560013,82.72177937959387
-81.88436943827011,83.31951415092229
-82.69307237410698,83.90756513322964
-83.50800576795748,84.48709122427624
-84.3211959019512,85.06902623458583
-85.1349452739712,85.65018469987112
-85.94851998933716,86.23158658681541
-86.76214869507486,86.81291299939478
-87.57575903340847,87.39426522205416
-88.38938249075119,87.9755987374751
-89.20297435193875,88.55697769348629
-90.01667578627362,89.13819885295251
-90.82998314292007,89.71998778636191
-92.05609840028933,90.5838824980739
-92.8813019430033,91.14873281541108
-93.70601299762848,91.71427934984858
-94.53078268824152,92.27974678713213
-95.35555630124605,92.84520667898269
-96.18032360356273,93.41067629394533
-97.00509400620446,93.97614124013714
-97.8298632004901,94.54160799021629
-98.65463281972254,95.1070741088216
-99.47940229802893,95.67254043625356
-100.30417182121136,96.2380066973065
-101.12894133084154,96.80347297840788
-101.9537108435796,97.36893925480885
-102.7784803573133,97.93440553014622
-103.60324987068358,98.49987180458913
-104.42801935773036,99.06533812288504
-105.25278905083405,99.63080411966587
-106.07755757121245,100.19627190743883
-106.9023319753303,100.76173080458706
-107.72707879635037,101.32723111708924
-108.55194955033917,101.89254612906146
-109.37627943258842,102.45866737231128
-110.209855605272,103.0105072561951
-111.06732749012158,103.52509116777703
-111.92068034431463,104.04608288742097
-112.78005098056248,104.5573963727625
-113.64537082407182,105.05858996364918
-114.5092753422455,105.56224566673299
-115.37357904432346,106.06521027464619
-116.23777086522966,106.56836877292639
-117.10199401316726,107.07147300655087
-117.96620840727023,107.57459240247127
-118.83042524352494,108.07770756906852
-119.69464139973815,108.5808239132169
-120.55885774419716,109.08393993144884
-121.42307403986095,109.58705603411944
-122.28729033573025,110.0901721365675
-123.15150668232364,110.59328815071899
-124.01572282154709,111.09640452564612
-124.87993975386121,111.59951952102405
-125.7441536680543,112.10263976551673
-126.60837905995517,112.6057400506985
-127.47256081744415,113.10891620275163
-128.33690839459865,113.61180406297106
-129.20064817747476,114.11574824534455
-130.067846806591,114.61367302726156
-130.93924602368028,115.10425866345167
-131.80974438791094,115.59642105409173
-132.6804880818524,116.08815413978621
-133.55116500083534,116.58000409702701
-134.42186009221646,117.07182224604887
-135.29255023945638,117.56364904994888
-136.1632417308028,118.0554735007336
-137.03393286001932,118.54729858556679
-137.90462407346996,119.03912352285926
-138.7753153226153,119.5309483977727
-139.64600632291615,120.02277370818754
-140.51669835979396,120.51459720354939
-141.38738621297796,121.00642802745311
-142.25809083139137,121.49822947008755
-143.1287285569356,121.99014813760687
-143.9996317183177,122.48160092174575
-144.86993444745627,122.97410215458176
-145.74870747013966,123.45112534076374
-146.628415701238,123.92634550090676
-147.5076916637422,124.40239933064598
-148.38774170195606,124.87696684871733
-149.71411952496766,125.57650675275457
-150.61423802631637,126.01212786733853
-151.51603589099358,126.44428396798557
-152.41729605679652,126.87756309166619
-153.31875558360088,127.31042628116109
-154.22014689218935,127.74343175152828
-155.12156044629182,128.17639083748188
-156.02296697697324,128.6093645655335
-156.92437567433996,129.04233377717202
-157.82578371485357,129.47530435787132
-158.7271919517754,129.908274529236
-159.62860013073208,130.34124482139333
-160.53000832620017,130.77421507916335
-161.4314165185359,131.2071853433842
-162.33282470603913,131.64015561796026
-163.23423291446028,132.0731258478814
-164.13564105106994,132.50609623143055
-165.0370494274402,132.9390661004544
-165.93845701582228,133.37203766725926
-166.83986714599195,133.8050037289016
-167.74126927936112,134.2379872343562
-168.64269569893247,134.6709172144277
-169.54405222268383,135.1040037510954
-170.44559216289957,135.53666722551998
-171.3472258155279,135.96926487237118
-172.26095448730229,136.37521270448508
-173.17826464556475,136.7732396885976
-174.09490876126716,137.17274628019806
-175.0117338881626,137.5718508423301
-175.92851376340093,137.97105606014196
-176.84528869561896,138.37027167527032
-177.7621356906953,138.7693293113768
-178.67893773560638,139.16847839158174
-179.60125838229226,139.55490714718135
-180.5234800181781,139.94156434279054
-181.44572824228476,140.3281601887529
-182.36796932639706,140.71477251079864
-183.2902123278696,141.10138040805157
-184.21245481445993,141.4879894936155
-185.13469743931375,141.87459826005312
-186.05694002704212,142.26120711218638
-186.97918262472842,142.64781594133308
-187.90142521978464,143.0344247765483
-188.82366781537854,143.42103361053472
-189.74591041147295,143.8076424433175
-190.6681530049699,144.1942512822822
-191.59039560856536,144.58086009722132
-192.51263817358466,144.96746900394828
-193.434880885721,145.35407756057674
-194.3571230370968,145.740687451846
-195.2793673249725,146.12729225745028
-196.20160347504273,146.51391643646036
-197.12358304555661,146.9011507656868
-198.0452760771741,147.28906613449993
-198.96704839632395,147.6767930625004
-199.8887990222747,148.0645715562769
-200.81055558132485,148.45233594541176
-201.7323105183368,148.8401041910018
-202.65406589862584,149.22787138257897
-203.5758211578193,149.6156388621221
-204.49757645008197,150.0034062630191
-205.41933173331725,150.39117368538723
-206.34108701901604,150.77894110189558
-207.2628423040428,151.16670852000237
-208.18459758925286,151.55447593767337
-209.1063528744126,151.9422433554639
-210.02810815958668,152.33001077322038
-210.94986344475564,152.71777819098912
-211.87161872993028,153.10554560874425
-212.7933740150877,153.49331302654033
-213.71512930030747,153.88108044418766
-214.63688458529518,154.26884786238918
-215.55863987114847,154.65661527852376
-216.4803951537752,155.04438270236275
-217.40215044842694,155.4321500974883
-218.32390569826163,155.81991759962867
-219.24566111513218,156.20768470291875
-220.16741590945088,156.59545329274331
-221.08917302641487,156.98321633653097
-222.01114178676914,157.3704727850395
-222.93338427428068,157.7570717417181
-223.85555572145933,158.14384158916192
-224.77774739048604,158.53056280777014
-225.6999333244484,158.91729781900625
-226.62212088021803,159.30402892993237
-227.54430797861264,159.69076114081324
-228.46649520562443,160.07749304237876
-229.38868239676933,160.46422503020318
-230.31086959705667,160.8509569960345
-231.2330567982181,161.23768895978668
-232.15524398614767,161.624420955275
-233.07743122692503,162.01115282398717
-233.99961826695278,162.39788517429693
-234.92180606671008,162.7846157019565
-235.84399099251993,163.17135312465837
-236.76618679318548,163.558064455968
-237.68965184083555,163.9417295278733
-238.61475047662532,164.3214652190813
-239.5393420769828,164.7024218827105
-240.46407248982325,165.08304429093818
-241.38876492770413,165.46375816909904
-242.3134677508259,165.84444702741726
-243.2381677350424,166.22514272662568
-244.16286849500273,166.6058365561534
-245.0875690430672,166.98653089648758
-246.01226964899058,167.36722509731803
-246.93697023912088,167.74791933623408
-247.86167083356065,168.12861356475582
-248.7863714268248,168.50930779611372
-249.71107202040946,168.8900020266981
-250.63577261390685,169.27069625749328
-251.5604732074272,169.651390488233
-252.4851738009466,170.03208471897483
-253.40987439443919,170.41277894978214
-254.33457498806538,170.79347318026393
-255.259275581089,171.17416741221302
-256.18397617674566,171.55486163775095
-257.10867676114253,171.93555589070556
-258.03337739291175,172.3162500283123
-258.9580778279131,172.69694464503021
-259.8827790718009,173.07763729217658
-260.8074770185591,173.45833796732188
-261.73218740771495,173.8390083445446
-262.6568145937194,174.21988121336
-263.5813987967755,174.60085858804814
-264.5059940534197,174.98180909445986
-265.4305861583151,175.36276726234146
-266.35517915861436,175.74372325364754
-267.279771905552,176.12467986082572
-268.2043647232226,176.50563629610338
-269.12895752409406,176.88659277206642
-270.0535503176594,177.26754926635238
-270.9781431595568,177.64850564104944
-271.90273580996575,178.02946248906767
-272.82732919755256,178.41041751584913
-273.75191975514815,178.7913795311327
-274.6765211669498,179.17231475361086
-275.6010809773857,179.55335262170382
-276.5258001060148,179.9339974965847
-277.45033179925827,180.31510473213598
-278.37984049776105,180.68388841627612
-279.3092713972714,181.05286476729393
-280.2387234355441,181.42178876549627
-281.1681697312283,181.79072698712912
-282.0976175867168,182.15966134509614
-283.027065018596,182.52859675243081
-283.95651256550104,182.8975318748017
-284.8859600811767,183.2664670745456
-285.81540760532994,183.6354022532841
-286.74485512718246,184.00433743772368
-287.6743026496591,184.37327262061658
-288.60375017196645,184.74220780392915
-289.5331976943196,185.11114298712812
-290.4626452166606,185.48007817035733
-291.39209273900474,185.84901335357856
-292.3215402613479,186.21794853680234
-293.25098778369136,186.58688372002527
-294.18043530603484,186.95581890324814
-295.10988282837866,187.32475408647025
-296.0393303507216,187.69368926969446
-296.9687778730631,188.0626244529223
-297.89822539542604,188.43155963609723
-298.8276729176526,188.80049481961012
-299.7571204406007,189.1694300013313
-300.686567960055,189.5383651917357
-301.6160154955473,189.90730034226073
-302.54546295996715,190.2762356695705
-303.4749107316004,190.64517023252787
-304.40435719964637,191.0141080393709
-305.33380911989025,191.38303227582693
-306.26323848952325,191.75201263331783
-307.19276017723473,192.1207630305903
-308.1219139704642,192.49042738614693
-309.05349625253734,192.85395354975904
-309.98614385764404,193.21470658279534
-310.91851616042607,193.57618124830287
-311.85096730554926,193.9374495761978
-312.78339599222306,194.29877669831933
-313.71583106541516,194.66008710388684
-314.6482642951921,195.02140233357989
-315.5806981880029,195.38271583129747
-316.51313132304267,195.7440312995767
-317.44556694800656,196.10534029882695
-318.3779928302728,196.46667461666462
-319.3104572499786,196.82790873677038
-320.24383229219495,197.18673990295673
-321.1787686381199,197.54137090418266
-322.5941508442586,198.03588519306476
-323.54657725193385,198.34039934903416
-324.50019080239827,198.64134083932726
-325.4535540043436,198.94303702306667
-326.40698520508226,199.24452816544135
-327.36039697026524,199.5460779893744
-328.3138174345677,199.8476013352269
-329.26722450504803,200.14916587223718
-330.2206696250064,200.45061308022508
-331.1740012777359,200.75241060189472
-332.12765408043094,201.05321453300738
-333.08049487251225,201.35653582747858
-334.03528027539295,201.6536950422974
-334.99404996132114,201.93778127792558
-335.95317705078037,202.22051373869508
-336.91197768219797,202.5044297910122
-337.8709302280131,202.78780288343336
-338.8298248600164,203.07138198581717
-339.7887396559262,203.35488956004104
-340.7476476867855,203.63842110158447
-341.70655830954286,203.92194343010308
-342.66546658369,204.2054742367407
-343.6243809468108,204.48898285152256
-344.5832749041226,204.7725661278526
-345.54223870031166,205.05589296191567
-346.5009647222355,205.3400964701444
-347.46079507187403,205.62020275509224
-348.91746834039463,205.97289357579274
-349.4032499349962,206.0917751021093
-350.38325758897633,206.28968459770982
-351.3660097687951,206.47476651932607
-352.3479740945131,206.66365394954823
-353.3301903285284,206.85130128041118
-354.312328183869,207.03933996792614
-355.29448995980897,207.22725796418612
-356.2766445410746,207.41521255842423
-357.25880127233984,207.6031561409834
-358.2409573277604,207.79110321594317
-359.22311372632487,207.97904847321792
-360.20526953982323,208.1669969032216
-361.1874271139361,208.35493574263222
-362.16957906511766,208.54290524604193
-363.15174864519975,208.73077850652984
-364.1338649027556,208.91894330277682
-365.1161335563592,209.10627250815065
-366.09800699325626,209.2957746070274
-367.5737565196362,209.5604349164792
-368.56781436312485,209.6704927944949
-369.5606067694398,209.78853373578318
-370.55380763920175,209.90376082882847
-371.5468963357588,210.01976239473765
-372.5400135940383,210.13557052716664
-373.5331339817343,210.25133938094908
-374.5262053053978,210.3675171791968
-375.5204614159235,210.47411325762357
-376.5167544738506,210.55918990533547
-377.51266460424847,210.6491337519117
-378.50869101171963,210.73764433871045
