x,y
-3.7758288435712632,-21.92738073193507,0.0,0
-4.886139168258466,-21.92738390925911,0.0,1
-5.44129432956584,-21.927385497944364,0.0,2
-5.996449490819691,-21.927387086623526,0.0,3
-6.551604651782622,-21.927388675356013,0.0,4
-7.106759812567796,-21.927390264026986,0.0,5
-7.772946005319039,-21.92739217040827,0.0,6
-8.328101164674884,-21.92739375913847,0.0,7
-8.883256322540117,-21.927395347808492,0.0,8
-9.43841148130461,-21.927396936412997,0.0,9
-9.993566639183094,-21.927398525130247,0.0,10
-10.548721796768278,-21.92740011384274,0.0,11
-11.103876954057787,-21.92740170249238,0.0,12
-11.659032109743519,-21.927403291196683,0.0,13
-12.214187266446432,-21.9274048798368,0.0,14
-12.880373452631115,-21.927406786288554,0.0,15
-13.43552860790232,-21.927408374929815,0.0,16
-13.990683762403059,-21.92740996362707,0.0,17
-14.545838917445362,-21.92741155225881,0.0,18
-15.100994070046646,-21.927413140947877,0.0,19
-15.656149222236714,-21.927414729630847,0.0,20
-16.211304375566638,-21.927416318367147,0.0,21
-16.87749055722098,-21.927418224758718,0.0,22
-23.095228227550038,-21.92743601794801,0.0,23
-36.19688954757566,-21.92747351064603,0.0,24
-81.3865169219062,-21.58509179411312,0.0,25
-87.16012989385939,-21.585108058031814,0.0,26
-95.70951847807086,-21.49950422343733,0.0,27
-101.48313132057484,-21.499520422848242,0.0,28
-105.2581858438715,-21.499531014737865,0.0,29
-106.7015890375751,-21.499535064570026,0.0,30
-107.92293019936342,-21.499538491375482,0.0,31
-109.25530237431093,-21.499542229691528,0.0,32
-110.47664328965608,-21.585173739220753,0.0,33
-111.92004623062223,-21.67080590623893,0.0,34
-113.14138713972737,-21.756437472863414,0.0,35
-115.02891388105147,-21.927699100353728,0.0,36
-117.80468822084129,-22.270219705463038,0.0,37
-120.46943126947673,-22.698368426484485,0.0,38
-121.91283366309614,-22.955257334845903,0.0,39
-123.91139032390251,-23.469032723552793,0.0,40
-126.68716348373634,-24.154067343841092,0.0,41
-129.62314556519055,-25.14043837496697,0.0,42
-133.1269550628336,-26.294796056832496,0.0,43
-136.90200488292533,-27.57923469364337,0.0,44
-140.0108690568955,-28.69241525881756,0.0,45
-143.00870137776656,-29.976853189007596,0.0,46
-146.00653346657478,-31.261292124184255,0.0,47
-148.7823033135158,-32.54573112235571,0.0,48
-152.1132264477232,-34.17268769610285,0.0,49
-155.33311781088486,-35.88527375080245,0.0,50
-158.5530087761891,-37.59786124465792,0.0,51
-160.66259234056963,-38.71104397039733,0.0,52
-163.43835997928565,-40.16674547390884,0.0,53
-165.8810338488256,-41.708074924676296,0.0,54
-168.43473840404675,-43.24940598577182,0.0,55
-170.9884416354837,-44.961995593180305,0.0,56
-173.3200824697363,-46.674584988314585,0.0,57
-176.31790566539848,-48.90095254879131,0.0,58
-178.64954389630196,-50.87043087058536,0.0,59
-180.87015061158098,-52.839909625134226,0.0,60
-182.9797251977933,-54.89501762004534,0.0,61
-184.64517775921956,-56.60760779722531,0.0,62
-186.643719008069,-58.83397486284949,0.0,63
-188.53122792092117,-61.145971157647786,0.0,64
-190.08564595861537,-63.115449943737026,0.0,65
-191.52903175985472,-65.17055757415996,0.0,66
-193.19447296327536,-67.91069998906762,0.0,67
-194.74888139367005,-70.7364715958665,0.0,68
-196.08122595900355,-73.64787125761474,0.0,69
-197.0804806816846,-76.13112334916788,0.0,70
-197.96870272066087,-78.70000400869401,0.0,71
