x,y
549.8704566, 175.8699177
550.6722899, 178.2373042
551.4488530, 180.6134610
552.1998519, 182.9982403
552.9249923, 185.3913480
553.6239800, 187.7924544
554.2965208, 190.2012300
554.9423204, 192.6173452
555.5610847, 195.0404705
556.1525193, 197.4702763
556.7163300, 199.9064330
557.2522227, 202.3486111
557.7599030, 204.7964810
558.2390767, 207.2497132
558.6894497, 209.7079781
559.1107303, 212.1709462
559.5030962, 214.6382944
559.8677319, 217.1097135
560.2059513, 219.5848961
560.5190689, 222.0635349
560.8083987, 224.5453224
561.0752551, 227.0299513
561.3209523, 229.5171141
561.5468044, 232.0065035
561.7541258, 234.4978120
561.9442307, 236.9907323
562.1184332, 239.4849570
562.2780477, 241.9801786
562.4243785, 244.4760932
562.5583849, 246.9725160
562.6805955, 249.4694110
562.7915119, 251.9667516
562.8916360, 254.4645111
562.9814695, 256.9626628
563.0615140, 259.4611800
563.1322713, 261.9600361
563.1942432, 264.4592043
563.2479312, 266.9586580
563.2938371, 269.4583705
563.3324628, 271.9583152
563.3643097, 274.4584653
563.3898798, 276.9587941
563.4096746, 279.4592751
563.4241960, 281.9598815
563.4339456, 284.4605866
563.4394252, 286.9613638
563.4411364, 289.4621863
563.4395810, 291.9630275
563.4352607, 294.4638608
563.4286772, 296.9646594
563.4203322, 299.4653967
563.4107275, 301.9660459
563.4003648, 304.4665805
563.3897449, 306.9669737
563.3792320, 309.4672092
563.3689007, 311.9672922
563.3587888, 314.4672305
563.3489340, 316.9670321
563.3393742, 319.4667050
563.3301471, 321.9662570
563.3212904, 324.4656961
563.3128421, 326.9650302
563.3048397, 329.4642672
563.2973212, 331.9634151
563.2903243, 334.4624818
563.2838867, 336.9614752
563.2780463, 339.4604032
563.2728408, 341.9592737
563.2683080, 344.4580948
563.2644857, 346.9568742
563.2614116, 349.4556201
563.2591236, 351.9543401
563.2576593, 354.4530424
563.2570566, 356.9517348
563.2573533, 359.4504252
563.2585871, 361.9491216
563.2607959, 364.4478318
563.2640173, 366.9465639
563.2682891, 369.4453258
563.2736492, 371.9441253
563.2801353, 374.4429704
563.2877852, 376.9418690
563.2966367, 379.4408291
563.3067275, 381.9398586
563.3180954, 384.4389653
563.3307782, 386.9381573
563.3448137, 389.4374425
563.3602396, 391.9368287
563.3770938, 394.4363239
563.3954140, 396.9359361
563.4152379, 399.4356731
563.4366034, 401.9355429
563.4595482, 404.4355534
563.4841101, 406.9357125
563.5103269, 409.4360282
563.5382363, 411.9365084
563.5678762, 414.4371610
563.5992843, 416.9379939
563.6324984, 419.4390151
563.6675562, 421.9402325
563.7044956, 424.4416540
563.7433543, 426.9432876
563.7841701, 429.4451411
563.8269808, 431.9472225
563.8718099, 434.4495387
563.9182034, 436.9520613
563.9651266, 439.4547189
564.0115093, 441.9574376
564.0562816, 444.4601436
564.0983736, 446.9627629
564.1367153, 449.4652216
564.1702367, 451.9674458
564.1978679, 454.4693617
564.2185388, 456.9708952
564.2311796, 459.4719725
