# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
249.9844039; -1250.0102008; -403.2634081; -1.5671716; -0.0001391; 61.9813022; 0.1338403
251.9842791; -1248.0103427; -403.2564406; -1.5674546; -0.0001439; 61.9856205; 0.1331459
253.9841543; -1246.0104736; -403.2500491; -1.5677481; -0.0001498; 61.9899161; 0.1324551
255.9840296; -1244.0105842; -403.2442530; -1.5680443; -0.0001389; 61.9941892; 0.1317679
257.9839048; -1242.0107124; -403.2390107; -1.5682974; -0.0001139; 61.9984397; 0.1310843
259.9837800; -1240.0108616; -403.2342237; -1.5684992; -0.0000879; 62.0026680; 0.1304042
261.9836553; -1238.0109796; -403.2297885; -1.5686494; -0.0000623; 62.0068740; 0.1297277
263.9835305; -1236.0110954; -403.2256023; -1.5687482; -0.0000365; 62.0110579; 0.1290548
265.9834057; -1234.0112210; -403.2215623; -1.5687955; -0.0000108; 62.0152198; 0.1283853
267.9832810; -1232.0113572; -403.2175653; -1.5687913; 0.0000150; 62.0193598; 0.1277194
269.9831562; -1230.0115058; -403.2135085; -1.5687356; 0.0000408; 62.0234781; 0.1270569
271.9830314; -1228.0116217; -403.2092885; -1.5686283; 0.0000666; 62.0275748; 0.1263979
273.9829067; -1226.0117364; -403.2048023; -1.5684693; 0.0000924; 62.0316500; 0.1257423
275.9827819; -1224.0118633; -403.1999465; -1.5682587; 0.0001182; 62.0357037; 0.1250902
277.9826571; -1222.0120042; -403.1946180; -1.5679964; 0.0001441; 62.0397362; 0.1244414
279.9825323; -1220.0121598; -403.1887131; -1.5676822; 0.0001701; 62.0437475; 0.1237961
281.9824076; -1218.0122819; -403.1821282; -1.5673168; 0.0001954; 62.0477377; 0.1231541
283.9822828; -1216.0123993; -403.1747608; -1.5668988; 0.0002230; 62.0517070; 0.1225155
285.9821580; -1214.0125695; -403.1665029; -1.5664280; 0.0002452; 62.0556554; 0.1218802
287.9820333; -1212.0127656; -403.1572666; -1.5659272; 0.0002404; 62.0595831; 0.1212482
289.9819085; -1210.0128939; -403.1470840; -1.5655001; 0.0001871; 62.0634902; 0.1206195
291.9817837; -1208.0130691; -403.1361497; -1.5651731; 0.0001399; 62.0673768; 0.1199941
293.9816590; -1206.0132521; -403.1246564; -1.5649415; 0.0000915; 62.0712431; 0.1193719
295.9815342; -1204.0134205; -403.1127970; -1.5648071; 0.0000430; 62.0750890; 0.1187530
297.9814094; -1202.0135650; -403.1007652; -1.5647677; 0.0000003; 62.0789147; 0.1181373
299.9812847; -1200.0136880; -403.0887286; -1.5647977; -0.0000259; 62.0827204; 0.1175249
301.9811599; -1198.0138690; -403.0767580; -1.5648104; 0.0000132; 62.0865061; 0.1169156
303.9810351; -1196.0140585; -403.0647285; -1.5647334; 0.0000664; 62.0902720; 0.1163095
305.9809104; -1194.0142270; -403.0524332; -1.5645443; 0.0001227; 62.0940181; 0.1157066
307.9807856; -1192.0143771; -403.0396469; -1.5642425; 0.0001791; 62.0977446; 0.1151068
309.9806608; -1190.0145081; -403.0261440; -1.5638278; 0.0002355; 62.1014515; 0.1145101
311.9805360; -1188.0147050; -403.0117003; -1.5633015; 0.0002909; 62.1051390; -7.4609990
313.9804113; -1186.0149240; -402.9960921; -1.5626619; 0.0003494; 61.8644176; -12.8478231
315.9802865; -1184.0151299; -402.9790881; -1.5619086; 0.0004005; 61.4476857; -12.6018688
317.9801617; -1182.0152648; -402.9604813; -1.5610571; 0.0004634; 61.0361675; -12.1886637
319.9800370; -1180.0154709; -402.9400088; -1.5600268; 0.0005737; 60.6354857; -11.3938509
321.9799122; -1178.0156744; -402.9171784; -1.5586614; 0.0007919; 60.2585228; -10.6713359
323.9797874; -1176.0159022; -402.8911871; -1.5568713; 0.0009953; 59.9033128; -9.9662892
325.9796627; -1174.0162495; -402.8612159; -1.5546794; 0.0011981; 59.5696585; -9.2667535
327.9795379; -1172.0167099; -402.8264536; -1.5520780; 0.0014034; 59.2577380; -8.5814441
329.9794131; -1170.0173284; -402.7860809; -1.5490668; 0.0016081; 58.9674137; -7.9042637
331.9792884; -1168.0179565; -402.7392750; -1.5456452; 0.0018137; 58.6987291; -7.2355602
333.9791636; -1166.0187687; -402.6852170; -1.5418121; 0.0020195; 58.4516926; -6.5741420
335.9790388; -1164.0198677; -402.6230868; -1.5375675; 0.0022254; 58.2263294; -5.9187893
337.9789140; -1162.0213011; -402.5520626; -1.5329112; 0.0024313; 58.0226831; -5.2689520
339.9787893; -1160.0231110; -402.4713222; -1.5278433; 0.0026369; 57.8407924; -4.6254676
341.9786645; -1158.0253113; -402.3800431; -1.5223651; 0.0028415; 57.6806428; -3.9817558
343.9785397; -1156.0281077; -402.2774146; -1.5164773; 0.0030466; 57.5424236; -3.3586472
345.9784150; -1154.0315683; -402.1626216; -1.5101836; 0.0032454; 57.4255759; -2.7069173
347.9782902; -1152.0358319; -402.0348735; -1.5034944; 0.0034523; 57.3312286; -2.0491710
349.9781654; -1150.0409667; -401.8933396; -1.4963631; 0.0036600; 57.2597031; -2.0491710
351.9780407; -1148.0473284; -401.7373560; -1.4890783; 0.0036238; 57.1880882; -1.8956895
353.9779159; -1146.0550695; -401.5670125; -1.4819890; 0.0034439; 57.1217572; -1.2762572
355.9777911; -1144.0637079; -401.3829165; -1.4752908; 0.0032684; 57.0770570; -0.6839092
357.9776664; -1142.0733804; -401.1857828; -1.4689052; 0.0031141; 57.0530890; -0.1708918
359.9775416; -1140.0842110; -400.9762471; -1.4628390; 0.0029524; 57.0470985; 0.3577162
361.9774168; -1138.0967357; -400.7550117; -1.4570874; 0.0028005; 57.0596374; 0.8473250
