# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
219.6656714; -163.8905650; -19.3137462; 2.1842424; 0.0096141; 31.6342874; 1.7534260
221.6626320; -165.5123190; -20.4787190; 2.2030953; 0.0092700; 31.7447820; 2.0285391
223.6595927; -167.1128343; -21.6739584; 2.2212575; 0.0089129; 31.8721353; 2.3111280
225.6565533; -168.6915711; -22.8973065; 2.2386964; 0.0085470; 32.0166124; 2.5981227
227.6535140; -170.2488875; -24.1471720; 2.2553924; 0.0081748; 32.1782562; 2.8883640
229.6504746; -171.7853581; -25.4220867; 2.2713338; 0.0077895; 32.3570096; 3.1901936
231.6474353; -173.3016315; -26.7205724; 2.2864810; 0.0073831; 32.5533017; 3.5136991
233.6443959; -174.7992665; -28.0418095; 2.3007557; 0.0069016; 32.7681383; 3.9183458
235.6413566; -176.2778098; -29.3833272; 2.3146315; 0.0071193; 33.0060669; 0.8227532
237.6383172; -177.7371481; -30.7457121; 2.3291721; 0.0074421; 33.0558083; -4.3121680
239.6352779; -179.1763845; -32.1299203; 2.3443519; 0.0077734; 32.7942679; -4.0536643
241.6322385; -180.5941678; -33.5365110; 2.3602280; 0.0081267; 32.5464896; -3.7889813
243.6291992; -181.9891696; -34.9661780; 2.3768249; 0.0084889; 32.3131722; -3.5148087
245.6261598; -183.3588901; -36.4184026; 2.3941449; 0.0088622; 32.0952212; -3.2406505
247.6231205; -184.7029007; -37.8948504; 2.4122117; 0.0092366; 31.8929510; -2.9655915
249.6200811; -186.0196879; -39.3960999; 2.4310310; 0.0096116; 31.7067183; -2.6886822
251.6170418; -187.3076259; -40.9225965; 2.4506040; 0.0099871; 31.5369244; -2.4087973
253.6140024; -188.5650069; -42.4746636; 2.4709282; 0.0103627; 31.3840254; -2.1273494
255.6109631; -189.7895696; -44.0518596; 2.4919910; 0.0107356; 31.2483693; -1.8446828
257.6079237; -190.9799790; -45.6548472; 2.5137951; 0.0111042; 31.1302597; -1.5548795
259.6048844; -192.1347353; -47.2840917; 2.5363399; 0.0114728; 31.0303561; -1.2617766
261.6018450; -193.2519351; -48.9394797; 2.5596233; 0.0118358; 30.9490479; -0.9709764
263.5988057; -194.3297484; -50.6208856; 2.5836056; 0.0121862; 30.8863329; -0.5947439
265.5957663; -195.3661619; -52.3278173; 2.6083576; 0.0126105; 30.8478557; -0.5947439
267.5927270; -196.3597319; -54.0603206; 2.6332912; 0.0122626; 30.8093304; -0.2331316
269.5896876; -197.3106331; -55.8167136; 2.6572872; 0.0117246; 30.7942159; 0.2890489
