# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3369.6626035; -2183.3714070; -406.0102363; -1.7607681; 0.0028728; 53.4534569; 2.0057992
3371.6624032; -2181.4065158; -406.3822454; -1.7550655; 0.0028304; 53.5284452; 2.0992009
3373.6622030; -2179.4395503; -406.7431268; -1.7494475; 0.0027881; 53.6068131; 2.1432622
3375.6620027; -2177.4706032; -407.0930355; -1.7439140; 0.0027459; 53.6867078; 2.1299151
3377.6618025; -2175.4997642; -407.4321269; -1.7384649; 0.0027038; 53.7659874; 2.1166629
3379.6616023; -2173.5271205; -407.7605571; -1.7331000; 0.0026617; 53.8446581; 2.1035047
3381.6614020; -2171.5527564; -408.0784824; -1.7278190; 0.0026197; 53.9227260; 2.0904397
3383.6612018; -2169.5767538; -408.3860599; -1.7226220; 0.0025778; 54.0001973; 2.0774670
3385.6610016; -2167.5991918; -408.6834466; -1.7175087; 0.0025360; 54.0770778; 2.0645858
3387.6608013; -2165.6201470; -408.9708004; -1.7124790; 0.0024942; 54.1533735; 2.0517952
3389.6606011; -2163.6396934; -409.2482792; -1.7075328; 0.0024525; 54.2290901; 2.0390946
3391.6604009; -2161.6579026; -409.5160416; -1.7026699; 0.0024109; 54.3042335; 2.0264830
3393.6602006; -2159.6748438; -409.7742462; -1.6978902; 0.0023693; 54.3788093; 2.0139598
3395.6600004; -2157.6905839; -410.0230520; -1.6931937; 0.0023277; 54.4528230; 2.0015240
3397.6598002; -2155.7051873; -410.2626185; -1.6885802; 0.0022862; 54.5262801; 1.9891750
3399.6595999; -2153.7187160; -410.4931053; -1.6840497; 0.0022448; 54.5991862; 1.9769119
3401.6593997; -2151.7312300; -410.7146723; -1.6796020; 0.0022034; 54.6715464; 1.9647341
3403.6591995; -2149.7427869; -410.9274797; -1.6752370; 0.0021620; 54.7433661; 1.9526408
3405.6589992; -2147.7534423; -411.1316878; -1.6709547; 0.0021207; 54.8146506; 1.9406312
3407.6587990; -2145.7632495; -411.3274573; -1.6667550; 0.0020794; 54.8854048; 1.9287047
3409.6585987; -2143.7722597; -411.5149490; -1.6626378; 0.0020382; 54.9556340; 1.9168605
3411.6583985; -2141.7805221; -411.6943239; -1.6586030; 0.0019970; 55.0253431; 1.9050979
3413.6581983; -2139.7880840; -411.8657433; -1.6546507; 0.0019558; 55.0945371; 1.8934163
3415.6579980; -2137.7949908; -412.0293686; -1.6507806; 0.0019147; 55.1632207; 1.8818149
3417.6577978; -2135.8012856; -412.1853612; -1.6469928; 0.0018735; 55.2313989; 1.8702930
3419.6575976; -2133.8070098; -412.3338830; -1.6432872; 0.0018324; 55.2990764; 1.8588500
3421.6573973; -2131.8122030; -412.4750956; -1.6396637; 0.0017914; 55.3662578; 1.8474852
3423.6571971; -2129.8169032; -412.6091612; -1.6361223; 0.0017503; 55.4329478; 1.8361979
3425.6569969; -2127.8211463; -412.7362418; -1.6326630; 0.0017093; 55.4991510; 1.8249875
3427.6567966; -2125.8249666; -412.8564995; -1.6292857; 0.0016683; 55.5648718; 1.8138535
3429.6565964; -2123.8283968; -412.9700968; -1.6259904; 0.0016273; 55.6301148; 1.8027950
3431.6563962; -2121.8314677; -413.0771960; -1.6227771; 0.0015864; 55.6948842; 1.7918115
3433.6561959; -2119.8342090; -413.1779595; -1.6196456; 0.0015454; 55.7591845; 1.7809024
3435.6559957; -2117.8366483; -413.2725500; -1.6165960; 0.0015045; 55.8230199; 1.7700670
3437.6557955; -2115.8388121; -413.3611301; -1.6136283; 0.0014636; 55.8863947; 1.7593048
3439.6555952; -2113.8407250; -413.4438625; -1.6107423; 0.0014227; 55.9493130; 1.7486152
3441.6553950; -2111.8424107; -413.5209100; -1.6079382; 0.0013818; 56.0117790; 1.7362306
3443.6551947; -2109.8438910; -413.5924353; -1.6052159; 0.0013409; 56.0737337; 1.7164018
3445.6549945; -2107.8451868; -413.6586014; -1.6025753; 0.0013000; 56.1349137; 1.6968162
3447.6547943; -2105.8463172; -413.7195712; -1.6000164; 0.0012591; 56.1953300; 1.6774705
3449.6545940; -2103.8473004; -413.7755077; -1.5975392; 0.0012183; 56.2549938; 1.6583613
3451.6543938; -2101.8481532; -413.8265737; -1.5951438; 0.0011774; 56.3139158; 1.6394854
3453.6541936; -2099.8488912; -413.8729325; -1.5928300; 0.0011366; 56.3721065; 1.6208394
3455.6539933; -2097.8495291; -413.9147469; -1.5905979; 0.0010957; 56.4295765; 1.6024202
3457.6537931; -2095.8500801; -413.9521801; -1.5884475; 0.0010549; 56.4863359; 1.5842247
3459.6535929; -2093.8505566; -413.9853952; -1.5863787; 0.0010141; 56.5423948; 1.5662498
3461.6533926; -2091.8509697; -414.0145553; -1.5843916; 0.0009733; 56.5977630; 1.5484925
3463.6531924; -2089.8513299; -414.0398234; -1.5824861; 0.0009324; 56.6524503; 1.5309498
3465.6529922; -2087.8516464; -414.0613628; -1.5806622; 0.0008916; 56.7064663; 1.5136189
3467.6527919; -2085.8519277; -414.0793367; -1.5789199; 0.0008508; 56.7598202; 1.4964967
3469.6525917; -2083.8521812; -414.0939080; -1.5772593; 0.0008100; 56.8125213; 1.4795806
