x,y
-41.07884216797538,-2386.035559196025
-34.53152849012986,-2386.208441024646
-25.745988266193308,-2386.247825006023
-16.159561244072393,-2385.9372082538903
-5.078613137244247,-2385.8139781495556
5.1975204879418015,-2385.5832429863513
18.488717115484178,-2385.4125078702345
28.621557606733404,-2385.2115575037897
40.56299330224283,-2384.9951312988997
55.202965572243556,-2384.7556089702994
67.14390087756328,-2384.481964716688
81.42066120519303,-2384.148936925456
94.71112438372802,-2383.8922837171704
106.16329346050043,-2383.536970340647
118.67864662979264,-2383.2869080817327
130.3337266247254,-2383.1585887949914
140.6670377367409,-2382.898576204665
153.78525179752614,-2382.64329718519
163.3441783755552,-2382.4756795084104
172.84619592130184,-2382.3657179465517
179.24629617587198,-2382.110740600154
184.64089837984648,-2381.778578542173
189.6900279104011,-2381.3349877204746
194.73915692581795,-2380.891393583268
199.67296465695836,-2380.3915920127183
205.0057400520891,-2379.545216869563
211.08393474924378,-2378.5780670903623
218.3060256910976,-2377.0863820863888
225.7567953163525,-2375.4783466327935
233.0318846652517,-2373.4714659033343
239.78974184638355,-2371.4118204265833
247.17622272961307,-2369.0036284122616
253.129277135944,-2366.8364877402782
260.012156728073,-2364.194572447799
266.24884754244704,-2361.624647129327
272.4825915028341,-2358.7115912949666
279.688465957297,-2355.3326581194997
286.54739000776317,-2351.670736372471
292.77523108175956,-2348.0714159458876
299.05900956958067,-2344.300036612898
304.2533664035145,-2340.7095769969746
310.9316778850043,-2336.076929616742
316.69428496365435,-2331.7952880216762
323.081088510924,-2326.6504115778953
329.12388442177325,-2321.5656775310636
333.3966269089142,-2317.63996907603
337.9520211596973,-2313.197109274566
342.221317581716,-2308.8710885839537
348.1394365254091,-2302.6435906309634
353.1992700615665,-2296.766611782834
358.1467217982281,-2291.176556061022
360.9305781420553,-2287.7211638959125
363.88029120175634,-2283.520859895274
366.4914069088409,-2280.009761198424
369.49705499690026,-2275.637404694222
372.21759134402964,-2271.496263497509
375.33689211541787,-2266.986735826358
378.1678299943451,-2262.3299276540056
381.61656823346857,-2256.0664607957006
384.66929517732933,-2250.4926930731162
387.65575925726444,-2243.8900577854365
390.2471963792341,-2238.091495416127
392.89702658343595,-2232.406816673465
395.0890125926817,-2226.897648073733
396.93896685831714,-2221.677376333624
398.5097100613639,-2217.374561063014
400.0230372637743,-2213.0722412178293
401.43500938778743,-2208.0780538478866
403.4385217438685,-2200.683223965578
404.8826335287886,-2195.008929588832
406.21584685333073,-2189.7931176042184
407.2610054257093,-2184.4654032178223
408.47852098941803,-2177.7307414291427
409.3420960397925,-2171.3179750796407
410.0393260860583,-2165.5929296771064
410.5628390936181,-2159.6978101069108
411.0814360649092,-2153.2308330330998
411.32672599470243,-2148.3675408912823
411.73344314913265,-2142.2446768321097
412.066034183139,-2134.1779850861058
412.4746596477926,-2124.9382571978495
412.8916573370807,-2116.6706840675324
413.26469049649313,-2106.6306315623224
413.4766735023586,-2097.893030351028
413.803988079424,-2089.2116206446663
414.15396740916185,-2079.8294789576903
414.3876590816071,-2070.2767555490136
414.8119827863993,-2059.847056634724
415.0724346055649,-2050.3909807791933
415.6223354503745,-2033.610629182309
416.3363368404098,-2016.1807030597702
416.9802009551786,-1994.0809436170384
417.4909835696453,-1978.2827145475894
418.00924728193786,-1960.887946789153
418.41603668092284,-1949.329842380248
418.66160425252747,-1941.7775717182085
418.72166234231554,-1932.6827987655997
418.3837603513384,-1913.4131066286936
417.8377650837647,-1892.414202073589
417.431146812276,-1871.829869308509
416.84268941369373,-1843.4507614551112
416.34277677268256,-1818.6926403082907
415.8333966420032,-1795.827780233696
415.31835211464204,-1775.988076128997
414.9264875493245,-1757.1195512861013
414.4644322943641,-1736.7648050785065
413.9506726831896,-1710.405642078258
413.4950106816832,-1690.7943949531764
413.0698362629628,-1668.0507698291913
412.6706035679672,-1648.3247718224302
412.1832416787511,-1625.0257493676618
411.8149800413521,-1608.9023366831243
411.4314314259682,-1591.0005911896005
410.99494761938695,-1573.6197411259636
410.69491239858326,-1558.7539415536448
410.21342929871753,-1535.2906200401485
409.74194386950694,-1507.1592893451452
409.0866134680109,-1478.1342142662033
408.6304736257298,-1458.466375916265
408.12659720052034,-1436.1440993631259
407.6576795837609,-1414.989668911323
407.261069371365,-1395.5678241932765
406.76954279013444,-1371.783205717802
406.3548282434931,-1354.726873004809
405.85642270790413,-1330.1418588953093
405.4449190929299,-1308.9872253211215
404.81548081780784,-1282.5164119843394
404.2752121563535,-1258.1470858957618
404.12722903862596,-1238.2406598422676
403.5699682151899,-1220.1654868563637
403.1314527305076,-1202.546760685742
402.82239093177486,-1189.9690949320793
402.51037961710244,-1177.0483545791358
402.2882174042752,-1167.9009644454345
402.1857831850648,-1159.3243761938065
401.82546116551384,-1147.4620070224628
401.5819174887147,-1135.8273656489328
401.4665100272978,-1129.0807802136987
401.294679696206,-1122.4490512898192
400.7518709198339,-1112.732649974525
