Time;Architect frame position - Earth-fixed/X;Architect frame position - Earth-fixed/Y;Architect frame position - Earth-fixed/Z;Architect frame position - Earth-fixed/Roll;Architect frame position - Earth-fixed/Pitch;Architect frame position - Earth-fixed/Yaw;CoG position/X;CoG position/Y;CoG position/Z;CoG position/Roll;CoG position/Pitch;CoG position/Yaw;Speed/X;Speed/Y;Speed/Z;Roll speed;Pitch speed;Yaw speed;CoG Acceleration/X;CoG Acceleration/Y;CoG Acceleration/Z;Roll acceleration;Pitch acceleration;Yaw acceleration;Tangential speed;Engine speed;Gas pedal
s;m;m;m;rad;rad;rad;m;m;m;rad;rad;rad;m/s;m/s;m/s;rad/s;rad/s;rad/s;m/s²;m/s²;m/s²;rad/s²;rad/s²;rad/s²;m/s;rad/s;
7.34061;-304.407;-1481.94;0.00679424;-0.000381324;-0.005209;1.59574;-304.42;-1480.2;0.251844;0.000381324;0.005209;-1.54586;10.2326;-0.00667025;0.0530497;0.000127822;-6.80895e-005;-0.00863731;1.5031;-0.0984904;0.00727959;-0.000493671;0.00141369;-0.0153404;10.2326;520.961;0.261792
7.35061;-304.404;-1482.04;0.00679256;-0.000380332;-0.00520845;1.59565;-304.418;-1480.3;0.251841;0.000380332;0.00520845;-1.54595;10.248;-0.00679068;0.0531228;0.000126833;-5.72031e-005;-0.00880123;1.50254;-0.0993348;0.00758825;-0.000231512;0.00118448;-0.0158175;10.248;520.973;0.261772
7.36061;-304.402;-1482.14;0.00679078;-0.000379585;-0.00520804;1.59556;-304.415;-1480.41;0.251839;0.000379585;0.00520804;-1.54603;10.2631;-0.00689509;0.0532006;0.0001239;-5.12644e-005;-0.00891847;1.50205;-0.100072;0.00782865;-0.000135986;0.000969946;-0.0151608;10.2631;520.987;0.261763
7.37061;-304.4;-1482.25;0.00678889;-0.000379095;-0.00520776;1.59547;-304.413;-1480.51;0.251836;0.000379095;0.00520776;-1.54613;10.2781;-0.00698258;0.0532833;0.000118913;-5.05481e-005;-0.00898644;1.50162;-0.100696;0.007997;-0.000216338;0.000770904;-0.0133075;10.2781;521.001;0.261766
7.38061;-304.398;-1482.35;0.006787;-0.000378606;-0.00520748;1.59537;-304.41;-1480.61;0.251834;0.000378606;0.00520748;-1.54622;10.2931;-0.00707007;0.053366;0.000113927;-4.98317e-005;-0.00905441;1.5012;-0.10132;0.00816536;-0.000296689;0.000571862;-0.0114542;10.2931;521.015;0.261769
7.39061;-304.395;-1482.45;0.0067851;-0.000378116;-0.0052072;1.59528;-304.408;-1480.71;0.251831;0.000378116;0.0052072;-1.54631;10.3081;-0.00715757;0.0534487;0.00010894;-4.91153e-005;-0.00912238;1.50077;-0.101944;0.00833371;-0.000377041;0.00037282;-0.00960096;10.3081;521.029;0.261772
7.40061;-304.393;-1482.56;0.00678321;-0.000377626;-0.00520693;1.59519;-304.405;-1480.82;0.251829;0.000377626;0.00520693;-1.5464;10.3231;-0.00724506;0.0535313;0.000103953;-4.8399e-005;-0.00919035;1.50035;-0.102568;0.00850206;-0.000457393;0.000173777;-0.00774767;10.3231;521.042;0.261775
7.41061;-304.391;-1482.66;0.00678156;-0.000377269;-0.00520661;1.5951;-304.403;-1480.92;0.251827;0.000377269;0.00520661;-1.54649;10.3381;-0.00731685;0.0536127;9.97028e-005;-4.9424e-005;-0.00927187;1.50006;-0.103022;0.0085757;-0.00048425;3.68541e-005;-0.00707233;10.3381;521.057;0.261786
7.42061;-304.388;-1482.76;0.00678017;-0.000377052;-0.00520626;1.595;-304.4;-1481.02;0.251825;0.000377052;0.00520626;-1.54659;10.353;-0.00737208;0.0536927;9.62281e-005;-5.22846e-005;-0.00936768;1.49993;-0.103297;0.00854949;-0.000454714;-3.45852e-005;-0.00763874;10.353;521.072;0.261805
7.43061;-304.386;-1482.86;0.00677877;-0.000376834;-0.00520591;1.59491;-304.398;-1481.13;0.251823;0.000376834;0.00520591;-1.54668;10.3679;-0.00742732;0.0537727;9.27535e-005;-5.51453e-005;-0.00946349;1.4998;-0.103572;0.00852329;-0.000425179;-0.000106024;-0.00820514;10.3679;521.087;0.261823
7.44061;-304.384;-1482.97;0.00677738;-0.000376617;-0.00520556;1.59482;-304.396;-1481.23;0.251821;0.000376617;0.00520556;-1.54678;10.3828;-0.00748256;0.0538526;8.92788e-005;-5.80059e-005;-0.0095593;1.49967;-0.103847;0.00849709;-0.000395643;-0.000177464;-0.00877154;10.3828;521.102;0.261842
7.45061;-304.382;-1483.07;0.00677598;-0.000376399;-0.00520521;1.59472;-304.393;-1481.33;0.251819;0.000376399;0.00520521;-1.54687;10.3977;-0.00753779;0.0539326;8.58041e-005;-6.08666e-005;-0.00965511;1.49954;-0.104122;0.00847089;-0.000366108;-0.000248903;-0.00933795;10.3977;521.117;0.261861
7.46062;-304.379;-1483.17;0.00677475;-0.000376264;-0.00520482;1.59463;-304.391;-1481.43;0.251817;0.000376264;0.00520482;-1.54697;10.4125;-0.00758121;0.0540096;8.09622e-005;-6.28716e-005;-0.00971147;1.49946;-0.104321;0.00841042;-0.000377444;-0.000271119;-0.00886458;10.4125;521.132;0.26188
7.47062;-304.377;-1483.28;0.00677371;-0.000376227;-0.00520437;1.59453;-304.388;-1481.54;0.251815;0.000376227;0.00520437;-1.54706;10.4273;-0.00761029;0.0540828;7.44601e-005;-6.38376e-005;-0.00971992;1.49946;-0.104429;0.00830835;-0.000438407;-0.000233569;-0.00712874;10.4273;521.147;0.261899
7.48062;-304.375;-1483.38;0.00677268;-0.000376191;-0.00520391;1.59443;-304.386;-1481.64;0.251813;0.000376191;0.00520391;-1.54716;10.4421;-0.00763936;0.0541561;6.7958e-005;-6.48037e-005;-0.00972837;1.49945;-0.104537;0.00820627;-0.00049937;-0.000196019;-0.00539289;10.4421;521.163;0.261919
7.49062;-304.373;-1483.48;0.00677165;-0.000376155;-0.00520346;1.59434;-304.384;-1481.74;0.251811;0.000376155;0.00520346;-1.54726;10.4569;-0.00766844;0.0542294;6.14559e-005;-6.57698e-005;-0.00973681;1.49944;-0.104645;0.0081042;-0.000560333;-0.000158469;-0.00365704;10.4569;521.179;0.261938
7.50062;-304.371;-1483.59;0.00677061;-0.000376118;-0.00520301;1.59424;-304.381;-1481.85;0.25181;0.000376118;0.00520301;-1.54735;10.4717;-0.00769752;0.0543027;5.49538e-005;-6.67359e-005;-0.00974526;1.49944;-0.104752;0.00800213;-0.000621296;-0.000120918;-0.00192119;10.4717;521.195;0.261958
7.51062;-304.368;-1483.69;0.00676956;-0.000376161;-0.00520255;1.59414;-304.379;-1481.95;0.251808;0.000376161;0.00520255;-1.54745;10.4866;-0.00771684;0.0543746;5.02003e-005;-6.75484e-005;-0.00976687;1.49945;-0.104756;0.00790872;-0.000623064;-9.46997e-005;-0.00111826;10.4866;521.211;0.26198
7.52062;-304.366;-1483.79;0.00676849;-0.00037633;-0.00520206;1.59404;-304.377;-1482.06;0.251806;0.00037633;0.00520206;-1.54755;10.5016;-0.00772066;0.0544446;4.82251e-005;-6.81169e-005;-0.00980941;1.49949;-0.104596;0.00782908;-0.000530771;-8.64869e-005;-0.00179773;10.5016;521.228;0.262006
7.53062;-304.364;-1483.9;0.00676742;-0.000376499;-0.00520158;1.59395;-304.374;-1482.16;0.251804;0.000376499;0.00520158;-1.54765;10.5166;-0.00772448;0.0545146;4.625e-005;-6.86854e-005;-0.00985194;1.49953;-0.104435;0.00774945;-0.000438478;-7.82742e-005;-0.0024772;10.5166;521.245;0.262031
7.54062;-304.362;-1484;0.00676635;-0.000376668;-0.00520109;1.59385;-304.372;-1482.27;0.251802;0.000376668;0.00520109;-1.54775;10.5316;-0.0077283;0.0545845;4.42749e-005;-6.92538e-005;-0.00989448;1.49957;-0.104274;0.00766981;-0.000346186;-7.00615e-005;-0.00315666;10.5316;521.262;0.262057
7.55062;-304.36;-1484.11;0.00676527;-0.000376837;-0.00520061;1.59375;-304.37;-1482.37;0.2518;0.000376837;0.00520061;-1.54784;10.5466;-0.00773212;0.0546545;4.22997e-005;-6.98223e-005;-0.00993702;1.49961;-0.104114;0.00759017;-0.000253893;-6.18487e-005;-0.00383613;10.5466;521.279;0.262083
7.56062;-304.358;-1484.22;0.00676412;-0.000377071;-0.00520011;1.59365;-304.367;-1482.48;0.251798;0.000377071;0.00520011;-1.54794;10.5618;-0.0077278;0.0547251;3.88952e-005;-7.01808e-005;-0.00994675;1.49965;-0.103898;0.00753465;-0.000225387;-5.24434e-005;-0.00358206;10.5618;521.296;0.262108
7.57062;-304.355;-1484.33;0.00676285;-0.00037741;-0.00519958;1.59355;-304.365;-1482.59;0.251796;0.00037741;0.00519958;-1.54805;10.5775;-0.00771068;0.0547968;3.32387e-005;-7.02086e-005;-0.00990479;1.49968;-0.103594;0.00751713;-0.000297382;-4.11589e-005;-0.00185713;10.5775;521.315;0.26213
7.58063;-304.353;-1484.44;0.00676157;-0.000377748;-0.00519905;1.59344;-304.362;-1482.7;0.251794;0.000377748;0.00519905;-1.54815;10.5931;-0.00769355;0.0548686;2.75821e-005;-7.02364e-005;-0.00986284;1.49972;-0.103291;0.0074996;-0.000369377;-2.98745e-005;-0.000132195;10.5931;521.333;0.262153
7.59063;-304.351;-1484.55;0.00676029;-0.000378087;-0.00519853;1.59334;-304.36;-1482.81;0.251791;0.000378087;0.00519853;-1.54825;10.6087;-0.00767642;0.0549403;2.19255e-005;-7.02641e-005;-0.00982089;1.49976;-0.102988;0.00748207;-0.000441372;-1.859e-005;0.00159274;10.6087;521.352;0.262176
7.60063;-304.349;-1484.66;0.00675902;-0.000378425;-0.005198;1.59324;-304.358;-1482.92;0.251789;0.000378425;0.005198;-1.54835;10.6243;-0.0076593;0.055012;1.62689e-005;-7.02919e-005;-0.00977894;1.4998;-0.102685;0.00746455;-0.000513368;-7.30554e-006;0.00331767;10.6243;521.37;0.262198
7.61063;-304.346;-1484.77;0.00675768;-0.00037884;-0.0051975;1.59314;-304.355;-1483.03;0.251787;0.00037884;0.0051975;-1.54845;10.6394;-0.00763119;0.0550822;1.32963e-005;-7.00788e-005;-0.00976118;1.49979;-0.102258;0.0074762;-0.000493223;2.13271e-006;0.00357221;10.6394;521.389;0.262219
7.62063;-304.344;-1484.87;0.00675631;-0.000379307;-0.00519702;1.59305;-304.353;-1483.13;0.251785;0.000379307;0.00519702;-1.54855;10.6541;-0.00759542;0.0551514;1.21983e-005;-6.96975e-005;-0.00976033;1.49975;-0.101746;0.00750822;-0.000408718;1.02814e-005;0.0027997;10.6541;521.407;0.262239
7.63063;-304.342;-1484.97;0.00675493;-0.000379775;-0.00519654;1.59295;-304.351;-1483.24;0.251783;0.000379775;0.00519654;-1.54864;10.6688;-0.00755965;0.0552206;1.11003e-005;-6.93162e-005;-0.00975947;1.49972;-0.101233;0.00754024;-0.000324214;1.84301e-005;0.00202718;10.6688;521.426;0.262259
7.64063;-304.34;-1485.08;0.00675356;-0.000380243;-0.00519606;1.59286;-304.348;-1483.34;0.25178;0.000380243;0.00519606;-1.54874;10.6835;-0.00752388;0.0552898;1.00023e-005;-6.89349e-005;-0.00975862;1.49968;-0.10072;0.00757226;-0.00023971;2.65788e-005;0.00125467;10.6835;521.444;0.262278
7.65063;-304.338;-1485.18;0.00675218;-0.000380711;-0.00519557;1.59276;-304.346;-1483.45;0.251778;0.000380711;0.00519557;-1.54883;10.6982;-0.00748811;0.055359;8.90426e-006;-6.85536e-005;-0.00975776;1.49964;-0.100208;0.00760428;-0.000155206;3.47274e-005;0.000482149;10.6982;521.462;0.262298
7.66063;-304.336;-1485.29;0.00675081;-0.000381308;-0.00519504;1.59266;-304.344;-1483.55;0.251776;0.000381308;0.00519504;-1.54893;10.7132;-0.00744396;0.0554297;7.42222e-006;-7.17478e-005;-0.00972142;1.49984;-0.0996335;0.00763208;-0.000119239;-3.27688e-005;0.00079651;10.7132;521.482;0.262335
7.67063;-304.334;-1485.4;0.00674944;-0.000382038;-0.00519446;1.59257;-304.342;-1483.66;0.251774;0.000382038;0.00519446;-1.54903;10.7286;-0.00739105;0.055502;5.53834e-006;-7.86832e-005;-0.00964795;1.50026;-0.0989944;0.00765547;-0.000134057;-0.000179415;0.00224811;10.7286;521.503;0.26239
7.68063;-304.332;-1485.51;0.00674807;-0.000382769;-0.00519388;1.59247;-304.339;-1483.77;0.251771;0.000382769;0.00519388;-1.54912;10.7439;-0.00733814;0.0555743;3.65445e-006;-8.56185e-005;-0.00957448;1.50069;-0.0983553;0.00767886;-0.000148875;-0.000326061;0.0036997;10.7439;521.525;0.262446
7.69063;-304.33;-1485.62;0.0067467;-0.000383499;-0.0051933;1.59237;-304.337;-1483.88;0.251769;0.000383499;0.0051933;-1.54922;10.7592;-0.00728522;0.0556466;1.77057e-006;-9.25539e-005;-0.00950102;1.50112;-0.0977162;0.00770224;-0.000163694;-0.000472707;0.0051513;10.7592;521.546;0.262501
7.70064;-304.327;-1485.73;0.00674532;-0.00038423;-0.00519272;1.59228;-304.335;-1483.99;0.251767;0.00038423;0.00519272;-1.54932;10.7746;-0.00723231;0.0557189;-1.13316e-007;-9.94893e-005;-0.00942755;1.50155;-0.097077;0.00772563;-0.000178512;-0.000619353;0.00660289;10.7746;521.567;0.262556
7.71064;-304.325;-1485.84;0.00674397;-0.000384859;-0.00519215;1.59218;-304.333;-1484.1;0.251764;0.000384859;0.00519215;-1.54941;10.7895;-0.00717246;0.0557906;-3.93245e-006;-9.23661e-005;-0.00936199;1.50114;-0.096363;0.00775595;-0.000224173;-0.000401615;0.00707472;10.7895;521.588;0.262565
7.72064;-304.323;-1485.94;0.00674264;-0.000385417;-0.0051916;1.59209;-304.33;-1484.2;0.251762;0.000385417;0.0051916;-1.5495;10.8042;-0.00710778;0.0558618;-9.10042e-006;-7.54445e-005;-0.00930195;1.50015;-0.0955967;0.0077911;-0.000291331;7.00906e-005;0.00686367;10.8042;521.607;0.262541
7.73064;-304.321;-1486.05;0.0067413;-0.000385975;-0.00519105;1.592;-304.328;-1484.31;0.25176;0.000385975;0.00519105;-1.54959;10.8188;-0.00704309;0.0559331;-1.42684e-005;-5.85229e-005;-0.00924192;1.49916;-0.0948304;0.00782625;-0.000358488;0.000541796;0.00665262;10.8188;521.627;0.262518
7.74064;-304.319;-1486.16;0.00673997;-0.000386534;-0.00519049;1.59191;-304.326;-1484.42;0.251757;0.000386534;0.00519049;-1.54968;10.8335;-0.00697841;0.0560044;-1.94363e-005;-4.16013e-005;-0.00918188;1.49816;-0.0940642;0.0078614;-0.000425646;0.0010135;0.00644157;10.8335;521.646;0.262495
7.75064;-304.317;-1486.26;0.00673863;-0.000387092;-0.00518994;1.59182;-304.324;-1484.52;0.251755;0.000387092;0.00518994;-1.54977;10.8482;-0.00691373;0.0560756;-2.46043e-005;-2.46796e-005;-0.00912184;1.49717;-0.0932979;0.00789655;-0.000492804;0.00148521;0.00623051;10.8482;521.666;0.262471
7.76064;-304.315;-1486.37;0.00673712;-0.00038783;-0.00518951;1.59173;-304.322;-1484.63;0.251753;0.00038783;0.00518951;-1.54986;10.8629;-0.00684407;0.0561488;-2.65986e-005;-2.31035e-005;-0.00905713;1.49724;-0.0924912;0.00792694;-0.000463575;0.00141882;0.00621635;10.8629;521.687;0.262481
7.77064;-304.313;-1486.47;0.00673543;-0.000388755;-0.00518922;1.59165;-304.319;-1484.74;0.251751;0.000388755;0.00518922;-1.54995;10.8776;-0.00676923;0.0562241;-2.52909e-005;-3.74925e-005;-0.00898756;1.4984;-0.0916425;0.00795236;-0.000334067;0.000792625;0.00640701;10.8776;521.709;0.262525
7.78064;-304.311;-1486.58;0.00673374;-0.00038968;-0.00518892;1.59156;-304.317;-1484.84;0.251749;0.00038968;0.00518892;-1.55003;10.8924;-0.00669439;0.0562994;-2.39833e-005;-5.18816e-005;-0.00891799;1.49957;-0.0907938;0.00797778;-0.00020456;0.000166425;0.00659768;10.8924;521.732;0.26257
7.79064;-304.309;-1486.69;0.00673204;-0.000390606;-0.00518862;1.59147;-304.315;-1484.95;0.251746;0.000390606;0.00518862;-1.55012;10.9071;-0.00661955;0.0563747;-2.26757e-005;-6.62706e-005;-0.00884842;1.50074;-0.0899451;0.00800321;-7.50517e-005;-0.000459775;0.00678834;10.9071;521.754;0.262614
7.80064;-304.307;-1486.79;0.00673035;-0.000391531;-0.00518832;1.59139;-304.313;-1485.06;0.251744;0.000391531;0.00518832;-1.5502;10.9218;-0.00654471;0.0564499;-2.1368e-005;-8.06596e-005;-0.00877885;1.50191;-0.0890965;0.00802863;5.44561e-005;-0.00108597;0.00697901;10.9218;521.777;0.262658
7.81064;-304.305;-1486.9;0.00672875;-0.000392439;-0.00518796;1.5913;-304.311;-1485.17;0.251742;0.000392439;0.00518796;-1.55029;10.9369;-0.00646385;0.0565259;-2.10579e-005;-8.70153e-005;-0.00870666;1.5021;-0.088172;0.00803407;0.000112776;-0.00129984;0.00711377;10.9369;521.8;0.262686
7.82065;-304.303;-1487.02;0.0067273;-0.000393321;-0.0051875;1.59121;-304.309;-1485.28;0.25174;0.000393321;0.0051875;-1.55038;10.9525;-0.00637359;0.056603;-2.23032e-005;-8.08443e-005;-0.00863039;1.50079;-0.0871295;0.00800835;6.00911e-005;-0.000870734;0.00716137;10.9525;521.825;0.262689
7.83065;-304.301;-1487.13;0.00672585;-0.000394202;-0.00518704;1.59113;-304.306;-1485.39;0.251738;0.000394202;0.00518704;-1.55047;10.9681;-0.00628334;0.05668;-2.35485e-005;-7.46732e-005;-0.00855411;1.49948;-0.086087;0.00798262;7.40565e-006;-0.000441628;0.00720897;10.9681;521.849;0.262692
7.84065;-304.299;-1487.25;0.0067244;-0.000395084;-0.00518657;1.59104;-304.304;-1485.51;0.251735;0.000395084;0.00518657;-1.55055;10.9837;-0.00619309;0.0567571;-2.47938e-005;-6.85021e-005;-0.00847783;1.49817;-0.0850445;0.0079569;-4.52798e-005;-1.25217e-005;0.00725656;10.9837;521.873;0.262694
7.85065;-304.297;-1487.36;0.00672295;-0.000395966;-0.00518611;1.59095;-304.302;-1485.62;0.251733;0.000395966;0.00518611;-1.55064;10.9992;-0.00610284;0.0568341;-2.6039e-005;-6.23311e-005;-0.00840156;1.49686;-0.084002;0.00793117;-9.79652e-005;0.000416585;0.00730416;10.9992;521.898;0.262697
7.86065;-304.295;-1487.47;0.00672157;-0.000396907;-0.00518569;1.59087;-304.3;-1485.73;0.251731;0.000396907;0.00518569;-1.55072;11.014;-0.00601465;0.0569061;-2.76646e-005;-5.53146e-005;-0.00830842;1.49612;-0.0830144;0.00790234;-0.000128552;0.000616266;0.00774556;11.014;521.922;0.262723
7.87065;-304.293;-1487.57;0.00672024;-0.00039789;-0.00518529;1.5908;-304.298;-1485.84;0.251729;0.00039789;0.00518529;-1.5508;11.0281;-0.00592789;0.0569746;-2.95543e-005;-4.77108e-005;-0.00820356;1.49578;-0.0820651;0.00787134;-0.000143783;0.000656531;0.00846059;11.0281;521.947;0.262765
7.88065;-304.291;-1487.68;0.0067189;-0.000398872;-0.00518489;1.59072;-304.296;-1485.94;0.251727;0.000398872;0.00518489;-1.55087;11.0422;-0.00584113;0.0570431;-3.1444e-005;-4.01069e-005;-0.00809871;1.49544;-0.0811157;0.00784034;-0.000159015;0.000696796;0.00917562;11.0422;521.971;0.262807
7.89065;-304.289;-1487.78;0.00671757;-0.000399855;-0.0051845;1.59065;-304.294;-1486.04;0.251725;0.000399855;0.0051845;-1.55095;11.0563;-0.00575438;0.0571116;-3.33337e-005;-3.25031e-005;-0.00799386;1.4951;-0.0801663;0.00780934;-0.000174246;0.000737062;0.00989065;11.0563;521.996;0.26285
7.90065;-304.287;-1487.89;0.00671623;-0.000400838;-0.0051841;1.59057;-304.292;-1486.15;0.251723;0.000400838;0.0051841;-1.55102;11.0704;-0.00566762;0.05718;-3.52234e-005;-2.48993e-005;-0.007889;1.49476;-0.0792169;0.00777835;-0.000189477;0.000777327;0.0106057;11.0704;522.021;0.262892
7.91065;-304.285;-1487.99;0.00671496;-0.000401882;-0.00518362;1.5905;-304.29;-1486.25;0.251721;0.000401882;0.00518362;-1.5511;11.0848;-0.00557732;0.0572484;-3.66592e-005;-2.46831e-005;-0.00778205;1.49505;-0.0782188;0.0077378;-0.000190304;0.000654524;0.0111051;11.0848;522.047;0.262948
7.92065;-304.283;-1488.11;0.00671385;-0.000403075;-0.00518294;1.59042;-304.287;-1486.37;0.251719;0.000403075;0.00518294;-1.55117;11.1002;-0.00547836;0.0573165;-3.69882e-005;-4.24788e-005;-0.00766996;1.49688;-0.0771017;0.00767399;-0.000156011;0.000134148;0.011079;11.1002;522.077;0.263038
7.93065;-304.281;-1488.22;0.00671273;-0.000404268;-0.00518226;1.59034;-304.285;-1486.48;0.251716;0.000404268;0.00518226;-1.55125;11.1155;-0.00537941;0.0573845;-3.73171e-005;-6.02745e-005;-0.00755787;1.49871;-0.0759846;0.00761017;-0.000121718;-0.000386228;0.0110529;11.1155;522.107;0.263128
7.94066;-304.279;-1488.33;0.00671162;-0.000405462;-0.00518159;1.59027;-304.283;-1486.6;0.251714;0.000405462;0.00518159;-1.55133;11.1309;-0.00528045;0.0574526;-3.76461e-005;-7.80702e-005;-0.00744578;1.50054;-0.0748676;0.00754635;-8.74246e-005;-0.000906604;0.0110268;11.1309;522.137;0.263218
7.95066;-304.277;-1488.45;0.0067105;-0.000406655;-0.00518091;1.59019;-304.281;-1486.71;0.251712;0.000406655;0.00518091;-1.5514;11.1462;-0.0051815;0.0575207;-3.7975e-005;-9.58659e-005;-0.00733369;1.50237;-0.0737505;0.00748254;-5.31314e-005;-0.00142698;0.0110007;11.1462;522.167;0.263308
7.96066;-304.275;-1488.56;0.00670933;-0.000407731;-0.00518022;1.59012;-304.279;-1486.82;0.25171;0.000407731;0.00518022;-1.55148;11.1615;-0.00508104;0.057589;-3.89074e-005;-0.000100744;-0.00721991;1.50306;-0.0726168;0.00745093;-4.43052e-005;-0.00148563;0.0110185;11.1615;522.196;0.26335
7.97066;-304.273;-1488.68;0.00670808;-0.000408623;-0.00517951;1.59005;-304.277;-1486.94;0.251707;0.000408623;0.00517951;-1.55155;11.1768;-0.00497825;0.0576577;-4.07804e-005;-8.54837e-005;-0.00710348;1.502;-0.0714571;0.00746955;-7.51844e-005;-0.000824389;0.0111046;11.1768;522.225;0.263317
7.98066;-304.271;-1488.79;0.00670682;-0.000409515;-0.0051788;1.58998;-304.274;-1487.05;0.251705;0.000409515;0.0051788;-1.55162;11.1921;-0.00487545;0.0577264;-4.26534e-005;-7.0223e-005;-0.00698705;1.50093;-0.0702974;0.00748817;-0.000106064;-0.000163153;0.0111908;11.1921;522.253;0.263284
7.99066;-304.269;-1488.9;0.00670557;-0.000410408;-0.0051781;1.58991;-304.272;-1487.17;0.251702;0.000410408;0.0051781;-1.55169;11.2074;-0.00477266;0.057795;-4.45264e-005;-5.49623e-005;-0.00687062;1.49987;-0.0691377;0.00750679;-0.000136943;0.000498084;0.0112769;11.2074;522.281;0.263251
8.00066;-304.267;-1489.02;0.00670432;-0.0004113;-0.00517739;1.58983;-304.27;-1487.28;0.2517;0.0004113;0.00517739;-1.55176;11.2227;-0.00466986;0.0578637;-4.63995e-005;-3.97016e-005;-0.00675419;1.4988;-0.067978;0.00752541;-0.000167822;0.00115932;0.0113631;11.2227;522.309;0.263218
8.01066;-304.265;-1489.13;0.00670269;-0.000412315;-0.00517691;1.58977;-304.268;-1487.39;0.251697;0.000412315;0.00517691;-1.55183;11.2378;-0.0045681;0.0579366;-4.68017e-005;-3.31007e-005;-0.0066455;1.49829;-0.0668433;0.00758195;-0.000154466;0.001325;0.0112756;11.2378;522.339;0.263218
8.02066;-304.263;-1489.24;0.00670069;-0.000413456;-0.00517667;1.5897;-304.266;-1487.51;0.251695;0.000413456;0.00517667;-1.55189;11.2528;-0.0044674;0.0580136;-4.56865e-005;-3.54351e-005;-0.00654479;1.49834;-0.0657344;0.00767763;-9.54675e-005;0.000979347;0.0110088;11.2528;522.371;0.263252
8.03066;-304.261;-1489.36;0.00669868;-0.000414597;-0.00517643;1.58964;-304.264;-1487.62;0.251693;0.000414597;0.00517643;-1.55195;11.2678;-0.0043667;0.0580907;-4.45712e-005;-3.77694e-005;-0.00644408;1.49839;-0.0646256;0.0077733;-3.64685e-005;0.000633695;0.0107421;11.2678;522.402;0.263287
8.04066;-304.259;-1489.47;0.00669667;-0.000415738;-0.00517618;1.58958;-304.262;-1487.73;0.25169;0.000415738;0.00517618;-1.55202;11.2828;-0.00426601;0.0581678;-4.34559e-005;-4.01038e-005;-0.00634337;1.49844;-0.0635167;0.00786898;2.25305e-005;0.000288042;0.0104754;11.2828;522.433;0.263321
8.05066;-304.257;-1489.58;0.00669467;-0.000416879;-0.00517594;1.58951;-304.26;-1487.84;0.251688;0.000416879;0.00517594;-1.55208;11.2978;-0.00416531;0.0582449;-4.23407e-005;-4.24382e-005;-0.00624266;1.4985;-0.0624078;0.00796465;8.15295e-005;-5.76103e-005;0.0102086;11.2978;522.465;0.263355
8.06067;-304.255;-1489.69;0.00669282;-0.000418009;-0.00517565;1.58945;-304.258;-1487.96;0.251685;0.000418009;0.00517565;-1.55214;11.3127;-0.00406432;0.0583216;-4.29073e-005;-4.44989e-005;-0.00613167;1.49826;-0.0612741;0.0080166;7.79057e-005;-0.000228002;0.0102781;11.3127;522.497;0.263388
8.07067;-304.253;-1489.81;0.00669113;-0.000419129;-0.00517531;1.58939;-304.256;-1488.07;0.251683;0.000419129;0.00517531;-1.5522;11.3277;-0.00396303;0.058398;-4.52164e-005;-4.62762e-005;-0.00601004;1.49772;-0.0601145;0.00802326;9.41017e-006;-0.000216839;0.0106957;11.3277;522.531;0.26342
8.08067;-304.251;-1489.92;0.00668944;-0.000420249;-0.00517497;1.58933;-304.254;-1488.18;0.251681;0.000420249;0.00517497;-1.55226;11.3427;-0.00386174;0.0584743;-4.75254e-005;-4.80534e-005;-0.00588841;1.49719;-0.0589549;0.00802992;-5.90854e-005;-0.000205676;0.0111133;11.3427;522.565;0.263452
8.09067;-304.249;-1490.04;0.00668775;-0.000421368;-0.00517463;1.58928;-304.251;-1488.3;0.251679;0.000421368;0.00517463;-1.55232;11.3576;-0.00376045;0.0585506;-4.98344e-005;-4.98306e-005;-0.00576677;1.49665;-0.0577953;0.00803658;-0.000127581;-0.000194512;0.011531;11.3576;522.599;0.263485
8.10067;-304.247;-1490.15;0.00668607;-0.000422488;-0.00517428;1.58922;-304.249;-1488.41;0.251676;0.000422488;0.00517428;-1.55237;11.3726;-0.00365916;0.058627;-5.21435e-005;-5.16078e-005;-0.00564514;1.49611;-0.0566358;0.00804323;-0.000196076;-0.000183349;0.0119486;11.3726;522.633;0.263517
8.11067;-304.246;-1490.26;0.00668451;-0.000423623;-0.00517388;1.58916;-304.247;-1488.53;0.251674;0.000423623;0.00517388;-1.55243;11.3877;-0.00355745;0.0587022;-5.20185e-005;-5.3405e-005;-0.00554447;1.49585;-0.0554765;0.00802197;-0.000181707;-0.000177725;0.0117169;11.3877;522.669;0.263558
8.12067;-304.244;-1490.38;0.00668309;-0.000424774;-0.00517341;1.58911;-304.245;-1488.64;0.251672;0.000424774;0.00517341;-1.55248;11.403;-0.00345532;0.0587761;-4.93832e-005;-5.52229e-005;-0.00546543;1.49586;-0.0543174;0.0079719;-8.18787e-005;-0.000177813;0.0108155;11.403;522.707;0.263609
8.13067;-304.242;-1490.5;0.00668166;-0.000425926;-0.00517294;1.58905;-304.243;-1488.76;0.25167;0.000425926;0.00517294;-1.55254;11.4182;-0.00335319;0.0588501;-4.67479e-005;-5.70408e-005;-0.00538638;1.49587;-0.0531584;0.00792183;1.79499e-005;-0.000177901;0.00991402;11.4182;522.744;0.26366
