x,y
-20.541479407575153,-29.719304472460887,0.0,0
-21.096634555219097,-29.71930662570781,0.0,1
-21.651790034388014,-29.633681688762525,0.0,2
-22.206945842207126,-29.462429640946667,0.0,3
-22.76210131827952,-29.37680467187128,0.0,4
-23.31725679228444,-29.291179691523187,0.0,5
-23.872412590749768,-29.119927582654782,0.0,6
-24.427568385594046,-28.94867544799673,0.0,7
-24.98272417606481,-28.77742328952274,0.0,8
-25.426849251039137,-28.52054355837005,0.0,9
-25.982005031297593,-28.349291345462422,0.0,10
-26.53716112083326,-28.09241196299484,0.0,11
-27.09231688997567,-27.921159694332193,0.0,12
-27.536441936357804,-27.664279843845527,0.0,13
-27.980566973153955,-27.407399961461877,0.0,14
-28.53572272522547,-27.23614761192897,0.0,15
-28.979847748126097,-26.979267672315405,0.0,16
-29.535003490148412,-26.80801526945389,0.0,17
-29.979128497156765,-26.551135270401694,0.0,18
-30.5342842285324,-26.3798828142129,0.0,19
-30.97840922061495,-26.12300275897639,0.0,20
-31.533564940823112,-25.95175024835529,0.0,21
-32.08872065857047,-25.780497713973666,0.0,22
-32.64387665582451,-25.523617939630057,0.0,23
-33.19903236245107,-25.352365349377234,0.0,24
-33.75418778335686,-25.266739960802852,0.0,25
-34.42037451099637,-25.095487688607925,0.0,26
-34.975529926041496,-25.009862267804586,0.0,27
-35.530685619704954,-24.83860958821708,0.0,28
-36.08584103253361,-24.752984136326575,0.0,29
-36.64099644225165,-24.6673586710154,0.0,30
-37.19615185255073,-24.581733192106626,0.0,31
-37.75130698644395,-24.581734973124952,0.0,32
-38.306462394415156,-24.49610947788363,0.0,33
-38.86161752651219,-24.496111252678237,0.0,34
-39.52780395986936,-24.410486091385692,0.0,35
-40.193990117407196,-24.410488213686488,0.0,36
-40.749145248350224,-24.410489982271283,0.0,37
-41.4153316783285,-24.32486479349156,0.0,38
-41.970486807825154,-24.324866555860634,0.0,39
-42.52564220918478,-24.23924099381956,0.0,40
-43.19182836408832,-24.239243101188233,0.0,41
-43.74698376427132,-24.153617519165667,0.0,42
-44.41316991801027,-24.15361961906466,0.0,43
-44.9683250457501,-24.153621369059618,0.0,44
-45.634511468050235,-24.06799610978302,0.0,45
-46.30069761911512,-24.06799820229232,0.0,46
-46.966883770458196,-24.068000294761436,0.0,47
-47.52203889602353,-24.068002038553818,0.0,48
-48.07719402200621,-24.06800378222526,0.0,49
-48.632349415198966,-23.982378134392363,0.0,50
-49.18750453831474,-23.98237987189818,0.0,51
-49.74265966161521,-23.982381609458653,0.0,52
-50.40884580879113,-23.982383694541127,0.0,53
