x,y
61.2414,-3.0961
60.795,-3.10124
60.3498,-3.10552
59.9068,-3.1098
59.4649,-3.11408
59.0241,-3.11836
58.5855,-3.12179
58.1481,-3.12521
57.7128,-3.12778
57.2787,-3.13035
56.8457,-3.13292
56.4149,-3.13463
55.9852,-3.13635
55.5566,-3.1372
55.1303,-3.13806
54.705,-3.13806
54.2809,-3.13806
53.859,-3.1372
53.4382,-3.13635
53.0185,-3.13464
52.601,-3.13292
52.1835,-3.13035
51.7683,-3.12779
51.3541,-3.12436
50.9411,-3.12008
50.5303,-3.1158
50.1195,-3.11066
49.7109,-3.10552
49.3034,-3.09953
48.897,-3.09354
48.4917,-3.08669
48.0876,-3.07898
47.6857,-3.07127
47.2837,-3.06271
46.884,-3.05415
46.4843,-3.04473
46.0857,-3.03531
45.6893,-3.02504
45.293,-3.01476
44.8988,-3.00363
44.5046,-2.9925
44.1116,-2.98051
43.7197,-2.96852
43.3288,-2.96681
42.9391,-2.96681
42.5505,-2.96681
42.1619,-2.96681
41.7755,-2.96681
41.3891,-2.96681
41.0039,-2.96681
40.6186,-2.96681
40.2355,-2.96681
39.8525,-2.96681
39.4705,-2.96681
39.0886,-2.96681
38.7089,-2.96681
38.328,-2.96681
37.9494,-2.96681
37.5708,-2.96681
37.1933,-2.96681
36.8158,-2.96681
36.4394,-2.96681
36.063,-2.96681
35.6877,-2.96681
35.3135,-2.96681
34.9394,-2.96681
34.5652,-2.96682
34.1921,-2.96682
33.8202,-2.96682
33.4471,-2.96682
33.0763,-2.96682
32.7043,-2.96682
32.3346,-2.96682
31.9638,-2.96682
31.594,-2.96682
31.2243,-2.96682
30.8557,-2.96682
30.4871,-2.96682
30.1184,-2.96682
29.7509,-2.96682
29.3834,-2.96682
29.017,-2.96682
28.6495,-2.96682
28.2831,-2.96682
27.9167,-2.96682
27.5514,-2.96682
27.1861,-2.96682
26.8208,-2.96682
26.4555,-2.96682
26.0914,-2.96682
25.7272,-2.96682
25.363,-2.96682
24.9999,-2.96682
24.6369,-2.96682
24.2738,-2.96682
23.9107,-2.96682
23.5488,-2.96682
23.1868,-2.96682
22.8248,-2.96682
22.4629,-2.96682
22.102,-2.96682
21.7412,-2.96682
21.3814,-2.96682
21.0206,-2.96682
20.6609,-2.96682
20.3011,-2.96682
19.9425,-2.96682
19.5828,-2.96682
19.2252,-2.96682
18.8666,-2.96682
18.5091,-2.96682
18.1516,-2.96682
17.7941,-2.96682
17.4376,-2.96682
17.0812,-2.96682
16.7248,-2.96682
16.3695,-2.96682
16.0142,-2.96682
15.66,-2.96682
15.3059,-2.96682
14.9517,-2.96682
14.5975,-2.96682
14.2444,-2.96682
13.8924,-2.96682
13.5394,-2.96682
13.1874,-2.96682
12.8365,-2.96682
12.4846,-2.96682
12.1348,-2.96682
11.784,-2.96682
11.4342,-2.96682
11.0845,-2.96682
10.7358,-2.96682
10.3872,-2.96682
10.0386,-2.96682
9.68994,-2.96682
9.34241,-2.96682
8.99489,-2.96682
8.64847,-2.96683
8.30095,-2.96683
7.95453,-2.96683
7.60812,-2.96683
7.26281,-2.96683
6.9164,-2.96683
6.57221,-2.96683
6.2269,-2.96683
5.88271,-2.96683
5.5374,-2.96683
5.1921,-2.96683
4.84679,-2.96683
4.50149,-2.96683
4.15729,-2.96683
3.81199,-2.96683
3.46668,-2.96683
3.12138,-2.96683
2.77608,-2.96683
2.43188,-2.96683
2.08658,-2.96683
1.74127,-2.96683
1.39486,-2.96683
1.04955,-2.96683
0.704248,-2.96683
0.358943,-2.96683
0.012528,-2.96683
-0.332777,-2.96683
-0.679192,-2.96683
-1.15995,-2.96683
