# x_m, y_m, w_tr_right_m, w_tr_left_m
-1.15995,-2.96683,12.068759840281592,5.9596787271004725
-1.6599500000000333,-2.9668299999988954,12.054092823899598,5.97188006287647
-2.1599499999999288,-2.9668300000023593,12.0394030528777,5.985190521808308
-2.659949999998641,-2.9668300000451113,12.024697404095075,5.999457396572635
-3.1599500000058676,-2.9668299998052445,12.009982854677503,6.014536596383962
-3.6599500000496907,-2.966829998350575,11.995266381117041,6.030294757384291
-4.159949999633962,-2.966830012150268,11.980554977290506,6.046608848405794
-4.659949998519389,-2.9668300491474566,11.965855628521693,6.060055804851773
-5.159950019579305,-2.9668293500838314,11.951174552609029,6.073291491791904
-5.659950025553753,-2.9668291517677483,11.936519964175075,6.086972032072844
-6.159949045192299,-2.966861693922604,11.921931092836433,6.100979830579774
-6.659950896010344,-2.9668002577990884,11.90728814766014,6.115363887796828
-7.15999283543674,-2.9654081189092683,11.891360899676528,6.131290870194636
-7.659436043034669,-2.9840195285689344,11.895498723045465,6.1273543539905715
-8.158503563300524,-3.014699131981659,11.911770801619287,6.111438326364802
-8.65762038221407,-3.04437263413502,11.927103435454491,6.096574253761109
-9.157206275919162,-3.0647083685293492,11.933161695382294,6.091059276750322
-9.656829883185862,-3.084093811936472,11.938350707140959,6.08645393291132
-10.156523424893305,-3.1015951567264755,11.941743107431385,6.083655713008709
-10.656246170724806,-3.118238924307717,11.944373201046753,6.081605178948236
-11.156003248655797,-3.1337779154933174,11.946000766052233,6.079726194247241
-11.655790817162577,-3.1483402075517315,11.946760906226315,6.0783306258189205
-12.155608460183455,-3.1618482233687866,11.946583105770047,6.07797489377359
-12.655430669906645,-3.1751690788087443,11.94634176991997,6.077772261787184
-13.155258195492964,-3.1882960120426382,11.946037088930403,6.077712279585971
-13.655126186854242,-3.1997540057422897,11.944200833939862,6.079255060959035
-14.154968624616064,-3.2123161427690254,11.943613417627326,6.07961547268335
-14.654840431286006,-3.2236285354421605,11.941927676883703,6.081136672981063
-15.154695973900157,-3.2356352968645177,11.941094922029642,6.0818662219895865
-15.654576894513966,-3.2465555454877153,11.939341054146508,6.083577765002594
-16.154432739817345,-3.2585476367447956,11.938831641160162,6.084107739115373
-16.654295506579068,-3.2702456844106136,11.938207622487756,6.084817471427493
-17.15414624212859,-3.2824656873599434,11.938292058085038,6.084887862368897
-17.653977796575006,-3.295430721126807,11.939315105348022,6.08409358249532
-18.15382120270022,-3.3079326651960184,11.940075373755729,6.083640596660305
-18.653640597581,-3.32137817770937,11.941986775606786,6.08212168987465
-19.153434280706072,-3.335729729191095,11.945018861717188,6.0795738459659585
-19.65324776666878,-3.349383924176053,11.947574706090004,6.0768295382761455
-20.15300778039874,-3.3648710940895072,11.95219247936254,6.071650465830814
-20.652756530816024,-3.380719536723919,11.957406972649697,6.065886992923336
-21.15250853638355,-3.3964692181791403,11.96276492317621,6.060003966839878
-21.65222542007331,-3.413287192839468,11.96929842898652,6.052838528246241
-22.151923238752328,-3.4306591614321813,11.976526664038754,6.0449092990015005
-22.65159008823616,-3.448910913487422,11.984890944351012,6.035894164069179
-23.15124996414918,-3.467345480955987,11.993701288308161,6.026493896316495
-23.650872540432417,-3.486771479493218,12.00377328330778,6.015902227540802
-24.1504996258894,-3.5060795039333574,12.014004514075362,6.005231620313478
-24.650106004693317,-3.5259046580639657,12.025037057922809,5.993848037497558
-25.149685442354016,-3.5464104707613786,12.037041422933275,5.981588636042431
-25.649228620082013,-3.5677726330949655,12.050200279953446,5.968277555012819
-26.148782304906614,-3.588883754153381,12.063413224341081,5.955021947539183
-26.6483083943523,-3.6106459957421757,12.07758939335604,5.940917125912779
-27.147805350586346,-3.6330625289334804,12.092738939574287,5.925957049794067
-27.647344607398857,-3.654525286597349,12.107260776541484,5.911746018814846
-28.146828120294174,-3.67724628044058,12.123373895285626,5.896066389980562
-28.646313296879047,-3.6999296319946082,12.139789397140515,5.880207818057469
-29.145799303640032,-3.7225952467532304,12.156534166324182,5.864142634920251
-29.645289016234376,-3.745178969174824,12.173551025531065,5.847925931183003
-30.14477827512331,-3.7677728746339496,12.190939029424575,5.831455426794361
-30.6442678737148,-3.790361102857328,12.208689296453995,5.814735455066761
-31.1437934533782,-3.812128463672424,12.225993604930027,5.798566876203035
-31.64329708193658,-3.8343984346127953,12.244182426134353,5.781614294491559
-32.142812719336945,-3.8563943752262384,12.262486088596859,5.7628974882495685
-32.64236545767964,-3.877540042583865,12.280335316729513,5.7444787701916935
