-304.5626765;-1859.9428416
-304.5291943;-1861.9417486
-304.4957241;-1863.9406558
-304.4622664;-1865.9395632
-304.4288217;-1867.9384708
-304.3953903;-1869.9373786
-304.3619727;-1871.9362867
-304.3285694;-1873.935195
-304.2951808;-1875.9341035
-304.2618074;-1877.9330124
-304.2284495;-1879.9319214
-304.1951078;-1881.9308308
-304.1617825;-1883.9297404
-304.1284742;-1885.9286503
-304.0951833;-1887.9275604
-304.0619102;-1889.9264709
-304.0286554;-1891.9253817
-303.9954194;-1893.9242928
-303.9622025;-1895.9232042
-303.9290053;-1897.9221159
-303.8958281;-1899.921028
-303.8626715;-1901.9199404
-303.8295359;-1903.9188532
-303.7964217;-1905.9177663
-303.7633293;-1907.9166798
-303.7302593;-1909.9155936
-303.697212;-1911.9145079
-303.664188;-1913.9134225
-303.6311876;-1915.9123375
-303.5982113;-1917.9112529
-303.5652596;-1919.9101687
-303.5323329;-1921.9090849
-303.4994316;-1923.9080015
-303.4665563;-1925.9069186
-303.4337072;-1927.9058361
-303.400885;-1929.904754
-303.36809;-1931.9036724
-303.3353227;-1933.9025912
-303.3025835;-1935.9015105
-303.269873;-1937.9004303
-303.2371914;-1939.8993505
-303.2045393;-1941.8982712
-303.1719172;-1943.8971924
-303.1393254;-1945.8961141
-303.1067645;-1947.8950363
-303.0742348;-1949.8939591
-303.0417368;-1951.8928823
-303.009271;-1953.891806
-302.9768377;-1955.8907303
-302.9444367;-1957.8896552
-302.9120673;-1959.8885805
-302.8797286;-1961.8875063
-302.8474211;-1963.8864325
-302.8151479;-1965.8853593
-302.7829136;-1967.8842869
-302.7507231;-1969.883215
-302.7185815;-1971.882144
-302.6864938;-1973.881074
-302.6544652;-1975.8800047
-302.6225005;-1977.8789365
-302.5906049;-1979.8778696
-302.5587834;-1981.8768035
-302.527041;-1983.8757389
-302.4953827;-1985.8746758
-302.4638137;-1987.8736137
-302.4323392;-1989.8725533
-302.4009651;-1991.8714947
-302.3696977;-1993.8704373
-302.3385434;-1995.8693819
-302.3075084;-1997.8683286
-302.276599;-1999.8672767
-302.2458214;-2001.8662272
-302.2151818;-2003.8651801
-302.1846867;-2005.8641345
-302.1543422;-2007.8630916
-302.1241545;-2009.8620514
-302.0941287;-2011.8610126
-302.064263;-2013.8599765
-302.0345369;-2015.8589439
-302.0049106;-2017.8579104
-301.9753396;-2019.8568797
-301.9457659;-2021.8558491
-301.9161153;-2023.8548164
-301.8863041;-2025.8537816
-301.8562478;-2027.8527432
-301.8258631;-2029.8516996
-301.7950664;-2031.8506498
-301.7637742;-2033.8495923
-301.7319027;-2035.8485257
-301.6993685;-2037.8474484
-301.6660879;-2039.8463586
-301.6319773;-2041.8452551
-301.5969532;-2043.8441356
-301.5609319;-2045.8429983
-301.5238298;-2047.8418417
-301.4855633;-2049.840662
-301.4460488;-2051.8394591
-301.4052144;-2053.8382265
-301.3630389;-2055.8369684
-301.3195158;-2057.835685
-301.2746384;-2059.8343656
-301.2284;-2061.8330185
-301.1807938;-2063.8316417
-301.1318135;-2065.8302262
-301.081452;-2067.8287796
-301.0297029;-2069.8272993
-300.9765555;-2071.8257772
-300.9219776;-2073.8242189
-300.8658793;-2075.8226222
-300.8081083;-2077.8209709
-300.7484894;-2079.8192699
-300.6868417;-2081.8175094
-300.6229848;-2083.8156738
-300.5567418;-2085.813764
-300.4879432;-2087.8117693
-300.4164257;-2089.8096754
-300.3420247;-2091.8074787
-300.2645755;-2093.8051659
-300.1839139;-2095.8027255
-300.0998755;-2097.8001464
-300.012296;-2099.7974133
-299.9210135;-2101.7945173
-299.8258812;-2103.7914402
-299.7267925;-2105.7881678
-299.6236851;-2107.784699
-299.5165138;-2109.7810127
-299.4052372;-2111.777095
-299.2898123;-2113.7729554
-299.1701933;-2115.7685602
-299.046234;-2117.763893
-298.9176744;-2119.7589498
-298.7842528;-2121.7536781
-298.645707;-2123.748052
-298.5017742;-2125.7420579
-298.3521956;-2127.7356402
-298.1967113;-2129.728765
-298.0350609;-2131.7214131
-297.8669877;-2133.7135216
-297.6922339;-2135.7050486
-297.5105399;-2137.6959703
-297.3216501;-2139.6862129
-297.1253083;-2141.6757258
-296.9212552;-2143.6644819
-296.7092299;-2145.6523937
-296.4889881;-2147.6394
-296.2603222;-2149.6254845
-296.0231145;-2151.6105495
-295.777257;-2153.5945411
-295.5226236;-2155.5774715
-295.2591082;-2157.5592146
-294.9865967;-2159.5397138
-294.704962;-2161.5189986
-294.4141033;-2163.4969126
-294.1139066;-2165.4733964
-293.8042408;-2167.4484993
-293.4850115;-2169.4220318
-293.1561053;-2171.3939323
-292.817386;-2173.3642708
-292.4687674;-2175.3328238
-292.1101364;-2177.2995251
-291.7413512;-2179.2644702
-291.3623536;-2181.227401
-290.9730612;-2183.1882507
-290.573356;-2185.1471532
-290.1632055;-2187.1038093
-289.7425315;-2189.0581548
-289.3112062;-2191.0103489
-288.8692099;-2192.9600575
-288.4164665;-2194.9072124
-287.9528394;-2196.8519974
-287.4783213;-2198.7940483
-286.9928397;-2200.733288
-286.4962509;-2202.669929
-285.9885805;-2204.6035798
-285.4698004;-2206.5341647
-284.9398096;-2208.4619345
-284.3986718;-2210.3864759
-283.8463165;-2212.307732
-283.2825655;-2214.2258803
-282.7073951;-2216.1405241
-282.1206621;-2218.0515913
-281.5221414;-2219.9591299
-280.9116521;-2221.8628101
-280.2889298;-2223.7624953
-279.6536857;-2225.6580984
-279.0056919;-2227.5493484
-278.3446895;-2229.4360683
-277.670403;-2231.3181254
-276.9826007;-2233.1952631
-276.2810234;-2235.0672838
-275.5654039;-2236.9340007
-274.8355061;-2238.795171
-274.0911567;-2240.6506165
-273.3322687;-2242.5001595
-272.5587947;-2244.3436524
-271.7707402;-2246.1809632
-270.9681527;-2248.0119675
-270.1510886;-2249.8365595
-269.3196089;-2251.6546294
-268.4737766;-2253.4660636
-267.613651;-2255.2707558
-266.7392931;-2257.0685967
-265.8507645;-2258.8594751
-264.9481253;-2260.6432837
-264.0314361;-2262.4199131
-263.1007578;-2264.1892542
-262.1561506;-2265.9511988
-261.1976754;-2267.7056373
-260.2253923;-2269.452462
-259.2393616;-2271.1915641
-258.2396447;-2272.9228334
-257.2263009;-2274.6461633
-256.1993909;-2276.3614445
-255.1589765;-2278.0685659
-254.1051166;-2279.7674216
-253.0378718;-2281.4579021
-251.9573052;-2283.1398949
-250.8634749;-2284.8132945
-249.7564419;-2286.4779913
-248.6362702;-2288.1338712
-247.5030179;-2289.7808287
-246.3567459;-2291.4187541
-245.1975195;-2293.0475316
-244.025397;-2294.6670554
-242.8404393;-2296.2772158
-241.6427133;-2297.8778949
-240.4322776;-2299.4689863
-239.2091929;-2301.0503804
-237.9735281;-2302.621957
-236.7253423;-2304.1836089
-235.4646962;-2305.7352264
-234.1916609;-2307.2766872
-232.9062962;-2308.8078826
-231.6086627;-2310.3287032
-230.298834;-2311.8390239
-228.9768711;-2313.3387347
-227.6428341;-2314.8277263
-226.2967997;-2316.305871
-224.9388305;-2317.7730568
-223.5689859;-2319.2291747
-222.1873461;-2320.6740939
-220.7939752;-2322.1077007
-219.3889318;-2323.5298872
-217.9723021;-2324.9405168
-216.5441509;-2326.3394768
-215.1045451;-2327.7266524
-213.6535579;-2329.1019106
-212.1912575;-2330.4651503
-210.7177639;-2331.8162634
-209.2331662;-2333.1551827
-207.7375797;-2334.4818249
-206.2311355;-2335.7961035
-204.7139434;-2337.097974
-203.1861435;-2338.3873829
-201.6478853;-2339.6642833
-200.0993013;-2340.9286505
-198.5405387;-2342.1804482
-196.9717424;-2343.4196422
-195.3930484;-2344.6462051
-193.8045971;-2345.8601061
-192.2065278;-2347.0613153
-190.5989762;-2348.2498057
-188.9820791;-2349.4255489
-187.3559697;-2350.5885199
-185.7207829;-2351.738692
-184.0766522;-2352.8760395
-182.4237054;-2354.0005408
-180.7620762;-2355.1121702
-179.0918945;-2356.2109046
-177.4132843;-2357.2967245
-175.7263767;-2358.369606
-174.0312987;-2359.4295279
-172.328171;-2360.4764726
-170.6171221;-2361.5104179
-168.8982755;-2362.5313446
-167.1717501;-2363.5392361
-165.4376704;-2364.5340723
-163.6961572;-2365.5158355
-161.947328;-2366.4845097
-160.1913036;-2367.440077
-158.4282014;-2368.3825213
-156.6581386;-2369.3118266
-154.881232;-2370.2279768
-153.0975954;-2371.130958
-151.3073462;-2372.0207532
-149.5105966;-2372.8973467
-147.7074546;-2373.7607232
-145.8980378;-2374.6108623
-144.0824541;-2375.4477488
-142.2608079;-2376.2713689
-140.4332181;-2377.0817022
-138.5997901;-2377.8787348
-136.7606238;-2378.6624547
-134.9158397;-2379.4328415
-133.0655413;-2380.189882
-131.2098239;-2380.9335663
-129.348809;-2381.6638739
-127.4825997;-2382.3807918
-125.6112856;-2383.0843124
-123.7349897;-2383.7744149
-121.8538155;-2384.4510866
-119.967846;-2385.1143217
-118.0772058;-2385.7640996
-116.1820001;-2386.4004072
-114.2823044;-2387.0232406
-112.3782447;-2387.6325797
-110.46993;-2388.2284128
-108.5574352;-2388.810762
-106.6409119;-2389.3796936
-104.7205286;-2389.9353829
-102.7964159;-2390.4781131
-100.8687817;-2391.0081925
-98.9378597;-2391.5259277
-97.0036874;-2392.0316066
-95.0664187;-2392.5253895
-93.1262658;-2393.0073079
-91.1830954;-2393.4774115
-89.2370952;-2393.9356224
-87.2884253;-2394.3818424
-85.3369247;-2394.8160767
-83.382788;-2395.2382728
-81.4261878;-2395.6484013
-79.4670055;-2396.0464963
-77.5054089;-2396.4325315
-75.5415622;-2396.8064833
-73.5753797;-2397.1683743
-71.6070051;-2397.5181831
-69.6365978;-2397.8558891
-67.6640624;-2398.1815165
-65.6895922;-2398.4950264
-63.7132742;-2398.7963981
-61.735143;-2399.0857437
-59.7553014;-2399.363316
-57.7739072;-2399.6295031
-55.7910639;-2399.8846983
-53.8069039;-2400.1292791
-51.8214995;-2400.3636223
-49.8349552;-2400.5881022
-47.8473665;-2400.8030907
-45.8588027;-2401.0089551
-43.8693597;-2401.2060587
-41.8791034;-2401.3947662
-39.8880936;-2401.5754404
-37.8964121;-2401.7484392
-35.9041048;-2401.9141253
-33.9112386;-2402.0728645
-31.9178605;-2402.2250225
