Time;Architect frame position - Earth-fixed/X;Architect frame position - Earth-fixed/Y;Architect frame position - Earth-fixed/Z;Architect frame position - Earth-fixed/Roll;Architect frame position - Earth-fixed/Pitch;Architect frame position - Earth-fixed/Yaw;CoG position/X;CoG position/Y;CoG position/Z;CoG position/Roll;CoG position/Pitch;CoG position/Yaw;Speed/X;Speed/Y;Speed/Z;Roll speed;Pitch speed;Yaw speed;CoG Acceleration/X;CoG Acceleration/Y;CoG Acceleration/Z;Roll acceleration;Pitch acceleration;Yaw acceleration;Tangential speed;Engine speed;Gas pedal
s;m;m;m;rad;rad;rad;m;m;m;rad;rad;rad;m/s;m/s;m/s;rad/s;rad/s;rad/s;m/s²;m/s²;m/s²;rad/s²;rad/s²;rad/s²;m/s;rad/s;
4.27005;280.902;-911.684;0.275575;0.165005;-0.00350168;-0.542151;282.356;-912.64;0.509481;-0.165005;0.00350168;2.59944;5.63186;0.068779;0.029526;-1.86493e-006;-0.00361033;0.0267535;1.49869;0.155887;0.0274672;-7.03098e-005;-0.00126316;-0.000773169;5.63186;519.32;0.257667
4.28005;280.854;-911.656;0.275543;0.165006;-0.00350959;-0.541887;282.308;-912.611;0.509463;-0.165006;0.00350959;2.59971;5.64664;0.0688502;0.0296004;-6.33878e-006;-0.00361958;0.0267435;1.49855;0.156242;0.0276152;-0.00021396;-0.00114178;-0.000865923;5.64664;519.321;0.257655
4.29005;280.806;-911.628;0.27551;0.165007;-0.00351749;-0.541623;282.261;-912.583;0.509444;-0.165007;0.00351749;2.59997;5.66142;0.0689214;0.0296747;-1.08126e-005;-0.00362883;0.0267334;1.4984;0.156597;0.0277633;-0.000357611;-0.00102039;-0.000958677;5.66142;519.323;0.257643
4.30005;280.757;-911.601;0.275478;0.165007;-0.0035253;-0.541358;282.212;-912.555;0.509425;-0.165007;0.0035253;2.60023;5.67627;0.0689915;0.0297508;-1.36145e-005;-0.00363728;0.0267244;1.49825;0.156921;0.0279209;-0.000420224;-0.000921984;-0.000998043;5.67627;519.325;0.257634
4.31005;280.708;-911.572;0.275444;0.165008;-0.00353292;-0.541091;282.163;-912.526;0.509404;-0.165008;0.00353292;2.6005;5.69124;0.069059;0.0298304;-1.29996e-005;-0.00364408;0.0267177;1.49808;0.157183;0.0280978;-0.000317234;-0.00087052;-0.000928306;5.69124;519.327;0.257629
4.32005;280.658;-911.544;0.27541;0.165009;-0.00354054;-0.540824;282.114;-912.498;0.509384;-0.165009;0.00354054;2.60077;5.70622;0.0691265;0.0299099;-1.23847e-005;-0.00365089;0.026711;1.49791;0.157445;0.0282747;-0.000214245;-0.000819057;-0.00085857;5.70622;519.329;0.257623
4.33006;280.609;-911.516;0.275377;0.16501;-0.00354816;-0.540556;282.064;-912.469;0.509363;-0.16501;0.00354816;2.60104;5.72119;0.0691941;0.0299895;-1.17699e-005;-0.00365769;0.0267043;1.49774;0.157706;0.0284516;-0.000111255;-0.000767593;-0.000788833;5.72119;519.331;0.257618
4.34006;280.559;-911.487;0.275343;0.165011;-0.00355578;-0.540289;282.015;-912.44;0.509343;-0.165011;0.00355578;2.6013;5.73617;0.0692616;0.0300691;-1.1155e-005;-0.00366449;0.0266976;1.49757;0.157968;0.0286285;-8.26502e-006;-0.00071613;-0.000719097;5.73617;519.333;0.257613
4.35006;280.51;-911.459;0.275309;0.165012;-0.00356323;-0.540022;281.966;-912.411;0.509322;-0.165012;0.00356323;2.60157;5.75115;0.0693287;0.0301479;-1.05446e-005;-0.00366943;0.0266857;1.49732;0.158249;0.0287674;6.14688e-005;-0.000643711;-0.000776367;5.75115;519.335;0.25761
4.36006;280.459;-911.43;0.275275;0.165013;-0.00357035;-0.539754;281.916;-912.382;0.5093;-0.165013;0.00357035;2.60184;5.76614;0.0693947;0.0302252;-9.94374e-006;-0.00367042;0.0266627;1.49689;0.15857;0.0288259;6.11563e-005;-0.000527152;-0.00110115;5.76614;519.337;0.257612
4.37006;280.409;-911.401;0.27524;0.165014;-0.00357746;-0.539487;281.865;-912.353;0.509278;-0.165014;0.00357746;2.60211;5.78113;0.0694608;0.0303025;-9.34286e-006;-0.00367141;0.0266397;1.49647;0.158891;0.0288844;6.08438e-005;-0.000410593;-0.00142593;5.78113;519.339;0.257615
4.38006;280.359;-911.373;0.275206;0.165015;-0.00358458;-0.539219;281.815;-912.324;0.509256;-0.165015;0.00358458;2.60237;5.79612;0.0695269;0.0303797;-8.74198e-006;-0.00367241;0.0266168;1.49604;0.159212;0.028943;6.05313e-005;-0.000294034;-0.00175071;5.79612;519.341;0.257617
4.39006;280.308;-911.344;0.275172;0.165016;-0.00359169;-0.538951;281.765;-912.295;0.509234;-0.165016;0.00359169;2.60264;5.81112;0.0695929;0.030457;-8.1411e-006;-0.0036734;0.0265938;1.49561;0.159533;0.0290015;6.02189e-005;-0.000177476;-0.00207549;5.81112;519.343;0.257619
4.40006;280.258;-911.315;0.275137;0.165017;-0.00359855;-0.538684;281.715;-912.266;0.509211;-0.165017;0.00359855;2.60291;5.82612;0.0696594;0.0305334;-9.07108e-006;-0.00368117;0.0265746;1.49562;0.15987;0.0290686;2.93975e-005;-0.000234657;-0.00221874;5.82612;519.345;0.257635
4.41006;280.207;-911.286;0.275103;0.165018;-0.0036049;-0.538417;281.664;-912.236;0.509188;-0.165018;0.0036049;2.60318;5.84113;0.0697268;0.0306079;-1.31304e-005;-0.00370277;0.026563;1.49652;0.16024;0.0291529;-6.37903e-005;-0.000646998;-0.0019909;5.84113;519.348;0.257677
4.42006;280.156;-911.257;0.275069;0.165018;-0.00361125;-0.53815;281.614;-912.207;0.509164;-0.165018;0.00361125;2.60344;5.85615;0.0697942;0.0306825;-1.71898e-005;-0.00372438;0.0265515;1.49742;0.16061;0.0292373;-0.000156978;-0.00105934;-0.00176306;5.85615;519.35;0.257719
4.43006;280.105;-911.228;0.275034;0.165019;-0.00361759;-0.537883;281.563;-912.178;0.509141;-0.165019;0.00361759;2.60371;5.87116;0.0698616;0.030757;-2.12492e-005;-0.00374599;0.02654;1.49832;0.16098;0.0293217;-0.000250166;-0.00147168;-0.00153522;5.87116;519.353;0.257762
4.44006;280.054;-911.199;0.275;0.16502;-0.00362394;-0.537616;281.512;-912.148;0.509118;-0.16502;0.00362394;2.60398;5.88618;0.069929;0.0308316;-2.53085e-005;-0.0037676;0.0265284;1.49922;0.16135;0.0294061;-0.000343354;-0.00188402;-0.00130739;5.88618;519.355;0.257804
4.45006;280.003;-911.17;0.274965;0.165021;-0.0036301;-0.53735;281.461;-912.119;0.509094;-0.165021;0.0036301;2.60424;5.90119;0.0699955;0.0309068;-2.86702e-005;-0.00378275;0.0265178;1.49976;0.161694;0.0295139;-0.000392019;-0.00203197;-0.00113642;5.90119;519.357;0.257827
4.46006;279.951;-911.141;0.27493;0.165022;-0.0036359;-0.537083;281.41;-912.089;0.509069;-0.165022;0.0036359;2.60451;5.9162;0.0700604;0.0309835;-3.06021e-005;-0.00378468;0.0265089;1.49956;0.161986;0.02967;-0.000349448;-0.0016381;-0.00108199;5.9162;519.359;0.257809
4.47006;279.9;-911.111;0.274896;0.165023;-0.00364169;-0.536817;281.359;-912.059;0.509044;-0.165023;0.00364169;2.60478;5.93121;0.0701253;0.0310602;-3.25339e-005;-0.0037866;0.0265001;1.49936;0.162277;0.029826;-0.000306877;-0.00124424;-0.00102756;5.93121;519.361;0.257792
4.48006;279.848;-911.082;0.274861;0.165024;-0.00364748;-0.53655;281.307;-912.03;0.509019;-0.165024;0.00364748;2.60504;5.94622;0.0701901;0.0311368;-3.44658e-005;-0.00378852;0.0264913;1.49916;0.162568;0.0299821;-0.000264306;-0.000850379;-0.000973133;5.94622;519.363;0.257775
4.49006;279.796;-911.053;0.274826;0.165025;-0.00365327;-0.536283;281.256;-912;0.508994;-0.165025;0.00365327;2.60531;5.96124;0.070255;0.0312135;-3.63977e-005;-0.00379044;0.0264825;1.49896;0.162859;0.0301381;-0.000221735;-0.000456517;-0.000918705;5.96124;519.365;0.257757
4.50006;279.744;-911.023;0.274791;0.165026;-0.00365898;-0.536017;281.204;-911.97;0.508969;-0.165026;0.00365898;2.60558;5.97625;0.07032;0.0312903;-3.61949e-005;-0.00379462;0.0264794;1.49884;0.163173;0.0302727;-0.000150465;-0.000237226;-0.000767614;5.97625;519.367;0.257743
4.51006;279.692;-910.994;0.274755;0.165027;-0.00366452;-0.535751;281.152;-911.94;0.508943;-0.165027;0.00366452;2.60584;5.99126;0.0703853;0.0313675;-3.16329e-005;-0.0038034;0.026488;1.49891;0.163531;0.0303636;-2.05902e-005;-0.000374429;-0.000419129;5.99126;519.369;0.257735
4.52006;279.64;-910.964;0.27472;0.165028;-0.00367005;-0.535484;281.1;-911.91;0.508917;-0.165028;0.00367005;2.60611;6.00627;0.0704505;0.0314447;-2.7071e-005;-0.00381218;0.0264966;1.49897;0.16389;0.0304545;0.000109285;-0.000511631;-7.06436e-005;6.00627;519.371;0.257727
4.53006;279.587;-910.934;0.274684;0.165028;-0.00367559;-0.535218;281.048;-911.88;0.508891;-0.165028;0.00367559;2.60637;6.02128;0.0705158;0.0315219;-2.2509e-005;-0.00382096;0.0265052;1.49904;0.164248;0.0305454;0.00023916;-0.000648834;0.000277842;6.02128;519.373;0.257718
4.54006;279.535;-910.905;0.274649;0.165029;-0.00368113;-0.534952;280.996;-911.85;0.508865;-0.165029;0.00368113;2.60664;6.0363;0.0705811;0.031599;-1.79471e-005;-0.00382974;0.0265138;1.4991;0.164607;0.0306362;0.000369035;-0.000786037;0.000626327;6.0363;519.375;0.25771
4.55006;279.483;-910.875;0.274613;0.16503;-0.00368645;-0.534686;280.944;-911.82;0.508839;-0.16503;0.00368645;2.60691;6.05131;0.0706476;0.0316765;-1.65447e-005;-0.00384147;0.0265159;1.49908;0.164984;0.0307458;0.000392959;-0.000936933;0.000730094;6.05131;519.377;0.257709
4.56006;279.43;-910.845;0.274578;0.165031;-0.00369136;-0.53442;280.891;-911.789;0.508812;-0.165031;0.00369136;2.60717;6.06631;0.0707163;0.0317547;-2.15779e-005;-0.00385919;0.0265048;1.49886;0.1654;0.0308936;0.000201071;-0.00111572;0.000335397;6.06631;519.38;0.257725
4.57006;279.377;-910.815;0.274542;0.165032;-0.00369626;-0.534154;280.838;-911.759;0.508785;-0.165032;0.00369626;2.60744;6.08131;0.0707851;0.0318329;-2.66112e-005;-0.00387691;0.0264936;1.49865;0.165816;0.0310413;9.18251e-006;-0.00129451;-5.93012e-005;6.08131;519.382;0.25774
4.58006;279.324;-910.785;0.274507;0.165033;-0.00370116;-0.533888;280.785;-911.729;0.508758;-0.165033;0.00370116;2.6077;6.09631;0.0708539;0.031911;-3.16445e-005;-0.00389463;0.0264825;1.49844;0.166232;0.031189;-0.000182706;-0.0014733;-0.000453999;6.09631;519.385;0.257755
4.59006;279.271;-910.755;0.274471;0.165034;-0.00370606;-0.533622;280.733;-911.698;0.508731;-0.165034;0.00370606;2.60797;6.1113;0.0709226;0.0319892;-3.66777e-005;-0.00391235;0.0264713;1.49822;0.166647;0.0313367;-0.000374594;-0.00165209;-0.000848697;6.1113;519.387;0.257771
4.60006;279.217;-910.725;0.274436;0.165034;-0.00371078;-0.533357;280.68;-911.668;0.508704;-0.165034;0.00371078;2.60824;6.1263;0.0709924;0.0320671;-4.00549e-005;-0.00392421;0.0264597;1.49791;0.16707;0.0314731;-0.000470241;-0.00165498;-0.00112419;6.1263;519.389;0.25778
4.61006;279.164;-910.695;0.2744;0.165035;-0.00371512;-0.533091;280.626;-911.637;0.508676;-0.165035;0.00371512;2.6085;6.14127;0.0710643;0.0321447;-4.00538e-005;-0.00392413;0.0264469;1.49739;0.167507;0.0315864;-0.000369557;-0.00129905;-0.00115652;6.14127;519.391;0.257778
4.62006;279.11;-910.665;0.274365;0.165036;-0.00371947;-0.532825;280.573;-911.607;0.508648;-0.165036;0.00371947;2.60877;6.15624;0.0711361;0.0322223;-4.00527e-005;-0.00392405;0.0264342;1.49688;0.167944;0.0316997;-0.000268873;-0.000943112;-0.00118885;6.15624;519.394;0.257776
4.63006;279.056;-910.634;0.27433;0.165037;-0.00372382;-0.532559;280.519;-911.576;0.50862;-0.165037;0.00372382;2.60903;6.17122;0.071208;0.0322999;-4.00515e-005;-0.00392398;0.0264214;1.49636;0.168382;0.0318129;-0.000168189;-0.000587178;-0.00122118;6.17122;519.396;0.257774
4.64006;279.003;-910.604;0.274294;0.165038;-0.00372816;-0.532293;280.466;-911.546;0.508592;-0.165038;0.00372816;2.6093;6.18619;0.0712799;0.0323775;-4.00504e-005;-0.0039239;0.0264087;1.49585;0.168819;0.0319262;-6.75049e-005;-0.000231244;-0.00125351;6.18619;519.398;0.257773
4.65006;278.949;-910.574;0.274259;0.165038;-0.00373235;-0.532028;280.412;-911.515;0.508564;-0.165038;0.00373235;2.60956;6.20118;0.0713532;0.0324537;-3.89185e-005;-0.00393202;0.0263982;1.49596;0.169265;0.0320125;2.27294e-005;-0.000156182;-0.00122987;6.20118;519.4;0.257776
4.66006;278.894;-910.543;0.274223;0.165039;-0.0037362;-0.531762;280.358;-911.484;0.508535;-0.165039;0.0037362;2.60983;6.21623;0.0714295;0.0325269;-3.54741e-005;-0.00395691;0.0263923;1.49737;0.169729;0.0320436;9.15945e-005;-0.000655498;-0.00109179;6.21623;519.403;0.257792
4.67006;278.84;-910.513;0.274187;0.16504;-0.00374005;-0.531496;280.304;-911.453;0.508506;-0.16504;0.00374005;2.6101;6.23127;0.0715058;0.0326001;-3.20297e-005;-0.0039818;0.0263865;1.49878;0.170193;0.0320747;0.00016046;-0.00115481;-0.000953697;6.23127;519.405;0.257808
4.68006;278.786;-910.482;0.274152;0.165041;-0.0037439;-0.531231;280.25;-911.422;0.508477;-0.165041;0.0037439;2.61036;6.24631;0.0715822;0.0326734;-2.85853e-005;-0.00400668;0.0263807;1.50019;0.170657;0.0321058;0.000229325;-0.00165413;-0.000815608;6.24631;519.408;0.257823
4.69006;278.731;-910.452;0.274116;0.165042;-0.00374775;-0.530965;280.196;-911.391;0.508448;-0.165042;0.00374775;2.61063;6.26136;0.0716585;0.0327466;-2.51409e-005;-0.00403157;0.0263748;1.50161;0.171122;0.0321369;0.00029819;-0.00215344;-0.000677519;6.26136;519.41;0.257839
4.70006;278.677;-910.421;0.274081;0.165043;-0.00375144;-0.530699;280.141;-911.36;0.508419;-0.165043;0.00375144;2.61089;6.27638;0.071733;0.0328214;-2.57939e-005;-0.00404877;0.026375;1.50207;0.171517;0.032229;0.000262545;-0.00233532;-0.000464021;6.27638;519.413;0.257846
4.71006;278.622;-910.39;0.274045;0.165044;-0.0037548;-0.530434;280.087;-911.329;0.508389;-0.165044;0.0037548;2.61116;6.29135;0.0718039;0.0328997;-3.48615e-005;-0.00405016;0.0263876;1.5006;0.171772;0.0324462;1.22699e-005;-0.00186527;-9.56569e-005;6.29135;519.415;0.257834
4.72006;278.566;-910.359;0.27401;0.165045;-0.00375817;-0.530168;280.032;-911.297;0.508359;-0.165045;0.00375817;2.61142;6.30633;0.0718747;0.032978;-4.39292e-005;-0.00405156;0.0264001;1.49912;0.172027;0.0326635;-0.000238005;-0.00139523;0.000272707;6.30633;519.417;0.257823
4.73006;278.511;-910.328;0.273974;0.165046;-0.00376154;-0.529902;279.977;-911.266;0.508329;-0.165046;0.00376154;2.61169;6.32131;0.0719455;0.0330563;-5.29968e-005;-0.00405296;0.0264127;1.49764;0.172282;0.0328807;-0.00048828;-0.000925181;0.000641072;6.32131;519.419;0.257811
4.74006;278.456;-910.297;0.273939;0.165047;-0.0037649;-0.529636;279.922;-911.235;0.5083;-0.165047;0.0037649;2.61196;6.33628;0.0720163;0.0331345;-6.20645e-005;-0.00405436;0.0264253;1.49617;0.172537;0.033098;-0.000738555;-0.000455135;0.00100944;6.33628;519.422;0.2578
4.75006;278.401;-910.267;0.273904;0.165048;-0.00376791;-0.529373;279.867;-911.204;0.50827;-0.165048;0.00376791;2.61222;6.35115;0.0720867;0.0332079;-6.51145e-005;-0.00406285;0.0264247;1.49578;0.172831;0.0332224;-0.000789045;-0.000280407;0.000998581;6.35115;519.424;0.257837
4.76006;278.347;-910.237;0.27387;0.165048;-0.00377018;-0.529115;279.814;-911.173;0.50824;-0.165048;0.00377018;2.61248;6.36578;0.0721561;0.0332713;-5.58938e-005;-0.00408579;0.0263973;1.49762;0.173204;0.0331574;-0.000432138;-0.000707878;0.000214434;6.36578;519.428;0.257973
4.77006;278.293;-910.206;0.273837;0.165048;-0.00377244;-0.528858;279.76;-911.143;0.508211;-0.165048;0.00377244;2.61274;6.38041;0.0722256;0.0333347;-4.66731e-005;-0.00410873;0.0263699;1.49945;0.173577;0.0330924;-7.52309e-005;-0.00113535;-0.000569713;6.38041;519.432;0.258109
4.78006;278.239;-910.176;0.273803;0.165049;-0.00377471;-0.5286;279.706;-911.112;0.508181;-0.165049;0.00377471;2.61299;6.39504;0.072295;0.0333981;-3.74524e-005;-0.00413168;0.0263425;1.50129;0.17395;0.0330274;0.000281676;-0.00156282;-0.00135386;6.39504;519.436;0.258244
4.79006;278.185;-910.146;0.27377;0.165049;-0.00377698;-0.528342;279.652;-911.081;0.508152;-0.165049;0.00377698;2.61325;6.40968;0.0723644;0.0334615;-2.82317e-005;-0.00415462;0.0263151;1.50313;0.174323;0.0329624;0.000638583;-0.00199029;-0.00213801;6.40968;519.44;0.25838
4.80006;278.13;-910.115;0.273736;0.16505;-0.00377933;-0.528082;279.597;-911.05;0.508122;-0.16505;0.00377933;2.61351;6.42441;0.0724358;0.0335281;-2.36033e-005;-0.00416905;0.0262927;1.50436;0.174733;0.0329609;0.000855222;-0.00218696;-0.00271557;6.42441;519.443;0.258464
4.81006;278.072;-910.083;0.273699;0.165051;-0.00378223;-0.527808;279.539;-911.018;0.508089;-0.165051;0.00378223;2.61379;6.43981;0.0725205;0.0336165;-5.0008e-005;-0.00412595;0.0263041;1.50151;0.17539;0.0333883;0.00012397;-0.000823906;-0.0018971;6.43981;519.443;0.258199
4.82006;278.014;-910.05;0.273661;0.165053;-0.00378513;-0.527534;279.481;-910.985;0.508057;-0.165053;0.00378513;2.61406;6.45521;0.0726051;0.0337049;-7.64126e-005;-0.00408285;0.0263156;1.49866;0.176047;0.0338157;-0.000607282;0.000539147;-0.00107863;6.45521;519.442;0.257933
4.83006;277.955;-910.018;0.273624;0.165055;-0.00378804;-0.52726;279.423;-910.952;0.508025;-0.165055;0.00378804;2.61433;6.4706;0.0726898;0.0337933;-0.000102817;-0.00403974;0.026327;1.49582;0.176705;0.0342432;-0.00133853;0.0019022;-0.000260155;6.4706;519.441;0.257667
4.84006;277.897;-909.985;0.273587;0.165056;-0.00379094;-0.526986;279.365;-910.919;0.507993;-0.165056;0.00379094;2.61461;6.486;0.0727744;0.0338817;-0.000129222;-0.00399664;0.0263384;1.49297;0.177362;0.0346706;-0.00206979;0.00326525;0.000558317;6.486;519.441;0.257401
4.85006;277.839;-909.953;0.273551;0.165057;-0.00379374;-0.526714;279.308;-910.886;0.507961;-0.165057;0.00379374;2.61488;6.50127;0.0728539;0.0339695;-0.00013542;-0.00398817;0.0263416;1.49157;0.177837;0.0349911;-0.00216139;0.00349534;0.000945138;6.50127;519.442;0.257274
4.86006;277.782;-909.921;0.273515;0.165058;-0.00379634;-0.526449;279.251;-910.854;0.50793;-0.165058;0.00379634;2.61514;6.51628;0.0729227;0.034056;-0.000100454;-0.00405026;0.026328;1.49312;0.17794;0.0350938;-0.000950007;0.00141752;0.000452657;6.51628;519.446;0.257432
4.87006;277.725;-909.89;0.273479;0.165058;-0.00379893;-0.526183;279.194;-910.822;0.507899;-0.165058;0.00379893;2.61541;6.53129;0.0729916;0.0341424;-6.54889e-005;-0.00411236;0.0263145;1.49467;0.178043;0.0351965;0.00026138;-0.000660305;-3.98246e-005;6.53129;519.451;0.257589
4.88006;277.668;-909.858;0.273444;0.165059;-0.00380153;-0.525918;279.137;-910.79;0.507868;-0.165059;0.00380153;2.61568;6.5463;0.0730604;0.0342289;-3.05235e-005;-0.00417445;0.0263009;1.49622;0.178146;0.0352993;0.00147277;-0.00273813;-0.000532306;6.5463;519.455;0.257746
4.89006;277.611;-909.826;0.273408;0.16506;-0.00380413;-0.525652;279.08;-910.758;0.507837;-0.16506;0.00380413;2.61594;6.56131;0.0731293;0.0343153;4.4419e-006;-0.00423655;0.0262874;1.49777;0.178249;0.035402;0.00268416;-0.00481595;-0.00102479;6.56131;519.459;0.257904
4.90006;277.553;-909.794;0.273373;0.16506;-0.00380618;-0.525386;279.023;-910.726;0.507805;-0.16506;0.00380618;2.61621;6.57631;0.0732031;0.034396;1.81225e-005;-0.00427873;0.0262868;1.49866;0.178554;0.0354513;0.00307071;-0.00581099;-0.00109668;6.57631;519.463;0.258007
4.91006;277.496;-909.762;0.27334;0.165061;-0.00380711;-0.52512;278.966;-910.693;0.507774;-0.165061;0.00380711;2.61647;6.5913;0.0732871;0.0344651;-1.15039e-005;-0.00428041;0.0263124;1.49822;0.17927;0.0353921;0.00177901;-0.00460295;-0.000312822;6.5913;519.466;0.257998
4.92006;277.438;-909.73;0.273307;0.165062;-0.00380804;-0.524854;278.908;-910.661;0.507742;-0.165062;0.00380804;2.61674;6.60628;0.0733711;0.0345342;-4.11304e-005;-0.00428209;0.026338;1.49778;0.179986;0.0353329;0.000487312;-0.00339491;0.000471035;6.60628;519.468;0.257989
4.93006;277.38;-909.698;0.273274;0.165062;-0.00380897;-0.524588;278.85;-910.628;0.507711;-0.165062;0.00380897;2.617;6.62127;0.0734551;0.0346033;-7.07568e-005;-0.00428377;0.0263637;1.49734;0.180702;0.0352737;-0.000804385;-0.00218687;0.00125489;6.62127;519.47;0.257981
4.94006;277.322;-909.666;0.273241;0.165063;-0.0038099;-0.524322;278.793;-910.596;0.50768;-0.165063;0.0038099;2.61727;6.63625;0.0735391;0.0346724;-0.000100383;-0.00428545;0.0263893;1.4969;0.181418;0.0352145;-0.00209608;-0.00097883;0.00203875;6.63625;519.473;0.257972
4.95006;277.264;-909.634;0.273209;0.165064;-0.0038108;-0.524058;278.735;-910.564;0.507648;-0.165064;0.0038108;2.61753;6.65115;0.0736224;0.0347412;-0.000112963;-0.00428998;0.0264077;1.49685;0.182037;0.0352022;-0.00262594;-0.000225277;0.00242198;6.65115;519.476;0.257976
4.96006;277.207;-909.603;0.273176;0.165065;-0.00381166;-0.523797;278.678;-910.531;0.507617;-0.165065;0.00381166;2.6178;6.66588;0.0737044;0.0348092;-9.07432e-005;-0.00430034;0.0264111;1.4976;0.182461;0.0352856;-0.00160055;-0.000399536;0.00198736;6.66588;519.479;0.258007
4.97006;277.15;-909.571;0.273143;0.165065;-0.00381251;-0.523536;278.621;-910.499;0.507586;-0.165065;0.00381251;2.61806;6.68061;0.0737864;0.0348772;-6.85235e-005;-0.0043107;0.0264145;1.49835;0.182884;0.035369;-0.000575165;-0.000573794;0.00155274;6.68061;519.482;0.258038
4.98006;277.092;-909.539;0.273111;0.165066;-0.00381337;-0.523275;278.564;-910.467;0.507554;-0.165066;0.00381337;2.61832;6.69534;0.0738684;0.0349452;-4.63037e-005;-0.00432106;0.0264179;1.4991;0.183307;0.0354524;0.000450223;-0.000748052;0.00111812;6.69534;519.484;0.258069
4.99006;277.035;-909.507;0.273078;0.165067;-0.00381422;-0.523014;278.507;-910.435;0.507523;-0.165067;0.00381422;2.61858;6.71007;0.0739504;0.0350133;-2.40839e-005;-0.00433142;0.0264213;1.49985;0.18373;0.0355358;0.00147561;-0.000922311;0.000683498;6.71007;519.487;0.2581
5.00006;276.977;-909.475;0.273045;0.165068;-0.00381502;-0.52275;278.449;-910.403;0.507492;-0.165068;0.00381502;2.61884;6.72493;0.0740341;0.0350833;-1.22874e-005;-0.00433913;0.0264193;1.50023;0.184179;0.0356533;0.00205384;-0.00100173;0.000237895;6.72493;519.49;0.25812
5.01006;276.916;-909.442;0.273011;0.165069;-0.00381564;-0.522478;278.389;-910.369;0.507459;-0.165069;0.00381564;2.61911;6.74022;0.0741234;0.0351601;-3.56324e-005;-0.0043379;0.0263987;1.49935;0.184716;0.0358856;0.00112448;-0.000761429;-0.000244735;6.74022;519.493;0.258102
5.02006;276.856;-909.409;0.272977;0.165069;-0.00381626;-0.522206;278.329;-910.335;0.507426;-0.165069;0.00381626;2.61939;6.7555;0.0742127;0.0352369;-5.89774e-005;-0.00433666;0.0263781;1.49846;0.185253;0.036118;0.000195118;-0.000521123;-0.000727365;6.7555;519.495;0.258085
5.03006;276.796;-909.375;0.272943;0.16507;-0.00381687;-0.521933;278.268;-910.302;0.507393;-0.16507;0.00381687;2.61966;6.77079;0.0743021;0.0353137;-8.23225e-005;-0.00433543;0.0263575;1.49758;0.185791;0.0363503;-0.00073424;-0.000280818;-0.00121;6.77079;519.498;0.258068
5.04006;276.735;-909.342;0.27291;0.165071;-0.00381749;-0.521661;278.208;-910.268;0.50736;-0.165071;0.00381749;2.61993;6.78607;0.0743914;0.0353905;-0.000105667;-0.00433419;0.0263369;1.49669;0.186328;0.0365826;-0.0016636;-4.05121e-005;-0.00169263;6.78607;519.5;0.258051
5.05006;276.675;-909.309;0.272876;0.165072;-0.00381796;-0.521392;278.149;-910.235;0.507328;-0.165072;0.00381796;2.6202;6.80118;0.074479;0.0354661;-0.000115532;-0.00433922;0.0263257;1.4964;0.186821;0.0367789;-0.00202457;-3.83598e-006;-0.00183537;6.80118;519.503;0.258054
5.06006;276.616;-909.277;0.272845;0.165073;-0.00381813;-0.52113;278.09;-910.202;0.507297;-0.165073;0.00381813;2.62046;6.81591;0.0745628;0.0355394;-9.77675e-005;-0.00435706;0.0263336;1.49731;0.187225;0.0369014;-0.0012206;-0.000384505;-0.00128149;6.81591;519.506;0.258096
5.07006;276.558;-909.245;0.272813;0.165073;-0.00381829;-0.520868;278.032;-910.169;0.507265;-0.165073;0.00381829;2.62072;6.83065;0.0746466;0.0356127;-8.00031e-005;-0.00437491;0.0263416;1.49821;0.187629;0.0370239;-0.000416625;-0.000765174;-0.00072761;6.83065;519.51;0.258138
5.08006;276.499;-909.212;0.272781;0.165074;-0.00381846;-0.520606;277.973;-910.137;0.507234;-0.165074;0.00381846;2.62099;6.84538;0.0747305;0.035686;-6.22386e-005;-0.00439276;0.0263495;1.49912;0.188033;0.0371464;0.000387346;-0.00114584;-0.000173732;6.84538;519.513;0.25818
5.09006;276.44;-909.18;0.27275;0.165075;-0.00381862;-0.520344;277.915;-910.104;0.507202;-0.165075;0.00381862;2.62125;6.86011;0.0748143;0.0357592;-4.44742e-005;-0.00441061;0.0263574;1.50003;0.188438;0.0372689;0.00119132;-0.00152651;0.000380145;6.86011;519.516;0.258222
5.10006;276.381;-909.147;0.272718;0.165075;-0.00381871;-0.520079;277.855;-910.071;0.50717;-0.165075;0.00381871;2.62151;6.87498;0.0748998;0.0358341;-3.5926e-005;-0.00442393;0.0263738;1.50055;0.188877;0.0374106;0.00162428;-0.00172649;0.000975746;6.87498;519.519;0.258248
5.11006;276.319;-909.114;0.272685;0.165076;-0.00381852;-0.519806;277.794;-910.037;0.507138;-0.165076;0.00381852;2.62179;6.89028;0.074991;0.0359142;-5.85688e-005;-0.00442193;0.0264189;1.49977;0.189439;0.0376171;0.000801606;-0.00131496;0.00171255;6.89028;519.522;0.25822
5.12007;276.257;-909.08;0.272653;0.165077;-0.00381833;-0.519533;277.732;-910.002;0.507105;-0.165077;0.00381833;2.62206;6.90557;0.0750823;0.0359942;-8.12116e-005;-0.00441993;0.0264639;1.49899;0.19;0.0378236;-2.10629e-005;-0.000903418;0.00244936;6.90557;519.524;0.258192
