x,y
-149.8385809497465,-33.495188009465146
-151.61901372302643,-34.409454767862606
-153.41960330525092,-35.28597101842759
-155.2258213259059,-36.14970291882618
-157.00882794839418,-37.05255427677122
-158.7412413771088,-38.04384430909016
-160.42325828282912,-39.12384791081156
-162.07891143960302,-40.25045090779922
-163.73294423897795,-41.38027067038746
-165.3995060943636,-42.48808881466258
-167.07123098935816,-43.58557692849112
-168.7381444226145,-44.688879061450564
-170.39095613150582,-45.813080705752334
-172.0290527361898,-46.959843707866874
-173.65778224056362,-48.1216073045516
-175.281974370703,-49.29140398675397
-176.89436726487475,-50.477003387985484
-178.476861361458,-51.69938405450175
-180.01204016661364,-52.97874892180807
-181.5062730492983,-54.30757988144298
-182.98930729840103,-55.651113214732305
-184.48643465064313,-56.979448723067186
-185.97827265154785,-58.31204851474452
-187.42363169394775,-59.69246804022031
-188.79861621299253,-61.1447859670304
-190.1159511974632,-62.65184514721994
-191.3918542967627,-64.19288100316322
-192.63244378565489,-65.7614245259002
-193.8335006491322,-67.36129965593928
-194.9642097552959,-69.01092716569593
-195.99874692907167,-70.72321717928939
-196.94233865907103,-72.48782892764798
-197.8009367760018,-74.29432889574994
-198.57518373620474,-76.1381466607601
-199.28173810118963,-78.00981602364244
-199.92450693221448,-79.90398547223836
-200.4577777016331,-81.83145408823476
-200.87872633613466,-83.7874751913398
-201.21852761472155,-85.75843553781509
-201.52858394437527,-87.73433619426699
-201.84993798053762,-89.70835539667974
-202.16931916737914,-91.6826830371695
-202.46213873747473,-93.66120087706136
-202.7105851135297,-95.64577209178404
-202.90514869085408,-97.63644053593774
-203.0465906419495,-99.63141289866483
-203.1458472324511,-101.62903804138297
-203.22021460778873,-103.62790722037947
-203.27458817899998,-105.62725382891985
-203.3005584773408,-107.62698891540197
-203.30009337993255,-109.62699209275205
-203.2990893927986,-111.62700422373284
-203.30493614472616,-113.62695070364653
-203.28619393802344,-115.62708424241936
-203.21001503603327,-117.62578053633459
-203.05625010019253,-119.61950228589164
-202.86809764611706,-121.610936794246
-202.69784069768434,-123.60397496101126
-202.50445131477204,-125.59435699602007
-202.23399311242912,-127.5761412818376
-201.88682752750307,-129.54634241229218
-201.47492954919292,-131.50366740423834
-201.0118408514264,-133.44926850446717
-200.51869017503168,-135.38746271656456
-200.02480132724517,-137.32595496629784
-199.52081638999158,-139.26163840826695
-198.9643129485504,-141.18209508854042
-198.3446862428387,-143.08387047759643
-197.69361092977329,-144.9753959696705
-197.017899632349,-146.85771402558535
-196.30350748488837,-148.72569400832617
-195.54656656142595,-150.5771317585154
-194.74639714905706,-152.41030492529092
-193.89470194928373,-154.21969187734712
-193.01574405831292,-156.01629670332255
-192.15016394601312,-157.81960758260473
-191.2428170523492,-159.6013718382096
-190.25798320640493,-161.34246665223114
-189.21776771269572,-163.05187003067567
-188.12910075625484,-164.7298462686538
-186.9832615229722,-166.36843137639474
-185.81672675316247,-167.99338036126807
-184.6666143088885,-169.63059011268894
-183.44236127818752,-171.20998515892046
-182.1212618061699,-172.71290897301887
-180.7710377720499,-174.18944982138072
-179.42504127846166,-175.66854472825202
-178.07107471281654,-177.14135810496578
-176.64228983940166,-178.5391018135986
-175.16156419097481,-179.8845367025893
-173.71509125929518,-181.265643514461
-172.2851109300629,-182.6641686727275
-170.81771378425805,-184.02336214233617
-169.30361970588518,-185.32982978885295
-167.7682739736573,-186.61181808482942
-166.2339411152645,-187.89481698302436
-164.6825837648641,-189.15691637843986
-163.09991201127335,-190.37982018435375
-161.48606516180928,-191.56130129905154
-159.84601985639853,-192.7062118774665
-158.18577376742246,-193.82138226077888
-156.5106700755162,-194.91425576274722
-154.82013845399283,-195.9829231502925
-153.1108227581876,-197.02108156887678
-151.39210417605992,-198.04453971862208
-149.65669070804233,-199.0384994680059
-147.88467014209007,-199.96539647687754
-146.095934922373,-200.8608528820438
-144.30154926886593,-201.74395206512702
-142.4900768726596,-202.59185557658046
-140.65898564385733,-203.39698132239548
-138.80922141441252,-204.15783714863153
-136.94170590230624,-204.87394186639395
-135.05723289497806,-205.54512508366076
-133.1547510752522,-206.16274042119898
-131.23267659307186,-206.71485481154073
-129.3027388779987,-207.2400435740706
-127.3775054269128,-207.78197274198948
-125.43919170698923,-208.27522225436596
-123.48024888639625,-208.6797652524639
-121.5069660587269,-209.0020317182977
-119.52481266517232,-209.26984554050563
-117.53894598039982,-209.5162082333853
-115.5535722512525,-209.7667259983724
-113.56788985300453,-210.00806317316855
-111.57945468048894,-210.21411195293157
-109.58638821615365,-210.36508630908494
-107.58947255058105,-210.47092343283106
-105.59027010953177,-210.55027809903527
-103.59034342045207,-210.62180621855276
-101.59117740637741,-210.70318367201895
-99.5931453776462,-210.79804829733524
-97.59578959180243,-210.89954295094518
-95.59863230641407,-211.0005579188436
-93.60119624154815,-211.0939917549625
-91.60316580141354,-211.17563338555377
-89.60462394452094,-211.24839655633448
-87.60571395037368,-211.31627335085668
-85.60657909847515,-211.3832558526724
-83.60736015954076,-211.4531666076485
-81.60812114517434,-211.52464097057359
-79.60883693921745,-211.5902912623308
-77.60947742567274,-211.6423919270329
-75.61001248854271,-211.67321740879245
-73.61041261441498,-211.6752757368013
-71.61067327610945,-211.65076056231723
-69.61082333737764,-211.61480914252664
-67.61089439231333,-211.58329368770865
-65.61094179114126,-211.56220051525708
-63.61105748513273,-211.54228475744782
-61.611336548352405,-211.5130020251769
-59.61184714328657,-211.46632805047372
-57.61248104359918,-211.4107564073955
-55.613058985524006,-211.36143293420636
-53.613401632009,-211.33351038660157
-51.61343435559243,-211.3323830006195
-49.61337833114617,-211.3358774048186
-47.613469491088566,-211.32084711474283
-45.61370308671177,-211.28918510799173
-43.61397835804037,-211.25277297460315
-41.61421398263538,-211.2212801463531
-39.614435593146816,-211.1922169066998
-37.61470491188615,-211.15899032407714
-35.61503905441326,-211.11979069306918
-33.61533090492245,-211.08613026949504
-31.615461622683565,-211.07078641041736
-29.615444845849495,-211.0724361341982
-27.615389533194296,-211.07959483395524
-25.615370729623166,-211.0830506086773
-23.615401089186104,-211.07791790023845
-21.615488521683336,-211.06091846389035
-19.615647533520637,-211.03407249623433
-17.615894486910175,-211.0008907910261
-15.61623390755128,-210.96489763161992
-13.616563929964093,-210.9297378190919
-11.616727206840851,-210.89910241404894
-9.616665734542714,-210.87438994474283
-7.616519848238277,-210.85244415755665
-5.616453298398169,-210.82957107458984
-3.6166298354930166,-210.80207671794187
-1.6172132099934475,-210.7662671097122
0.3816450796312656,-210.71858715097966
2.3807334516338376,-210.66613589403028
4.381726182151679,-210.62616283736082
6.375319488243435,-210.49321300215638
8.357513736076992,-210.22147762070358
10.34374060911021,-209.9835076200024
12.334452301153874,-209.79127259186978
14.321508657468573,-209.5641455414492
16.303800441789814,-209.29693760666305
18.28232501126712,-209.00427481427093
20.259692934385594,-208.7044834391983
22.23868624468553,-208.4153131355918
24.220418564120703,-208.14560874946665
26.205216662947546,-207.8993535557481
28.193099396331228,-207.67843497810313
30.184251855067867,-207.49045434810822
32.17861748109441,-207.34125859590912
34.174375071550436,-207.20967398293752
36.16969542515458,-207.0727088795674
38.16432302212665,-206.92644990637768
40.158140029353234,-206.76922156410004
42.15073949107334,-206.59691278041163
44.14239903910401,-206.41368049733242
46.13525905022335,-206.2458772348188
48.130781878958395,-206.11229298108063
50.128000703923554,-206.00405383391092
52.12592578828876,-205.9113768634855
54.124361718842664,-205.83204673183485
56.12322322795805,-205.76489745336428
58.12239630791012,-205.70753555980605
60.121660403496264,-205.65301696567636
62.12077027632677,-205.59334334997763
64.1196164171169,-205.52497411549052
66.11859108920126,-205.4608482825151
68.11820018907193,-205.41764336650883
70.11842223749419,-205.39620334254536
72.1180381309033,-205.3614155949237
74.11576185568389,-205.27628850974781
76.11157175827304,-205.14345863009336
78.1061591848843,-204.99065768717287
80.0975982451753,-204.80784702679148
82.08444315254756,-204.5792184501647
84.07285814913551,-204.36263114982472
86.06005160162748,-204.13755144080446
88.0355946763041,-203.82414978377608
89.99389900963446,-203.41775319884727
91.93736960884665,-202.94558887844804
93.87499589340169,-202.44656385315167
95.80308373075836,-201.91476515865278
97.70611214020593,-201.30238002303236
99.58821716518851,-200.62403276677603
101.46319819653114,-199.92577086833452
103.3254096000716,-199.19699684514507
105.16157081987143,-198.40461449469478
106.97208152015759,-197.55390973827392
108.76188399283667,-196.66141764048348
110.5332457311868,-195.73211751355598
112.2766843521961,-194.75198949006406
113.97511773097904,-193.69633722177434
115.63679621745517,-192.58210759864974
117.26922177022672,-191.42592933907707
118.86331492615399,-190.2186814154481
120.42452031415723,-188.96866911150303
121.98391616411033,-187.71584608232104
123.54828666453356,-186.469635758429
125.08394286436315,-185.18871741207874
126.5782433256604,-183.858920557272
128.04073032071906,-182.49432300615427
129.49080388447433,-181.11698769103666
130.9499763246548,-179.7490767241163
132.40438390514092,-178.3762657898687
133.83159323297357,-176.9754106715914
135.2429852262356,-175.5581853410017
136.6580011515523,-174.14467605879403
138.0621506035114,-172.72059107817236
139.44171620305997,-171.272480253224
140.797442719832,-169.80191792970783
142.12177613646617,-168.3032439366309
143.41363500655098,-166.77638581327378
144.69040521812818,-165.2370793471206
145.9808755257214,-163.70887832833475
147.29303006452236,-162.19823499960074
148.55279397054989,-160.64659336574508
149.72560220118046,-159.0265159550654
150.87992397082462,-157.3918817742573
152.04527436900943,-155.76649388488144
153.19702225774876,-154.13210412762103
154.33224347934438,-152.48545467304572
155.47583799295896,-150.84320589989005
156.60436032254796,-149.19136382485422
157.6719883555159,-147.50166242838358
158.67355962273956,-145.77068436627243
159.68940181255743,-144.0472656218254
160.75483954143505,-142.35382117256736
161.75334056705518,-140.62285241148632
162.65557338892745,-138.83704864149848
163.547389379865,-137.04601303217228
164.4288426521715,-135.25122789886944
165.26979037478287,-133.43659538179278
166.08754317550597,-131.6111879098956
166.88448071908076,-129.77684780518547
167.65275113702893,-127.93028987590289
168.39127745758486,-126.07159115663976
169.10065089139314,-124.20178282216776
169.76627137881945,-122.31512715708466
170.34288534975187,-120.40024853138728
170.79530478791997,-118.45214111201794
171.23568344968965,-116.50094803483536
171.63984880267637,-114.54242260137046
171.95289308624447,-112.56675911488782
172.1451603572545,-110.5763779053598
172.2377886836888,-108.5784048397835
172.3367547548834,-106.58062221369356
172.4292979572655,-104.58244990045125
172.36691301979258,-102.58447888159932
172.2738847579048,-100.58566370162646
172.16844643558403,-98.58915424055536
171.98731665221595,-96.59708705930481
171.8158364147425,-94.60444509173827
171.6263380911423,-92.61329069342034
171.38540414364513,-90.62766990780146
171.0784139382095,-88.65126677850155
170.71129154208626,-86.68498948762316
170.30043857185697,-84.7278146876278
169.8652694545743,-82.77525031606544
169.39596061140216,-80.83070464903405
168.833761363137,-78.91249662562784
168.1862881134195,-77.0194080612187
167.50436127355252,-75.13770946891204
166.7828297462878,-73.2725883477798
165.98817205346765,-71.4384032764097
165.13388244632728,-69.62942032043301
164.25345906816872,-67.83223194237735
163.2961335349128,-66.07773288487323
162.24496212353333,-64.37576892524393
161.19398433047544,-62.67347846082265
160.15478053108333,-60.96491215874927
159.08558682820413,-59.274663737591375
157.9757436949065,-57.61063255853161
156.8245835718174,-55.97505232648902
155.63360768586546,-54.36817125640874
154.4055228428473,-52.789636889970204
153.14787618831136,-51.23474319613546
151.87751888565242,-49.68879648210547
150.5616114342215,-48.18352723934184
149.1615265018347,-46.7562170266776
147.71675200178635,-45.37106423923772
146.254267533689,-44.00639374573681
144.72990394217007,-42.71273307030894
143.15875320884726,-41.47436717458095
141.5700997617512,-40.259536457821895
139.95316378462235,-39.0823404687214
138.3020188993629,-37.953993082570186
136.64702786817284,-36.8298932620493
134.96266600960953,-35.7531137489125
133.23276139511873,-34.74913563583369
131.51165489356714,-33.72896502153359
129.76932243347903,-32.74884341824872
127.97175591555026,-31.870766849392087
126.15756284303552,-31.02881372910029
124.3381144970676,-30.19863389417802
122.50727198146518,-29.393486374927893
120.65210719823888,-28.64541816204572
118.77070440582698,-27.966600058791695
116.86636225264047,-27.355298782674605
114.94625966441637,-26.794567425499466
113.00989171277537,-26.294247330042804
111.05553981486378,-25.86858376167605
109.08753210419223,-25.510846991883348
107.10936939529694,-25.216292718292305
105.1233967178243,-24.979518570510837
103.13262728896441,-24.785346193307415
101.13816241999581,-24.63823311420048
99.14104055266779,-24.531124007171126
97.14418207239113,-24.414596829283095
95.14767692721112,-24.294515633565737
93.14967875244108,-24.214757734015365
91.14995250048926,-24.177582615717895
89.15041614183222,-24.130010582863328
87.1518276650584,-24.053600808751067
85.15320600925602,-23.980877500166482
83.15378812596211,-23.936218803226517
81.1539214951785,-23.905683330068474
79.15411697668044,-23.87062249994778
77.15440337502888,-23.835983676502554
75.15459182901671,-23.81732600226371
73.15460007955713,-23.81894412671405
71.1545637892901,-23.822237994039476
69.15458808280594,-23.813607302433013
67.15465149173278,-23.796738167933242
65.15471571135734,-23.77765739699664
63.15475541702259,-23.762965029065512
61.15476497395577,-23.76010776854349
59.15475554729102,-23.76993865767009
57.1547750924016,-23.77713904371625
55.154874362878076,-23.76558041065226
53.15507718893315,-23.735201169042092
51.155391745726455,-23.695225735641632
49.155813574703245,-23.652450398285332
47.156311582356615,-23.60823123912906
45.156851239914744,-23.563222685313423
