center_x,center_y
-149.67455339312005,149.1168593724638
-149.58656834834383,150.11297054638254
-149.4985801674503,151.10908148827508
-149.41060369070584,152.1051932961011
-149.32258353348243,153.1013018722194
-149.23472639402573,154.09742250923512
-149.14746049797188,155.0935868894951
-149.070440625161,156.09050932353767
-148.9917211609046,157.08730601301642
-148.91345710080344,158.08413639564947
-148.8350710155267,159.08095775022906
-148.75671762679718,160.07778152386823
-148.67835547705425,161.0746046493224
-148.5999956748178,162.0714279484572
-148.52163524356888,163.0682512010544
-148.44327498086332,164.06507446612133
-148.36491467299672,165.061897727847
-148.28655437723097,166.05872099046795
-148.20819407822285,167.05554425284902
-148.12983378008346,168.05236751529435
-148.05147348171133,169.0491907777225
-147.97311318340158,170.04601404015523
-147.89698863589308,171.04303865195777
-147.82167169110036,172.0401359956128
-147.74613540788084,173.03721358587944
-147.67065789621563,174.03429646905056
-147.5951646367599,175.0313779339922
-147.51967559691195,176.02845977894725
-147.4441854264235,177.02554152207807
-147.36869555888927,178.02262329249257
-147.2932056101787,179.01970505559643
-147.21771568321924,180.0167868206592
-147.14222575043158,181.01386858519703
-147.06673581920555,182.01095034987557
-146.99124588756115,183.0080321145164
-146.91575595602882,184.0051138791673
-146.84026602446647,185.00219564381558
-146.7647760929122,185.99927740846448
-146.6892861613557,186.99635917311323
-146.61379622979985,187.99344093776205
-146.5383062982438,188.99052270241083
-146.4628163666878,189.98760446705964
-146.3873264351318,190.9846862317084
-146.31183650357582,191.98176799635723
-146.23634657201978,192.97884976100602
-146.16085664046378,193.9759315256548
-146.08536670890777,194.97301329030358
-146.00987677735176,195.97009505495237
-145.93438684579579,196.96717681960115
-145.85889691423978,197.96425858424993
-145.78340698268374,198.96134034889872
-145.70791705112777,199.95842211354747
-145.63242711957173,200.95550387819628
-145.55693718801575,201.95258564284507
-145.48144725645975,202.94966740749385
-145.40595732490374,203.94674917214266
-145.3304673933477,204.94383093679147
-145.25497746179173,205.94091270144023
-145.17948753023575,206.93799446608904
-145.1039975986797,207.93507623073782
-145.0285076671237,208.9321579953866
-144.9530177355677,209.9292397600354
-144.87752780401172,210.9263215246842
-144.80203787245568,211.92340328933298
-144.7265479408997,212.92048505398176
-144.65105800934367,213.91756681863052
-144.57556807778766,214.91464858327933
-144.5000781462317,215.9117303479281
-144.42458821467568,216.90881211257687
-144.34909828311964,217.90589387722565
-144.27360835156367,218.90297564187443
-144.19811842000763,219.90005740652327
-144.12262848845165,220.89713917117206
-144.04713855689565,221.89422093582084
-143.97164862533964,222.89130270046962
-143.89615869378363,223.8883844651184
-143.82066876222763,224.8854662297672
-143.74517883067162,225.88254799441603
-143.66968889911567,226.8796297590648
-143.59419896755935,227.87671152371357
-143.51870903600454,228.87379328836244
-143.44321910444415,229.87087505301088
-143.3677291729045,230.86795681766088
-143.2922392412876,231.86503858230506
-143.21674930995874,232.86212034697107
-143.14125937755506,233.85920211155553
-143.06576944916253,234.85628387644425
-142.99027950580023,235.8533656401975
-142.91478961830597,236.85044740818853
-142.83929952230926,237.84752916036396
-142.76381020445433,238.844610971564
-142.68831798253478,239.84169256248117
-142.61283659873203,240.8387749755051
-142.53731476652652,241.8358543203851
-142.46146494603732,242.8329087862798
-142.37314291559912,243.82901719420482
-142.2865399429938,244.82525599829623
-142.1994763502304,245.82145986284013
-142.11253618026637,246.8176730894076
-142.02556293926295,247.81388380742843
-141.9385985596178,248.81009519761227
-141.8516318055789,249.8063064076906
-141.76466568775686,250.80251766602805
-141.67769939946103,251.7987289114345
-141.5907331568435,252.7949401603058
-141.50376690198652,253.7911514082487
-141.4168006504091,254.78736265644037
-141.32983439795288,255.7835739045654
-141.2428681457322,256.77978515270826
-141.15590189344834,257.77599640084634
-141.06893564118144,258.7722076489857
-140.98196938891004,259.7684188971248
-140.8950031366398,260.76463014526394
-140.80803688436924,261.760841393403
-140.72107063209876,262.75705264154215
-140.63410437982827,263.7532638896812
-140.5471381275578,264.74947513782035
-140.4601718752873,265.7456863859594
-140.37320562301682,266.74189763409856
-140.28623937074633,267.7381088822376
