0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0741762896755674,0.148352579351135,0.222528869026702,0.29670515870227,0.370881448377811,0.0860005812129626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.160826260423525,0.321652520847051,0.482478781270576,0.643305041694102,0.804131302117627,0.964957562541152,1.13769751804273,1.314408705237,1.49111989243126,1.66783107962553,1.05734964676483,0.446868213904132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.281972441819989,0.544744222348076,0.807501861286864,1.07024535863635,1.33298885598585,1.59573235333534,1.85847585068483,2.12121934803432,2.38396284538381,2.6467063427333,2.38023371707555,2.11376109141781,1.84728846576007,1.58717648169588,1.34614642241235,0.941838928206452,0.526846504291306,0.111219815142281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.353997640609255,0.70799528121851,1.06199292182776,1.41599056243702,1.76998820304627,2.12398584365553,2.47798348426478,2.83198112487404,3.18597876548329,3.44650315417758,3.69144866755271,3.73887227583025,3.76586258358047,3.79285289133067,3.81984319908088,3.54094634678064,3.2620494944804,2.98315264218015,2.70587831935424,2.4313683060031,1.58823147540279,0.745094644802481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.426121286293523,0.847659146462812,1.26766919792402,1.68767924938523,2.10768930084644,2.52769935230765,2.94770940376887,3.36771945523008,3.78772950669129,4.2077395581525,4.62774960961371,5.04775966107492,5.46776971253613,5.88777976399734,6.04295793509031,6.03923697796237,5.93756488835587,5.8192999839579,5.70103507955994,5.58282624992834,4.82454362493551,4.06626099994267,3.30797837494984,2.549695749957,1.79141312496417,1.03313049997134,0.274847874978502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.533498212357678,1.06699642471536,1.60049463707303,2.13399284943071,2.66749106178839,3.21499464745705,3.7624982331257,4.31000181879436,4.85750540446302,5.40500899013168,6.01345178579395,6.62189458145622,7.23033737711849,7.83878017278076,8.44722296844303,8.4474436247401,8.44766428103716,8.44788493733422,8.44810559363128,8.44832624992834,7.80349362493551,7.15866099994267,6.51382837494984,5.868995749957,5.22416312496417,4.57933049997134,3.9344978749785,3.28966524998567,2.64483262499283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.616233400117254,1.23246680023451,1.85545662511912,2.4852028747711,3.11494912442307,3.74469537407504,4.37444162372702,5.00418787337899,5.63393412303097,6.26368037268294,7.11368385388245,7.96368733508197,8.82332634045796,9.69260087001042,10.5618753995629,10.712265569636,10.8626557397091,11.0130459097822,11.1634360798552,11.3138262499283,10.7824436249355,10.2510609999427,9.71967837494984,9.18829574995701,8.65691312496417,8.12553049997134,7.5941478749785,7.06276524998567,6.53138262499283,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.70752578582383,1.41505157164766,2.12257735747149,2.83010314329532,3.53762892911915,4.24515471494298,4.95268050076681,5.66345227284251,6.37747003117007,7.09148778949764,8.17986556507944,9.26824334066124,10.356621116243,11.3475220678761,12.045992547663,12.74446302745,13.1292232194809,13.4094133155932,13.6896034117054,13.9697935078177,13.5728141570359,13.1758348062541,12.7788554554724,12.3818761046906,11.9848967539088,11.5879174031271,11.1909380523453,10.7939587015635,10.3969793507818,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.790347763808142,1.58069552761628,2.37104329142443,3.16139105523257,3.95173881904071,4.74208658284885,5.53243434665699,6.31965739584616,7.10375573041636,7.88785406498656,8.73804617526691,9.58823828554728,10.5182743612517,11.5281544023804,12.5380344435091,13.5479144846378,14.5577945257665,15.5676745668952,16.065409419016,16.4899806727069,16.2409826054362,15.9919845381655,15.7429864708949,15.4939884036242,15.2449903363535,14.9959922690828,14.7469942018121,14.4979961345414,14.2489980672707,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
