interpolated_x,interpolated_y,interpolated_z
-154.46577093354713,28.64191557666537,-6.232498243251486
-154.36935683674642,29.63725688593476,-6.227066712337122
-154.27294273994568,30.63259819520414,-6.2216351814227595
-154.17652864314496,31.62793950447353,-6.216203650508396
-154.08011454634425,32.62328081374292,-6.210772119594033
-153.9837004495435,33.6186221230123,-6.20534058867967
-153.8872863527428,34.61396343228169,-6.199909057765306
-153.79087225594208,35.609304741551085,-6.194477526850943
-153.69445815914133,36.60464605082048,-6.1890459959365804
-153.59804406234062,37.59998736008987,-6.183614465022217
-153.5016299655399,38.59532866935925,-6.178182934107854
-153.40521586873916,39.59066997862864,-6.172751403193491
-153.30880177193845,40.58601128789803,-6.167319872279127
-153.21238767513773,41.58135259716741,-6.161888341364764
-153.115973578337,42.5766939064368,-6.1564568104504005
-153.01955948153628,43.572035215706194,-6.151025279536038
-152.92314538473556,44.567376524975586,-6.145593748621675
-152.82673128793482,45.56271783424498,-6.140162217707311
-152.7303171911341,46.558059143514356,-6.134730686792948
-152.6339030943334,47.55340045278375,-6.129299155878585
-152.53748899753265,48.54874176205314,-6.123867624964221
-152.44107490073193,49.54408307132252,-6.1184360940498586
-152.34466080393122,50.53942438059191,-6.113004563135496
-152.24824670713048,51.5347656898613,-6.107573032221132
-152.15183261032976,52.530106999130695,-6.102141501306769
-152.05541851352905,53.52544830840009,-6.096709970392405
-151.9590044167283,54.520789617669465,-6.091278439478042
-151.8625903199276,55.51613092693886,-6.0858469085636795
-151.76617622312688,56.51147223620825,-6.080415377649316
-151.66976212632613,57.50681354547763,-6.074983846734953
-151.57334802952542,58.50215485474702,-6.06955231582059
-151.47693393272468,59.49749616401641,-6.064120784906226
-151.38051983592396,60.4928374732858,-6.058689253991863
-151.28410573912325,61.488178782555195,-6.0532577230775
-151.1876916423225,62.48352009182457,-6.047826192163137
-151.0912775455218,63.478861401093965,-6.042394661248774
-150.99486344872108,64.47420271036336,-6.03696313033441
-150.89844935192033,65.46954401963274,-6.031531599420047
-150.80203525511962,66.46488532890213,-6.026100068505684
-150.7056211583189,67.46022663817152,-6.0206685375913205
-150.60920706151816,68.45556794744091,-6.015237006676958
-150.605,68.499,-6.015
-150.52159451917342,69.4955156926853,-6.009977110820874
-150.43818903834682,70.49203138537062,-6.00495422164175
-150.35478355752025,71.48854707805593,-5.999931332462625
-150.27137807669368,72.48506277074124,-5.994908443283499
-150.18797259586708,73.48157846342656,-5.989885554104374
-150.1045671150405,74.47809415611187,-5.98486266492525
-150.02116163421394,75.47460984879717,-5.979839775746124
-149.93775615338734,76.4711255414825,-5.974816886566999
-149.85435067256077,77.4676412341678,-5.969793997387874
-149.7709451917342,78.46415692685312,-5.964771108208749
-149.6875397109076,79.46067261953843,-5.959748219029624
-149.60413423008103,80.45718831222374,-5.954725329850499
-149.52072874925443,81.45370400490904,-5.949702440671373
-149.43732326842786,82.45021969759436,-5.944679551492249
-149.3539177876013,83.44673539027967,-5.939656662313124
-149.2705123067747,84.44325108296499,-5.934633773133998
-149.18710682594812,85.4397667756503,-5.929610883954873
-149.10370134512155,86.4362824683356,-5.924587994775749
-149.02029586429495,87.43279816102091,-5.919565105596623
-148.93689038346838,88.42931385370623,-5.914542216417498
-148.8534849026418,89.42582954639154,-5.909519327238373
-148.7700794218152,90.42234523907686,-5.904496438059248
-148.68667394098864,91.41886093176217,-5.899473548880123
-148.60326846016207,92.41537662444748,-5.894450659700998
-148.51986297933547,93.41189231713278,-5.889427770521873
-148.4364574985089,94.4084080098181,-5.884404881342748
-148.35305201768233,95.40492370250341,-5.879381992163623
-148.26964653685573,96.40143939518873,-5.8743591029844975
-148.18624105602916,97.39795508787404,-5.869336213805373
-148.1028355752026,98.39447078055935,-5.864313324626248
-148.019430094376,99.39098647324467,-5.8592904354471225
-147.93602461354942,100.38750216592997,-5.854267546267997
-147.85261913272285,101.3840178586153,-5.849244657088873
-147.76921365189625,102.3805335513006,-5.8442217679097475
-147.68580817106968,103.37704924398591,-5.839198878730622
-147.60240269024308,104.37356493667122,-5.834175989551497
-147.5189972094165,105.37008062935652,-5.829153100372372
-147.43559172858994,106.36659632204184,-5.824130211193247
-147.35218624776334,107.36311201472716,-5.819107322014122
-147.26878076693677,108.35962770741247,-5.8140844328349965
-147.1853752861102,109.35614340009778,-5.809061543655872
-147.1019698052836,110.35265909278309,-5.804038654476747
-147.01856432445703,111.3491747854684,-5.7990157652976215
-146.93515884363046,112.34569047815371,-5.793992876118496
-146.85175336280386,113.34220617083903,-5.788969986939372
-146.7683478819773,114.33872186352434,-5.7839470977602465
-146.68494240115072,115.33523755620965,-5.778924208581121
-146.60153692032412,116.33175324889496,-5.773901319401997
-146.51813143949755,117.32826894158028,-5.7688784302228715
-146.43472595867098,118.32478463426558,-5.763855541043746
-146.35132047784438,119.3213003269509,-5.758832651864621
-146.2679149970178,120.31781601963621,-5.7538097626854965
-146.18450951619124,121.31433171232152,-5.748786873506371
-146.10110403536464,122.31084740500683,-5.743763984327246
-146.01769855453807,123.30736309769215,-5.738741095148121
-145.9342930737115,124.30387879037745,-5.733718205968996
-145.8508875928849,125.30039448306277,-5.728695316789871
-145.76748211205833,126.29691017574808,-5.723672427610746
-145.68407663123173,127.29342586843339,-5.71864953843162
-145.60067115040516,128.2899415611187,-5.713626649252496
-145.5172656695786,129.28645725380403,-5.708603760073371
-145.433860188752,130.28297294648934,-5.703580870894245
-145.35045470792542,131.27948863917464,-5.698557981715121
-145.26704922709885,132.27600433185995,-5.6935350925359955
-145.18364374627225,133.27252002454526,-5.68851220335687
-145.10023826544568,134.26903571723057,-5.683489314177745
-145.0168327846191,135.26555140991587,-5.6784664249986205
-144.9334273037925,136.26206710260118,-5.673443535819495
-144.85002182296594,137.25858279528651,-5.66842064664037
-144.76661634213937,138.25509848797182,-5.663397757461245
-144.68321086131277,139.25161418065713,-5.65837486828212
-144.5998053804862,140.24812987334246,-5.653351979102995
-144.51639989965963,141.24464556602777,-5.64832908992387
-144.43299441883303,142.24116125871308,-5.643306200744744
-144.34958893800646,143.23767695139838,-5.63828331156562
-144.2661834571799,144.2341926440837,-5.633260422386495
-144.1827779763533,145.230708336769,-5.628237533207369
-144.09937249552672,146.2272240294543,-5.623214644028244
-144.01596701470015,147.2237397221396,-5.61819175484912
-143.93256153387355,148.22025541482495,-5.613168865669994
-143.84915605304698,149.21677110751025,-5.608145976490869
-143.76575057222038,150.21328680019556,-5.603123087311744
-143.6823450913938,151.2098024928809,-5.598100198132619
-143.59893961056724,152.2063181855662,-5.593077308953494
-143.51553412974064,153.2028338782515,-5.588054419774369
-143.43212864891407,154.19934957093682,-5.583031530595244
-143.415,154.404,-5.582000000000001
-143.35084533755912,155.40193996777717,-5.5776738183380585
-143.28669067511825,156.39987993555434,-5.573347636676116
-143.22253601267738,157.3978199033315,-5.569021455014175
-143.1583813502365,158.39575987110868,-5.564695273352233
-143.09422668779564,159.39369983888585,-5.560369091690291
-143.03007202535474,160.39163980666302,-5.556042910028348
-142.96591736291387,161.3895797744402,-5.551716728366406
-142.901762700473,162.38751974221736,-5.547390546704464
-142.83760803803213,163.3854597099945,-5.543064365042523
-142.77345337559126,164.38339967777168,-5.53873818338058
-142.7092987131504,165.38133964554885,-5.534412001718638
-142.64514405070952,166.37927961332602,-5.530085820056696
-142.58098938826865,167.3772195811032,-5.525759638394754
-142.51683472582778,168.37515954888036,-5.521433456732812
-142.4526800633869,169.37309951665753,-5.51710727507087
-142.38852540094604,170.3710394844347,-5.512781093408928
-142.32437073850514,171.36897945221187,-5.508454911746986
-142.26021607606427,172.36691941998905,-5.504128730085044
-142.1960614136234,173.36485938776622,-5.4998025484231015
-142.13190675118253,174.3627993555434,-5.495476366761159
-142.06775208874166,175.36073932332056,-5.491150185099218
-142.0035974263008,176.35867929109773,-5.486824003437276
-141.93944276385992,177.3566192588749,-5.4824978217753335
-141.87528810141905,178.35455922665207,-5.478171640113391
-141.81113343897817,179.35249919442924,-5.473845458451449
-141.7469787765373,180.35043916220638,-5.469519276789507
-141.6828241140964,181.34837912998356,-5.465193095127566
-141.61866945165553,182.34631909776073,-5.460866913465623
-141.55451478921466,183.3442590655379,-5.456540731803681
-141.4903601267738,184.34219903331507,-5.452214550141739
-141.42620546433292,185.34013900109224,-5.447888368479797
-141.36205080189205,186.3380789688694,-5.4435621868178545
-141.29789613945118,187.33601893664658,-5.439236005155913
-141.2337414770103,188.33395890442375,-5.434909823493971
-141.16958681456944,189.33189887220092,-5.430583641832029
-141.10543215212857,190.3298388399781,-5.426257460170087
-141.0412774896877,191.32777880775527,-5.421931278508144
-140.9771228272468,192.32571877553244,-5.417605096846202
-140.91296816480593,193.3236587433096,-5.413278915184261
-140.84881350236506,194.32159871108678,-5.408952733522319
-140.7846588399242,195.31953867886392,-5.404626551860376
-140.72050417748332,196.31747864664112,-5.400300370198434
-140.65634951504245,197.31541861441826,-5.395974188536492
-140.59219485260158,198.31335858219546,-5.39164800687455
-140.5280401901607,199.3112985499726,-5.3873218252126085
-140.46388552771984,200.30923851774978,-5.382995643550666
-140.39973086527897,201.30717848552695,-5.378669461888724
-140.3355762028381,202.30511845330412,-5.374343280226782
-140.2714215403972,203.3030584210813,-5.37001709856484
-140.20726687795633,204.30099838885846,-5.3656909169028975
-140.14311221551546,205.29893835663563,-5.361364735240956
-140.0789575530746,206.2968783244128,-5.357038553579014
-140.01480289063372,207.29481829218997,-5.352712371917072
-139.95064822819285,208.29275825996714,-5.3483861902551295
-139.88649356575198,209.29069822774431,-5.344060008593187
-139.8223389033111,210.2886381955215,-5.339733826931245
-139.75818424087024,211.28657816329866,-5.335407645269304
-139.69402957842937,212.2845181310758,-5.331081463607362
-139.62987491598847,213.282458098853,-5.326755281945419
-139.5657202535476,214.28039806663014,-5.322429100283477
-139.50156559110673,215.27833803440734,-5.318102918621535
-139.43741092866586,216.27627800218448,-5.313776736959593
-139.37325626622498,217.27421796996165,-5.309450555297651
-139.30910160378411,218.27215793773883,-5.305124373635709
-139.24494694134324,219.270097905516,-5.300798191973767
-139.18079227890237,220.26803787329317,-5.296472010311825
-139.1166376164615,221.26597784107034,-5.292145828649883
-139.05248295402063,222.2639178088475,-5.28781964698794
-138.98832829157976,223.26185777662468,-5.283493465325999
-138.92417362913886,224.25979774440185,-5.279167283664057
-138.860018966698,225.25773771217902,-5.274841102002115
-138.79586430425712,226.2556776799562,-5.270514920340172
-138.73170964181625,227.25361764773334,-5.26618873867823
-138.66755497937538,228.25155761551054,-5.261862557016288
-138.6034003169345,229.24949758328768,-5.257536375354347
-138.53924565449364,230.24743755106488,-5.2532101936924045
-138.47509099205277,231.24537751884202,-5.248884012030462
-138.4109363296119,232.24331748661922,-5.24455783036852
-138.34678166717103,233.24125745439636,-5.240231648706578
-138.28262700473016,234.23919742217356,-5.235905467044636
-138.21847234228926,235.2371373899507,-5.231579285382694
-138.1543176798484,236.23507735772787,-5.227253103720752
-138.09016301740752,237.23301732550505,-5.22292692205881
-138.02600835496665,238.23095729328222,-5.218600740396868
-137.96185369252578,239.2288972610594,-5.2142745587349255
-137.8976990300849,240.22683722883656,-5.209948377072983
-137.83354436764404,241.22477719661373,-5.205622195411042
-137.76938970520317,242.2227171643909,-5.2012960137491
-137.765,242.291,-5.2010000000000005
-137.67789269613016,243.28719893475778,-5.195766852604483
-137.59078539226033,244.28339786951554,-5.190533705208966
-137.5036780883905,245.27959680427333,-5.185300557813449
-137.41657078452067,246.2757957390311,-5.180067410417931
-137.32946348065084,247.27199467378887,-5.174834263022413
-137.24235617678102,248.26819360854665,-5.169601115626897
-137.1552488729112,249.26439254330444,-5.164367968231379
-137.06814156904136,250.26059147806222,-5.159134820835861
-136.98103426517153,251.25679041281998,-5.153901673440345
-136.8939269613017,252.25298934757777,-5.148668526044827
-136.80681965743187,253.24918828233555,-5.143435378649309
-136.71971235356204,254.2453872170933,-5.138202231253792
-136.63260504969222,255.2415861518511,-5.132969083858275
-136.5454977458224,256.2377850866089,-5.1277359364627575
-136.45839044195256,257.23398402136667,-5.12250278906724
-136.37128313808273,258.23018295612445,-5.117269641671723
-136.2841758342129,259.2263818908822,-5.1120364942762055
-136.19706853034307,260.22258082563997,-5.106803346880688
-136.10996122647325,261.21877976039775,-5.101570199485171
-136.02285392260342,262.21497869515554,-5.096337052089654
-135.9357466187336,263.2111776299133,-5.091103904694136
-135.84863931486376,264.2073765646711,-5.085870757298618
-135.76153201099393,265.2035754994289,-5.080637609903102
-135.6744247071241,266.1997744341866,-5.075404462507584
-135.58731740325427,267.1959733689444,-5.070171315112066
-135.50021009938445,268.1921723037022,-5.06493816771655
-135.41310279551462,269.18837123846,-5.059705020321032
-135.3259954916448,270.18457017321776,-5.0544718729255145
-135.23888818777496,271.18076910797555,-5.049238725529997
-135.15178088390513,272.1769680427333,-5.04400557813448
-135.0646735800353,273.17316697749106,-5.0387724307389625
-134.97756627616548,274.16936591224885,-5.033539283343445
-134.89045897229565,275.16556484700664,-5.028306135947928
-134.80335166842582,276.1617637817644,-5.023072988552411
-134.716244364556,277.1579627165222,-5.017839841156893
-134.62913706068616,278.15416165128,-5.012606693761375
-134.54202975681633,279.1503605860377,-5.007373546365859
-134.4549224529465,280.1465595207955,-5.002140398970341
-134.36781514907668,281.1427584555533,-4.996907251574823
-134.28070784520685,282.1389573903111,-4.991674104179307
-134.19360054133702,283.13515632506886,-4.986440956783789
-134.1064932374672,284.13135525982665,-4.9812078093882715
-134.01938593359736,285.1275541945844,-4.975974661992754
-133.93227862972753,286.12375312934216,-4.970741514597237
-133.87,286.836,-4.967
-133.7802732951038,287.83196642434797,-4.961557995708957
-133.6905465902076,288.8279328486959,-4.9561159914179145
-133.60081988531135,289.8238992730439,-4.950673987126872
-133.51109318041514,290.8198656973919,-4.945231982835829
-133.42136647551894,291.81583212173985,-4.939789978544787
-133.33163977062273,292.8117985460878,-4.934347974253745
-133.24191306572652,293.80776497043576,-4.9289059699627025
-133.1521863608303,294.8037313947837,-4.92346396567166
-133.06245965593408,295.79969781913167,-4.918021961380617
-132.97273295103787,296.7956642434797,-4.912579957089575
-132.88300624614166,297.79163066782763,-4.907137952798532
-132.79327954124545,298.7875970921756,-4.90169594850749
-132.70355283634925,299.78356351652354,-4.896253944216447
-132.61382613145304,300.7795299408715,-4.890811939925404
-132.5240994265568,301.77549636521945,-4.885369935634362
-132.4343727216606,302.7714627895674,-4.879927931343319
-132.3446460167644,303.7674292139154,-4.874485927052278
-132.25491931186818,304.7633956382634,-4.869043922761235
-132.16519260697197,305.75936206261133,-4.863601918470192
-132.07546590207576,306.7553284869593,-4.85815991417915
-131.98573919717953,307.75129491130724,-4.852717909888107
-131.89601249228332,308.7472613356552,-4.847275905597065
-131.8062857873871,309.74322776000315,-4.841833901306022
-131.7165590824909,310.73919418435116,-4.8363918970149795
-131.6268323775947,311.7351606086991,-4.830949892723937
-131.5371056726985,312.7311270330471,-4.825507888432894
-131.44737896780225,313.72709345739503,-4.820065884141852
-131.35765226290604,314.723059881743,-4.81462387985081
-131.26792555800984,315.71902630609094,-4.8091818755597675
-131.17819885311363,316.7149927304389,-4.803739871268725
-131.08847214821742,317.7109591547869,-4.798297866977682
-130.99874544332118,318.70692557913486,-4.79285586268664
-130.90901873842498,319.7028920034828,-4.787413858395597
-130.81929203352877,320.69885842783077,-4.781971854104555
-130.72956532863256,321.6948248521787,-4.776529849813512
-130.63983862373635,322.6907912765267,-4.7710878455224695
-130.55011191884014,323.68675770087464,-4.765645841231427
-130.49,324.35400000000004,-4.762
-130.4049922027141,325.3503802860358,-4.756618132107872
-130.31998440542822,326.34676057207145,-4.751236264215744
-130.23497660814232,327.3431408581072,-4.745854396323617
-130.14996881085645,328.33952114414285,-4.740472528431489
-130.06496101357055,329.3359014301786,-4.7350906605393615
-129.97995321628466,330.3322817162143,-4.729708792647234
-129.89494541899876,331.32866200225,-4.724326924755106
-129.80993762171286,332.3250422882857,-4.718945056862979
-129.72492982442697,333.32142257432145,-4.713563188970851
-129.63992202714107,334.3178028603571,-4.708181321078723
-129.5549142298552,335.31418314639285,-4.7027994531865955
-129.4699064325693,336.3105634324285,-4.697417585294468
-129.3848986352834,337.30694371846425,-4.692035717402341
-129.2998908379975,338.3033240045,-4.686653849510213
-129.2148830407116,339.29970429053566,-4.681271981618085
-129.12987524342572,340.2960845765714,-4.675890113725957
-129.04486744613982,341.29246486260706,-4.67050824583383
-128.95985964885395,342.2888451486428,-4.665126377941703
-128.87485185156805,343.2852254346785,-4.659744510049575
-128.78984405428216,344.2816057207142,-4.654362642157447
-128.70483625699626,345.2779860067499,-4.648980774265319
-128.61982845971036,346.27436629278566,-4.6435989063731915
-128.53482066242447,347.27074657882133,-4.638217038481065
-128.44981286513857,348.26712686485706,-4.632835170588937
-128.36480506785267,349.26350715089274,-4.627453302696809
-128.2797972705668,350.25988743692847,-4.622071434804681
-128.1947894732809,351.2562677229642,-4.616689566912553
-128.109781675995,352.25264800899987,-4.6113076990204265
-128.0247738787091,353.2490282950356,-4.605925831128299
-127.93976608142322,354.2454085810713,-4.600543963236171
-127.85475828413733,355.241788867107,-4.595162095344043
-127.76975048685144,356.23816915314274,-4.589780227451915
-127.68474268956554,357.2345494391784,-4.584398359559788
-127.59973489227964,358.23092972521414,-4.579016491667661
-127.51472709499376,359.22731001124987,-4.573634623775533
-127.42971929770786,360.22369029728554,-4.568252755883405
-127.34471150042197,361.2200705833213,-4.562870887991277
-127.25970370313608,362.21645086935695,-4.557489020099149
-127.17469590585019,363.2128311553927,-4.5521071522070224
-127.08968810856429,364.2092114414284,-4.546725284314895
-127.00468031127839,365.2055917274641,-4.541343416422767
-126.91967251399251,366.2019720134998,-4.535961548530639
-126.83466471670661,367.1983522995355,-4.530579680638511
-126.74965691942072,368.1947325855712,-4.525197812746384
-126.66464912213483,369.19111287160695,-4.5198159448542565
-126.57964132484894,370.1874931576426,-4.514434076962129
-126.49463352756304,371.18387344367835,-4.509052209070001
-126.40962573027714,372.1802537297141,-4.503670341177873
-126.32461793299126,373.17663401574976,-4.498288473285746
-126.23961013570536,374.1730143017855,-4.492906605393618
-126.15460233841947,375.16939458782116,-4.487524737501491
-126.06959454113357,376.1657748738569,-4.482142869609363
-125.98458674384769,377.1621551598926,-4.476761001717235
-125.89957894656179,378.1585354459283,-4.471379133825108
-125.86200000000001,378.599,-4.468999999999999
-125.77643159959314,379.59533229840844,-4.463664511367035
-125.69086319918625,380.5916645968168,-4.45832902273407
-125.60529479877938,381.5879968952253,-4.452993534101104
-125.51972639837251,382.58432919363366,-4.447658045468139
-125.43415799796563,383.5806614920421,-4.442322556835174
-125.34858959755876,384.5769937904505,-4.4369870682022094
-125.26302119715187,385.57332608885895,-4.431651579569244
-125.177452796745,386.56965838726734,-4.426316090936279
-125.09188439633813,387.5659906856758,-4.420980602303314
-125.00631599593125,388.56232298408423,-4.415645113670349
-124.92074759552438,389.5586552824926,-4.410309625037384
-124.8351791951175,390.55498758090107,-4.404974136404419
-124.74961079471062,391.55131987930946,-4.399638647771454
-124.66404239430375,392.5476521777179,-4.394303159138489
-124.57847399389688,393.5439844761263,-4.388967670505524
-124.49290559349,394.54031677453474,-4.383632181872558
-124.40733719308312,395.53664907294313,-4.3782966932395935
-124.32176879267624,396.5329813713516,-4.372961204606629
-124.23620039226937,397.52931366976003,-4.367625715973664
-124.1506319918625,398.5256459681684,-4.362290227340699
-124.06506359145561,399.52197826657687,-4.356954738707733
-123.97949519104874,400.51831056498526,-4.351619250074768
-123.89392679064187,401.5146428633937,-4.3462837614418035
-123.80835839023499,402.5109751618021,-4.340948272808839
-123.72278998982812,403.50730746021054,-4.335612784175874
-123.63722158942124,404.50363975861893,-4.330277295542908
-123.55165318901436,405.4999720570274,-4.324941806909943
-123.46608478860749,406.49630435543577,-4.319606318276978
-123.3805163882006,407.4926366538442,-4.3142708296440135
-123.29494798779373,408.48896895225266,-4.308935341011048
-123.20937958738686,409.48530125066105,-4.303599852378083
-123.12381118697998,410.4816335490695,-4.298264363745118
-123.03824278657311,411.4779658474779,-4.292928875112153
-122.95267438616624,412.47429814588634,-4.287593386479188
-122.86710598575935,413.4706304442947,-4.282257897846223
-122.78153758535248,414.4669627427032,-4.276922409213258
-122.69596918494561,415.46329504111156,-4.271586920580293
-122.61040078453873,416.45962733952,-4.266251431947328
-122.52483238413186,417.45595963792846,-4.260915943314362
-122.43926398372497,418.45229193633685,-4.255580454681398
-122.3536955833181,419.4486242347453,-4.250244966048433
-122.26812718291123,420.4449565331537,-4.244909477415468
-122.18255878250434,421.44128883156213,-4.239573988782503
-122.09699038209747,422.4376211299705,-4.234238500149537
-122.0114219816906,423.43395342837897,-4.228903011516572
-121.92585358128372,424.43028572678736,-4.223567522883608
