x,y,z,idx
-2340.1257756341656,214.88863849535664,0.0,79
-2351.9187635845547,199.79843828892263,0.0,80
-2364.7611859465146,178.75499853252097,0.0,81
-2375.595404194076,157.15189093879573,0.0,82
-2383.7702394534626,137.7355077425928,0.0,83
-2391.498038405527,115.19763244908307,0.0,84
-2394.25532597621,100.75765023784876,0.0,85
-2395.726425804969,82.10164047576976,0.0,86
-2396.4943339168417,56.46194803379932,0.0,87
-2396.4944496605344,37.596295304858195,0.0,88
-2396.442233838091,2.515791870257928,0.0,89
-2396.1348303814502,-19.441568192204272,0.0,90
-2395.842931091117,-41.2916976018133,0.0,91
-2395.5188651217663,-63.265818862021135,0.0,92
-2395.2190185076906,-85.2430958522346,0.0,93
-2394.9030009531643,-107.27235875462542,0.0,94
-2394.5932542806186,-129.3078669168455,0.0,95
-2394.2865184157913,-151.3577491868934,0.0,96
-2393.98265333278,-172.8321735502716,0.0,97
-2392.5537264221393,-191.13026184049352,0.0,98
-2389.908810029926,-207.63953182928287,0.0,99
-2384.67644967563,-227.1281048861755,0.0,100
-2376.994659579347,-249.03492422525824,0.0,101
-2369.1589282712794,-264.6208591397557,0.0,102
-2359.519223988828,-282.1702705097421,0.0,103
-2347.7405930716636,-299.8085299115302,0.0,104
-2334.6718708705976,-315.9596153464959,0.0,105
-2323.8221510062085,-327.8372930166951,0.0,106
-2310.022309968259,-340.84671624240355,0.0,107
-2295.0385347968504,-353.21679352388156,0.0,108
-2279.819307711198,-363.6989643030711,0.0,109
-2262.8945249145877,-373.9130666588594,0.0,110
-2246.606897902626,-382.08828172297314,0.0,111
-2229.9868056850346,-388.6123803996572,0.0,112
-2211.281307787364,-395.21905868822546,0.0,113
-2196.401951688136,-398.6692450276868,0.0,114
-2177.510710188848,-401.06967682558485,0.0,115
-2148.19820317148,-402.6410732650598,0.0,116
-2079.337907198686,-401.8787486811474,0.0,117
-2009.8312234157333,-401.1120681190474,0.0,118
-1940.8029470005097,-400.3506459548747,0.0,119
-1870.9271853745543,-399.5777973257808,0.0,120
-1803.5602574445506,-398.8380694481893,0.0,121
-1734.588379624982,-398.0709574410497,0.0,122
-1664.2237011623151,-397.29575907594773,0.0,123
-1593.010172404861,-396.5065711381867,0.0,124
-1500.099946898411,-395.97459464155565,0.0,125
