x,y,z,idx
-984.8657543821394,288.59641426943506,0.0,44
-1000.4493081821337,298.500829684817,0.0,45
-1013.6193067966212,305.77118671979076,0.0,46
-1028.6405432884346,312.5333566995252,0.0,47
-1045.8002077108042,319.48277689495194,0.0,48
-1062.1019707668042,324.8816474332906,0.0,49
-1081.3781516550678,329.4193111183476,0.0,50
-1100.8784646839852,332.37838593291633,0.0,51
-1133.7163812453564,333.0394731851097,0.0,52
-1177.417719261908,333.213657316487,0.0,53
-1228.7842771545227,333.2158900205906,0.0,54
-1280.1512060951623,332.528972061038,0.0,55
-1330.9464556741768,331.84202009946387,0.0,56
-1383.4581020109915,331.3848531072025,0.0,57
-1448.611964816831,330.12419915223126,0.0,58
-1513.365934912928,329.322954282846,0.0,59
-1579.436137486597,328.46432094778424,0.0,60
-1619.9365948830546,327.89173879414994,0.0,61
-1730.2270387907315,326.63293881549276,0.0,62
-1847.9558254450544,325.02981675634925,0.0,63
-1910.5614392673058,324.4703737587831,0.0,64
-2015.847187405499,323.0417977036241,0.0,65
-2068.7133085223295,322.3245487975311,0.0,66
-2120.5275227306397,321.621626285986,0.0,67
-2136.481124972713,320.9900423751858,0.0,68
-2156.6330769427323,320.5166953244081,0.0,69
-2180.458666047624,319.09511411749145,0.0,70
-2193.893395249949,318.1999745138247,0.0,71
-2206.8167557801285,315.91268245138536,0.0,72
-2222.2632132401636,312.29483388728295,0.0,73
-2249.037279411176,302.5317266753808,0.0,74
-2273.408713642618,291.0453601353176,0.0,75
-2291.658807685381,280.133064982018,0.0,76
-2315.018725114158,261.9331768804581,0.0,77
-2333.964610683911,245.8109582931313,0.0,78
-2352.3025095856297,225.68478560331732,0.0,79
-2365.117934837183,209.0857744426355,0.0,80
-2379.535395323995,185.30706962001557,0.0,81
-2391.607219045409,160.8389754238275,0.0,82
-2400.3607577594375,139.0703123245877,0.0,83
-2407.684011294314,116.26769921625446,0.0,84
-2410.3730961916935,101.04675822472119,0.0,85
-2411.975215944453,80.94359274637847,0.0,86
-2412.6619633259015,55.326392843546415,0.0,87
-2412.951657409625,37.584008785651015,0.0,88
-2412.899268362301,2.3873250477801946,0.0,89
-2412.5905574786084,-19.663131628263685,0.0,90
-2412.298503170854,-41.52479712467729,0.0,91
-2411.9744021015867,-63.501278270146074,0.0,92
-2411.6745159332477,-85.48101366166104,0.0,93
-2411.3585666105614,-107.50548932666997,0.0,94
-2411.048852625342,-129.53858126026608,0.0,95
-2410.7420605130346,-151.5924279397462,0.0,96
-2410.430706019586,-173.59603562684492,0.0,97
-2408.9082972874294,-193.09115978970158,0.0,98
-2406.021380835665,-211.11093003986565,0.0,99
-2400.405338112724,-232.02853115336003,0.0,100
-2392.165123047016,-255.52780002351238,0.0,101
-2383.715163220743,-272.3354514850636,0.0,102
-2373.5857363147284,-290.7763732676839,0.0,103
-2360.9896805825297,-309.638660950837,0.0,104
-2347.134143961731,-326.76208955951375,0.0,105
-2335.5354434826595,-339.4596722688059,0.0,106
-2320.8928376996396,-353.263545769096,0.0,107
-2304.9382630677064,-366.4350368368679,0.0,108
-2288.721396808105,-377.60428520185934,0.0,109
-2270.8252139064484,-388.40458146034035,0.0,110
-2253.2965183701745,-397.20268163086047,0.0,111
-2235.715472721814,-404.1039551715715,0.0,112
-2215.877837897179,-411.1104524274807,0.0,113
-2199.294139327233,-414.95580065997945,0.0,114
-2178.98451709627,-417.53641570580567,0.0,115
-2148.546546218598,-419.1680811502316,0.0,116
-2079.157091445438,-418.3997488111291,0.0,117
-2009.6504048537888,-417.632918516361,0.0,118
-1940.6216426353776,-416.8713424807125,0.0,119
-1870.7471894856208,-416.09835709499487,0.0,120
-1802.1869628468485,-414.7105901785947,0.0,121
